text,ind,sense,label
the vessel had just anchored in sight of granite house !,8,"('granite', 'granite', 'palacio')",0
"the most important and most urgent was the establishment of a bridge over the mercy , so as to form a communication with the southern part of the island and granite house ; then the making of an enclosure for the musmons or other woolly animals which they wished to capture .",30,"('granite', 'granite', 'palacio')",0
"it was most probable that an overfall existed somewhere , and doubtless through a cleft in the granite .",17,"('granite', 'granit', 'granito')",1
"but though there might be no inconvenience in the enclosure being so far from granite house , it would not be the same with the poultry - yard , to which neb called the attention of the colonists .",14,"('granite', 'granite', 'palacio')",0
"the enemy can not discover the mouth of the outlet , now that it is hidden under reeds and grass , and consequently it would be impossible for them to penetrate into granite house . """,32,"('granite', 'granite', 'palacio')",0
"they even breakfasted on the scene of their labors , and the weather being magnificent , they only returned to granite house to sleep .",20,"('granite', 'granite', 'palacio')",0
"by means of the diving dress he could easily reach the well in the interior of granite house , and climbing by the projections of rock to its upper orifice he heard the colonists as they recounted the past , and studied the present and future .",16,"('granite', 'granite', 'palacio')",0
"i obeyed like an automaton . coming out from the priest 's house , the professor took a straight road , which , through an opening in the basaltic wall , led away from the sea . we were soon in the open country , if one may give that name to a vast extent of mounds of volcanic products . this tract seemed crushed under a rain of enormous ejected rocks of trap , basalt , granite , and all kinds of igneous rocks .",77,"('granite', 'granit', 'granito')",1
"it was necessary to bring the case to granite house , and the colonists employed themselves in rendering their heavy cart lighter and more manageable .",8,"('granite', 'granite', 'palacio')",0
"evidently the island , with its water , its harbor , its resources of all kinds so increased in value by the colonists , and the concealment afforded by granite house , could not but be convenient for the convicts ; in their hands it would become an excellent place of refuge , and , being unknown , it would assure them , for a long time perhaps , impunity and security .",29,"('granite', 'granite', 'palacio')",0
"next morning we awoke half frozen by the sharp keen air , but with the light of a splendid sun . i rose from my granite bed and went out to enjoy the magnificent spectacle that lay unrolled before me .",25,"('granite', 'granit', 'granito')",1
"the onagers being unharnessed , were thence led to their stable , and pencroft before going to sleep gave vent to his feelings in a deep sigh of satisfaction that awoke all the echoes of granite house .",35,"('granite', 'granite-', 'palacio')",2
"cyrus harding evidently could not resist fifty ruffians , all well armed , who , either by penetrating by main force into granite house , or by starving out the besieged , could obtain from them what they wanted .",22,"('granite', 'granite-', 'palacio')",2
"suddenly my uncle uttered a cry . i thought his foot must have slipped and that he had fallen down one of the holes . but , no ; i saw him , with arms outstretched and legs straddling wide apart , erect before a granite rock that stood in the centre of the crater , just like a pedestal made ready to receive a statue of pluto . he stood like a man stupefied , but the stupefaction soon gave way to delirious rapture .",45,"('granite', 'granit', 'granito')",1
the rabbit - warren still continued to supply the larder of granite house .,11,"('granite', 'granite', 'palacio')",0
"but not being contented with simply the produce , they made chase after the producers , the result of which was that they were able to bring back to granite house a dozen of these chelonians , which were really valuable from an alimentary point of view .",29,"('granite', 'granite', 'palacio')",0
"it is useless to say that the orang was now thoroughly domesticated at granite house , and that he often accompanied his masters to the forest without showing any wish to leave them .",13,"('granite', 'granite', 'palacio')",0
"it had been decided that a corral should be established near the sources of the red creek , at the foot of mount franklin , destined to contain the ruminants , whose presence would have been troublesome at granite house , and especially for the musmons , who were to supply the wool for the settlers ' winter garments .",38,"('granite', 'granite', 'palacio')",0
that evening the hunters returned to granite house quite exhausted .,6,"('granite', 'granite', 'palacio')",0
"and , as we shall not fire from the windows of granite house , the pirates will not think of causing irreparable damage by throwing shell against it .",11,"('granite', 'granite', 'palacio')",0
"cyrus harding and herbert remained in ambush at the chimneys , thus commanding the shore to the foot of granite house .",19,"('granite', 'granite', 'palacio')",0
"it was not even probable that his attention had been awakened by the screen of green branches and creepers hiding the windows of granite house , and showing rather conspicuously on the bare rock .",23,"('granite', 'granite', 'palacio')",0
towards nine in the morning the colonists arrived at granite house .,9,"('granite', 'granite-', 'palacio')",2
"for this , it was enough to augment the flow of the little stream which supplied the interior of granite house with water .",19,"('granite', 'granite', 'palacio')",0
"in this way , by means of a long rope reaching to the ground , which enabled them to regulate the motive power , they could rise in the basket to the door of granite house .",34,"('granite', 'granite', 'palacio')",0
"the actual situation was this : on the islet were a dozen convicts , of whom some were no doubt wounded , but who had still a boat at their disposal ; on the island were six , but who could not by any possibility reach granite house , as they could not cross the river , all the bridges being raised .",46,"('granite', 'granite', 'palacio')",0
"the windows at granite house were soon furnished with panes ; not very white , perhaps , but still sufficiently transparent .",3,"('granite', 'granite', 'palacio')",0
""" just what you conclude yourself . yes ; i do , perfectly . we have left the granite and the lava . it is possible that i may be mistaken . but i can not be sure of that until i have reached the very end of this gallery . """,18,"('granite', 'granit', 'granito')",1
""" perhaps we shall be obliged to take refuge in granite house ! "" observed herbert .",10,"('granite', 'granite-', 'palacio')",2
"in fact , eruptions are not unfrequently accompanied by earthquakes ; and an island of the nature of lincoln island , formed of substances so varied , basalt on one side , granite on the other , lava on the north , rich soil on the south , substances which consequently could not be firmly attached to each other , would be exposed to the risk of disintegration .",32,"('granite', 'granit', 'granito')",1
"cyrus harding and herbert , after having examined that part of the far west where the cycas grew , took their bearings , and returned to granite house , where they made known their discovery .",26,"('granite', 'granite', 'palacio')",0
"the next day the settlers went to collect some , and returned to granite house with an ample supply of cycas stems .",13,"('granite', 'granite', 'palacio')",0
"everything prospered , as well in the corral as in granite house , and certainly the settlers , if it had not been that they were so far from their native land , had no reason to complain .",10,"('granite', 'granite', 'palacio')",0
"they continued their labors during the whole of this day , the 3rd of january , without thinking further of the volcano , which could not , besides , be seen from the shore of granite house .",35,"('granite', 'granite', 'palacio')",0
"to shut themselves up in granite house , to be besieged there , to remain there for weeks , for months even , since they had an abundance of provisions ?",5,"('granite', 'granite', 'palacio')",0
"the pirates would not the less be masters of the island , which they would ravage at their pleasure , and in time , they would end by having their revenge on the prisoners in granite house .",35,"('granite', 'granite-', 'palacio')",2
"gideon spilett said no more , and soon , in spite of the explosions of the volcano , whose intensity increased , and which were repeated by the echoes of the island , the inhabitants of granite house were sleeping soundly .",36,"('granite', 'granite', 'palacio')",0
""" yes , "" replied pencroft , "" and in ten minutes she will have anchored before granite house ! """,17,"('granite', 'granite', 'palacio')",0
""" we must take refuge in granite house while there is still time , and the convicts can not see us . """,6,"('granite', 'granite', 'palacio')",0
"to spring into the lift , hoist themselves up to the door of granite house , where top and jup had been shut up since the evening before , to rush into the large room , was the work of a minute only .",13,"('granite', 'granite', 'palacio')",0
"soon he redoubled his attack , when another ball having torn away the leafy screen , disclosed a gaping aperture in the granite .",22,"('granite', 'granit', 'granito')",1
"there was nothing to be done but to take refuge in the upper passage of granite house , and leave their dwelling to be devastated , when a deep roar was heard , followed by frightful cries !",15,"('granite', 'granite', 'palacio')",0
"when in its early stages the earth was slowly cooling , its contraction gave rise in its crust to disruptions , distortions , fissures , and chasms . the passage through which we were moving was such a fissure , through which at one time granite poured out in a molten state . its thousands of windings formed an inextricable labyrinth through the primeval mass .",45,"('granite', 'granit', 'granito')",1
"as fast as we descended , the succession of beds forming the primitive foundation came out with increasing distinctness . geologists consider this primitive matter to be the base of the mineral crust of the earth , and have ascertained it to be composed of three different formations , schist , gneiss , and mica schist , resting upon that unchangeable foundation , the granite .",64,"('granite', 'granit', 'granito')",1
"the reporter and the lad secured a good store of the precious plant , and then returned to granite house , where they smuggled it in with as much precaution as if pencroft had been the most vigilant and severe of custom - house officers .",18,"('granite', 'granite', 'palacio')",0
"this took two months ; but all these manipulations were successfully carried on unknown to pencroft , for , occupied with the construction of his boat , he only returned to granite house at the hour of rest .",31,"('granite', 'granite', 'palacio')",0
"about six o'clock this brilliant fete of illuminations underwent a sensible abatement of splendour , then almost ceased . the walls assumed a crystallised though sombre appearance ; mica was more closely mingled with the feldspar and quartz to form the proper rocky foundations of the earth , which bears without distortion or crushing the weight of the four terrestrial systems . we were immured within prison walls of granite .",69,"('granite', 'granit', 'granito')",1
"we had above us a league and a half of terrestrial crust . the weight of it seemed to be crushing down upon my shoulders . i felt weighed down , and i exhausted myself with imaginary violent exertions to turn round upon my granite couch .",44,"('granite', 'granit', 'granito')",1
"the stranding had taken place on the beach of flotsam point , three miles from granite house , and at high tide .",15,"('granite', 'granite', 'palacio')",0
"granite house was beginning to be uncomfortable as a habitation ! """,0,"('granite', 'granite', 'palacio')",0
"we returned . hans stopped where the torrent seemed closest . i sat near the wall , while the waters were flowing past me at a distance of two feet with extreme violence . but there was a thick granite wall between us and the object of our desires .",39,"('granite', 'granit', 'granito')",1
"the pick had soon penetrated two feet into the granite partition , and our man had worked for above an hour . i was in an agony of impatience . my uncle wanted to employ stronger measures , and i had some difficulty in dissuading him ; still he had just taken a pickaxe in his hand , when a sudden hissing was heard , and a jet of water spurted out with violence against the opposite wall .",9,"('granite', 'granit', 'granito')",1
"then , besides the fat , which would insure for a long time a store of stearine and glycerine , there were still the bones , for which a use could doubtless be found , although there were neither umbrellas nor stays used at granite house .",44,"('granite', 'granite', 'palacio')",0
"the operation finished , to the great satisfaction of the operators , the remains of the animal were left to the birds , who would soon make every vestige of it disappear , and their usual daily occupations were resumed by the inmates of granite house .",44,"('granite', 'granite', 'palacio')",0
"to attack this mass of granite , even by a mine , was herculean work , and it was really vexing that nature could not help them at their need .",5,"('granite', 'granit', 'granito')",1
"the nests of the rock pigeons which fluttered at its summit were only , in reality , holes bored at the very top , and on the irregular edge of the granite .",31,"('granite', 'granit', 'granito')",1
"the next day , the 8th day of january , after a day and night passed at the corral , where they left all in order , cyrus harding and ayrton arrived at granite house .",33,"('granite', 'granite', 'palacio')",0
"finally , at around four o'clock , this marvelous excursion came to an end . a wall of superb rocks stood before us , imposing in its sheer mass : a pile of gigantic stone blocks , an enormous granite cliffside pitted with dark caves but not offering a single gradient we could climb up . this was the underpinning of crespo island . this was land .",39,"('granite', 'granit', 'granito')",1
"on thursday , at 8 a.m. , we started afresh . the granite tunnel winding from side to side , earned us past unexpected turns , and seemed almost to form a labyrinth ; but , on the whole , its direction seemed to be south - easterly . my uncle never ceased to consult his compass , to keep account of the ground gone over .",12,"('granite', 'granit', 'granito')",1
"what could it avail to sow , to reap , to hunt , to increase the stores of granite house ?",18,"('granite', 'granite', 'palacio')",0
"there was no want of space in the store - rooms of granite house , but that daytime would not allow them to stow away the whole .",12,"('granite', 'granite', 'palacio')",0
"the colonists at first thought the island was rent asunder , and rushed out of granite house .",15,"('granite', 'granite', 'palacio')",0
"master jup and top , on guard at the foot of granite house , would have quickly given the alarm .",11,"('granite', 'granite-', 'palacio')",2
"it may be seen that the arsenal of the colony had gained by the wreck , as well as the storerooms of granite house .",22,"('granite', 'granite', 'palacio')",0
"cyrus harding and his companions , before returning to granite house , desired to ascertain the probable direction this inundation of lava was about to take .",9,"('granite', 'granite', 'palacio')",0
""" and all this solid granite ought to be running in fusion . """,5,"('granite', 'granit', 'granito')",1
"the wreck had disappeared , and granite house was enriched by nearly all it had contained .",6,"('granite', 'granite', 'palacio')",0
"with the winter , work had been resumed in the interior of granite house , mending clothes and different occupations , among others making the sails for their vessel , which were cut from the inexhaustible balloon - case .",12,"('granite', 'granite', 'palacio')",0
"is it he who is in secret communication with us by the well in granite house , and has he thus a knowledge of all our plans ?",14,"('granite', 'granite', 'palacio')",0
"the plateau of prospect heights , granite house , and the dockyard were for the moment preserved .",6,"('granite', 'granite', 'palacio')",0
on that day the tunnel went down a gentle slope . i was ahead of the others . my uncle was carrying one of ruhmkorff 's lamps and i the other . i was examining the beds of granite .,38,"('granite', 'granit', 'granito')",1
"the walls of granite house , once so sure a retreat , might at any moment fall in upon them .",3,"('granite', 'granite-', 'palacio')",2
""" but it is a mass of granite ! "" observed spilett .",7,"('granite', 'granit', 'granito')",1
""" well , "" replied cyrus harding , "" i will blow up the granite , and the water escaping , will subside , so as to lay bare this opening-- """,14,"('granite', 'granit', 'granito')",1
"how i then blessed my uncle 's foresight in preventing the hunter from stopping up the hole in the granite . this beneficent spring , after having satisfied our thirst on the road , would now be my guide among the windings of the terrestrial crust .",19,"('granite', 'granit', 'granito')",1
"and yet , how was this granite wall to be opened without powder , and with imperfect instruments ?",6,"('granite', 'granit', 'granito')",1
"how was i to return ? there was not a trace of their footsteps or of my own , for the foot left no mark upon the granite floor . i racked my brain for a solution of this impracticable problem . one word described my position . lost !",27,"('granite', 'granit', 'granito')",1
"according to him , a cavity , more or less considerable , must exist in the mass of granite which supported prospect heights , and he intended to penetrate into it .",18,"('granite', 'granit', 'granito')",1
at times it almost seemed as if an under - current raised these monstrous billows which thundered against the wall of granite house .,21,"('granite', 'granite', 'palacio')",0
"to employ great means , open the granite , create a cascade , that suited the sailor .",7,"('granite', 'granit', 'granito')",1
"all was stowed away , and happily there was no want of room in granite house , in which they might have housed all the treasures of the island .",14,"('granite', 'granite-', 'palacio')",2
there was no fear of damp in the middle of that thick mass of granite .,14,"('granite', 'granit', 'granito')",1
"many natural excavations situated in the upper passage were enlarged either by pick - axe or mine , and granite house thus became a general warehouse , containing all the provisions , arms , tools , and spare utensils -- in a word , all the stores of the colony .",19,"('granite', 'granite', 'palacio')",0
"cyrus harding alone , alleging some work as an excuse , did not join them , but remained at granite house .",19,"('granite', 'granite-', 'palacio')",2
"as to the guns obtained from the brig , they were pretty pieces of ordnance , which , at pencroft 's entreaty , were hoisted by means of tackle and pulleys , right up into granite house ; embrasures were made between the windows , and the shining muzzles of the guns could soon be seen through the granite cliff .",35,"('granite', 'granite-', 'palacio')",2
"now this project was to minutely explore the interior well , the mouth of which was on a level with the passage of granite house , and which communicated with the sea , since it formerly supplied a way to the waters of the lake .",23,"('granite', 'granite', 'palacio')",0
""" can the cannon support the shock of the pyroxyle ? "" asked the reporter , who was not less anxious than pencroft to try the artillery of granite house .",28,"('granite', 'granite', 'palacio')",0
"it was compact granite , through which no living being could force a way .",3,"('granite', 'granit', 'granito')",1
"the second gun was pointed at the rocks at the end of flotsam point , and the shot striking a sharp rock nearly three miles from granite house , made it fly into splinters .",26,"('granite', 'granite', 'palacio')",0
"a tremendous report was heard , but the piece had held good , and the colonists rushing to the windows , saw the shot graze the rocks of mandible cape , nearly five miles from granite house , and disappear in shark gulf .",35,"('granite', 'granite', 'palacio')",0
it was all that remained of the structure of granite house !,9,"('granite', 'granite', 'palacio')",0
"the frost continued for another week , and the settlers did not leave granite house unless to look after the poultry - yard .",13,"('granite', 'granite', 'palacio')",0
"all around had disappeared in the abyss ; the inferior cone of mount franklin , rent asunder by the explosion ; the lava jaws of shark gulf , the plateau of prospect heights , safety islet , the granite rocks of port balloon , the basalts of dakkar grotto , the long serpentine peninsula , so distant nevertheless from the center of the eruption .",38,"('granite', 'granit', 'granito')",1
""" and , "" said he , "" it is so already in heart , if not in deed ! "" in the meantime , the flag was hoisted at the central window of granite house , and the settlers saluted it with three cheers .",34,"('granite', 'granite', 'palacio')",0
""" yes , my friend , "" replied the engineer , "" and this nitro - glycerine will produce so much the more effect , as the granite is extremely hard , and will oppose a greater resistance to the explosion . """,27,"('granite', 'granit', 'granito')",1
"a few provisions taken from the magazine of granite house before the catastrophe , a little fresh water from the rain which had fallen in a hollow of the rock , was all that the unfortunate colonists possessed .",8,"('granite', 'granite-', 'palacio')",2
"at this place , the plateau inclined downwards from the waters , which were only restrained by their granite case .",18,"('granite', 'granit', 'granito')",1
"under the engineer 's directions , pencroft , armed with a pickaxe , which he handled skillfully and vigorously , attacked the granite .",22,"('granite', 'granit', 'granito')",1
"but as the invasion of the plateau could only be made by the left bank of the mercy , it was sufficient to oppose the colpeos on the narrow bank between the river and the cliff of granite .",37,"('granite', 'granit', 'granito')",1
"the granite , worn by the water for an infinite time , was very slippery , and falls were to be dreaded .",1,"('granite', 'granit', 'granito')",1
"he was laid down , strict diet was imposed , "" just like a real person , "" as neb said , and they made him swallow several cups of a cooling drink , for which the ingredients were supplied from the vegetable medicine chest of granite house .",46,"('granite', 'granite', 'palacio')",0
"it was decided that he should spend two days there , and return to granite house after having liberally supplied the stables .",14,"('granite', 'granite-', 'palacio')",2
"if anything occurred at the corral , or in the neighborhood , he could instantly warn the colonists by sending a telegram to granite house .",23,"('granite', 'granite-', 'palacio')",2
during these two days harding busied himself in executing a project which would completely guard granite house against any surprise .,15,"('granite', 'granite', 'palacio')",0
"of course the little stream which fed the reservoir of granite house and worked the lift , had been carefully preserved , and the water could not fail .",10,"('granite', 'granite', 'palacio')",0
"there , to conclude , all were happy , united in the present as they had been in the past ; but never could they forget that island upon which they had arrived poor and friendless , that island which , during four years had supplied all their wants , and of which there remained but a fragment of granite washed by the waves of the pacific , the tomb of him who had borne the name of captain nemo .",59,"('granite', 'granit', 'granito')",1
"gideon spilett and herbert also took their guns , and about three o'clock all three left granite house .",16,"('granite', 'granite', 'palacio')",0
"master jup smoking calmly and seriously , sitting crosslegged like a turk at the entrance to granite house !",16,"('granite', 'granite-', 'palacio')",2
"they followed him , and by the light of the torches , perceived the mouth of a regular well in the granite .",21,"('granite', 'granit', 'granito')",1
"she had from the first been ballasted with heavy blocks of granite walled up , in a bed of lime , twelve thousand pounds of which they stowed away .",11,"('granite', 'granit', 'granito')",1
"certain indigenous plants were discovered , and those fit for immediate use contributed to vary the vegetable stores of granite house .",19,"('granite', 'granite', 'palacio')",0
"pencroft attacked the granite , and for half an hour , by the light of the torches , he made the splinters fly around him .",3,"('granite', 'granit', 'granito')",1
""" at any rate , since we must leave granite house for a long expedition , i think the ' bonadventure ' will be safer here during our absence , and we shall do best to leave her here until the island is rid of these blackguards . """,9,"('granite', 'granite', 'palacio')",0
""" well , my boy , "" replied pencroft , "" not finding her here , they would not be long in finding her on the sands of granite house , and , during our absence , nothing could hinder them from seizing her !",28,"('granite', 'granite-', 'palacio')",2
"but , if on our return we have not rid the island of those rascals , it will be prudent to bring our boat to granite house , until the time when we need not fear any unpleasant visits . """,25,"('granite', 'granite', 'palacio')",0
""" granite house , "" replied harding ; a name which his companions again saluted with a cheer .",1,"('granite', 'granite', 'palacio')",0
the bell of the telegraph at granite house remained mute .,6,"('granite', 'granite', 'palacio')",0
