text,sense,label,ind,new_label
""" i would be quiet if he liked , and as to talking rationally , i flattered myself i was doing that now . ""","('talk', 'parler', 'hablar')",0,12,0
"immediately the aldermen , clothed in their cloth robes and preceded by six sergeants , each holding a flambeau in his hand , went to attend upon the king , whom they met on the steps , where the provost of the merchants made him the speech of welcome -- a compliment to which his majesty replied with an apology for coming so late , laying the blame upon the cardinal , who had detained him till eleven o’clock , talking of affairs of state .","('talk', 'parler', 'hablar')",0,80,0
"d’artagnan , half stupefied , without his doublet , and with his head bound up in a linen cloth , arose then , and urged by the host , began to descend the stairs ; but on arriving at the kitchen , the first thing he saw was his antagonist talking calmly at the step of a heavy carriage , drawn by two large norman horses .","('talk', 'causer', 'hablar')",1,50,1
she was talking with great animation with the stranger .,"('talk', 'causer', 'hablar')",1,2,1
"the canadian stared at conseil , then he shrugged his shoulders . the seaman in him was talking now .","('talk', 'parler', 'hablar')",0,17,0
"' oh , there 's no use in talking to him , ' said alice desperately : ' he 's perfectly idiotic ! ' and she opened the door and went in .","('talk', 'parler', 'hablar')",0,8,0
""" i do n't like you so well as i have done sometimes , indeed , sir . did it not seem to you in the least wrong to live in that way , first with one mistress and then another ? you talk of it as a mere matter of course . ""","('talk', 'parler', 'hablar')",0,43,0
"the convicts were , for the most part , assembled under the poop ; but a few , stretched on the deck , were talking loudly .","('talk', 'causer', 'hablar')",1,24,1
"seated on the afterdeck , ned land and i chatted about one thing and another , staring at that mysterious sea whose depths to this day are beyond the reach of human eyes . quite naturally , i led our conversation around to the giant unicorn , and i weighed our expedition 's various chances for success or failure . then , seeing that ned just let me talk without saying much himself , i pressed him more closely .","('talk', 'parler', 'hablar')",0,68,0
""" what is ? "" asked lord henry . "" oh ! this accident , i suppose . my dear fellow , it ca n't be helped . it was the man 's own fault . why did he get in front of the guns ? besides , it is nothing to us . it is rather awkward for geoffrey , of course . it does not do to pepper beaters . it makes people think that one is a wild shot . and geoffrey is not ; he shoots very straight . but there is no use talking about the matter . ""","('talk', 'parler', 'hablar')",0,98,0
"i declare she talked to me once like something mad , or like a fiend -- no child ever spoke or looked as she did ; i was glad to get her away from the house .","('talk', 'parler', 'hablar')",0,3,0
"there was a table set out under a tree in front of the house , and the march hare and the hatter were having tea at it : a dormouse was sitting between them , fast asleep , and the other two were using it as a cushion , resting their elbows on it , and talking over its head . ' very uncomfortable for the dormouse , ' thought alice ; ' only , as it 's asleep , i suppose it does n't mind . '","('talk', 'causer', 'hablar')",1,56,1
""" no ; there was nothing else to see . why do you ask ? but you must n't talk about worship . it is foolish . you and i are friends , basil , and we must always remain so . ""","('talk', 'parler', 'hablar')",0,19,0
""" well , "" replied milady , after a moment of silence , "" from the present time , cease to talk of impossibilities . ""","('talk', 'parler', 'hablar')",0,21,0
"both remained suspended , motionless and breathless , within twenty paces of the ground , while the patrol passed beneath them laughing and talking .","('talk', 'causer', 'hablar')",1,23,1
""" i 'll make certain of it , "" interrupted fix . "" the servant seems to me less mysterious than the master ; besides , he 's a frenchman , and ca n't help talking . excuse me for a little while , consul . ""","('talk', 'parler', 'hablar')",0,35,0
"' you might just as well say , ' added the dormouse , who seemed to be talking in his sleep , ' that "" i breathe when i sleep "" is the same thing as "" i sleep when i breathe "" ! '","('talk', 'parler', 'hablar')",0,17,0
"still further , in spite of sword thrusts which weaken , and painful exercises which fatigue , he had become one of the most gallant frequenters of revels , one of the most insinuating lady ’s men , one of the softest whisperers of interesting nothings of his day ; the bonnes fortunes of de treville were talked of as those of m. de bassompierre had been talked of twenty years before , and that was not saying a little .","('talk', 'parler', 'hablar')",0,67,0
""" come in here , monsieur chevalier , "" said she ; "" here we shall be alone , and can talk . ""","('talk', 'causer', 'hablar')",1,21,1
"there they talked , they instructed each other , they made plans , and the rough good - humor of the sailor always amused this little world , in which the most perfect harmony had never ceased to reign .","('talk', 'causer', 'hablar')",1,2,1
""" they began to talk ; their conversation eased me completely : frivolous , mercenary , heartless , and senseless , it was rather calculated to weary than enrage a listener .","('talk', 'causer', 'hablar')",1,4,1
""" my dear boy , they have only been talking about it for six weeks , and the british public are really not equal to the mental strain of having more than one topic every three months . they have been very fortunate lately , however . they have had my own divorce - case and alan campbell 's suicide . now they have got the mysterious disappearance of an artist . scotland yard still insists that the man in the grey ulster who left for paris by the midnight train on the ninth of november was poor basil , and the french police declare that basil never arrived in paris at all . i suppose in about a fortnight we shall be told that he has been seen in san francisco . it is an odd thing , but every one who disappears is said to be seen at san francisco . it must be a delightful city , and possess all the attractions of the next world . ""","('talk', 'parler', 'hablar')",0,9,0
""" i was talking of ladies smiling in the eyes of gentlemen ; and of late so many smiles have been shed into mr . rochester 's eyes that they overflow like two cups filled above the brim : have you never remarked that ? ""","('talk', 'parler', 'hablar')",0,3,0
""" because , as porthos was talking louder than the rest of us , he took him for the chief , "" said d’artagnan .","('talk', 'parler', 'hablar')",0,6,0
"he came languidly , placing himself in a good situation to see all the details . this amused him sometimes a little , and made him endure the siege with patience ; but it did not prevent his getting very tired , or from talking at every moment of returning to paris -- so that if the messengers and the spies had failed , his eminence , notwithstanding all his inventiveness , would have found himself much embarrassed .","('talk', 'parler', 'hablar')",0,44,0
"i am sure it would benefit him to talk a little about this sweet rosamond , whom he thinks he ought not to marry : i will make him talk . ""","('talk', 'parler', 'hablar')",0,8,0
"dorian looked at him and smiled . "" what a way for a fashionable painter to travel ! a gladstone bag and an ulster ! come in , or the fog will get into the house . and mind you do n't talk about anything serious . nothing is serious nowadays . at least nothing should be . ""","('talk', 'parler', 'hablar')",0,42,0
"mrs . fairfax surmised that he was gone to make arrangements for his wedding , as he had talked of purchasing a new carriage : she said the idea of his marrying miss ingram still seemed strange to her ; but from what everybody said , and from what she had herself seen , she could no longer doubt that the event would shortly take place .","('talk', 'parler', 'hablar')",0,18,0
"during the night , cyrus harding and gideon spilett had no opportunity for talking together , and yet the words pronounced in the reporter 's ear by the engineer were well worth being discussed , together with the mysterious influence which appeared to reign over lincoln island .","('talk', 'causer', 'hablar')",1,13,1
""" you talk books away , "" he said ; "" why do n't you write one ? ""","('talk', 'parler', 'hablar')",0,2,0
"one day in this month of march , pencroft , talking to the engineer , reminded cyrus harding of a promise which the latter had not as yet had time to fulfil .","('talk', 'causer', 'hablar')",1,10,1
""" very bad indeed . in fact i consider you extremely dangerous , and if anything happens to our good duchess , we shall all look on you as being primarily responsible . but i should like to talk to you about life . the generation into which i was born was tedious . some day , when you are tired of london , come down to treadley and expound to me your philosophy of pleasure over some admirable burgundy i am fortunate enough to possess . ""","('talk', 'causer', 'hablar')",1,38,1
"inside , in the servants ' part of the house , the half - clad domestics were talking in low whispers to each other . old mrs . leaf was crying and wringing her hands . francis was as pale as death .","('talk', 'parler', 'hablar')",0,17,0
""" ah ! i have talked quite enough for to - day , "" said lord henry , smiling . "" all i want now is to look at life . you may come and look at it with me , if you care to . ""","('talk', 'parler', 'hablar')",0,5,0
""" confess that it is for the sake of making me talk that you invent this story and create this personage . ""","('talk', 'parler', 'hablar')",0,11,0
"mme . bonacieux knew that in talking of money to her husband , she took him on his weak side .","('talk', 'parler', 'hablar')",0,6,0
"but a man , were he even a mercer , when he had talked for ten minutes with cardinal richelieu , is no longer the same man .","('talk', 'causer', 'hablar')",1,13,1
""" fie , madame , fie ! "" said porthos , as if disgusted . "" let us not talk about money , if you please ; it is humiliating . ""","('talk', 'parler', 'hablar')",0,19,0
""" yes ; it was at dear lohengrin . i like wagner 's music better than anybody 's . it is so loud that one can talk the whole time without other people hearing what one says . that is a great advantage , do n't you think so , mr . gray ? ""","('talk', 'causer', 'hablar')",1,26,1
"she was looking about for some way of escape , and wondering whether she could get away without being seen , when she noticed a curious appearance in the air : it puzzled her very much at first , but , after watching it a minute or two , she made it out to be a grin , and she said to herself ' it 's the cheshire cat : now i shall have somebody to talk to . '","('talk', 'parler', 'hablar')",0,76,0
"' who are you talking to ? ' said the king , going up to alice , and looking at the cat 's head with great curiosity .","('talk', 'causer', 'hablar')",1,4,1
"mr . mason stood near the fire , talking to colonel and mrs . dent , and appeared as merry as any of them .","('talk', 'causer', 'hablar')",1,8,1
""" laughing and talking , sir . ""","('talk', 'causer', 'hablar')",1,3,1
"when she got back to the cheshire cat , she was surprised to find quite a large crowd collected round it : there was a dispute going on between the executioner , the king , and the queen , who were all talking at once , while all the rest were quite silent , and looked very uncomfortable .","('talk', 'parler', 'hablar')",0,42,0
"she had quite forgotten the duchess by this time , and was a little startled when she heard her voice close to her ear . ' you 're thinking about something , my dear , and that makes you forget to talk . i ca n't tell you just now what the moral of that is , but i shall remember it in a bit . '","('talk', 'causer', 'hablar')",1,41,1
"often during these excursions , herbert talked with gideon spilett on the incident of the bullet , and the deductions which the engineer drew from it , and one day -- it was the 26th of october -- he said--""but , mr . spilett , do you not think it very extraordinary that , if any castaways have landed on the island , they have not yet shown themselves near granite house ? ""","('talk', 'causer', 'hablar')",1,6,1
"indeed , this man is very much to blame for talking thus to other men ; one would say he had never had to do with any but women and children . ""","('talk', 'parler', 'hablar')",0,10,0
"baffled so far , i changed my ground . i bethought myself to talk about the school and my scholars .","('talk', 'parler', 'hablar')",0,13,0
"neb and he often talked of those unaccountable things , and both , their natures inclining them to the marvelous , were not far from believing that lincoln island was under the dominion of some supernatural power .","('talk', 'causer', 'hablar')",1,4,1
""" i like to hear him talk , "" said athos ; "" his dialect amuses me . ""","('talk', 'parler', 'hablar')",0,6,0
while thus talking the explorers had advanced along a clearing which terminated at the foot of the hill .,"('talk', 'causer', 'hablar')",1,2,1
pencroft and the engineer talked of the different projects which it was agreed to put into execution with the briefest possible delay .,"('talk', 'causer', 'hablar')",1,4,1
""" well , go and talk with the boy , "" said d’artagnan , "" and make out if you can from his conversation whether his master is dead . ""","('talk', 'causer', 'hablar')",1,5,1
"helen was talking to herself now : she had forgotten i could not very well understand her -- that i was ignorant , or nearly so , of the subject she discussed . i recalled her to my level .","('talk', 'parler', 'hablar')",0,2,0
""" i keep coming back to my idea . we 've got to talk to the captain . when we were in your own country 's seas , you did n't say a word . now that we 're in mine , i intend to speak up . before a few days are out , i figure the nautilus will lie abreast of nova scotia , and from there to newfoundland is the mouth of a large gulf , and the st . lawrence empties into that gulf , and the st . lawrence is my own river , the river running by quebec , my hometown-- and when i think about all this , my gorge rises and my hair stands on end ! honestly , sir , i 'd rather jump overboard ! i ca n't stay here any longer ! i 'm suffocating ! ""","('talk', 'parler', 'hablar')",0,13,0
""" besides , "" added cyrus harding , who this day was talking of these things with his companions , "" we have some precautions to take . ""","('talk', 'causer', 'hablar')",1,12,1
"the door closed , pencroft , herbert and spilett remained there , seated on a bench , talking little but wondering much .","('talk', 'causer', 'hablar')",1,17,1
""" then , sir , "" ned land said , "" since conseil is no more , we 'll have this discussion between just the two of us . i 've talked , you 've listened . what 's your reply ? ""","('talk', 'parler', 'hablar')",0,31,0
"she made her brother talk of himself , his hopes , his prospects . he spoke slowly and with effort . they passed words to each other as players at a game pass counters . sibyl felt oppressed . she could not communicate her joy . a faint smile curving that sullen mouth was all the echo she could win . after some time she became silent . suddenly she caught a glimpse of golden hair and laughing lips , and in an open carriage with two ladies dorian gray drove past .","('talk', 'parler', 'hablar')",0,4,0
""" because we have very important matters to communicate to one another , and it was impossible to talk five minutes in that inn without being annoyed by all those importunate fellows , who keep coming in , saluting you , and addressing you . here at least , "" said athos , pointing to the bastion , "" they will not come and disturb us . ""","('talk', 'causer', 'hablar')",1,18,1
"and that evening , before sleeping , the new colonists talked of their absent country ; they spoke of the terrible war which stained it with blood ; they could not doubt that the south would soon be subdued , and that the cause of the north , the cause of justice , would triumph , thanks to grant , thanks to lincoln !","('talk', 'causer', 'hablar')",1,10,1
""" you may talk freely , "" the captain told me . "" this man does n't understand french . ""","('talk', 'parler', 'hablar')",0,3,0
"so she called softly after it , ' mouse dear ! do come back again , and we wo n't talk about cats or dogs either , if you do n't like them ! ' when the mouse heard this , it turned round and swam slowly back to her : its face was quite pale ( with passion , alice thought ) , and it said in a low trembling voice , ' let us get to the shore , and then i 'll tell you my history , and you 'll understand why it is i hate cats and dogs . '","('talk', 'parler', 'hablar')",0,20,0
"m de treville smiled at this flourish ; and leaving his young man compatriot in the embrasure of the window , where they had talked together , he seated himself at a table in order to write the promised letter of recommendation .","('talk', 'causer', 'hablar')",1,24,1
"the whole army talked of this expedition for a day , and monsieur paid him his compliments upon it .","('talk', 'parler', 'hablar')",0,3,0
"in talking , the settlers already employed the names which they had just chosen , which singularly facilitated the exchange of their ideas .","('talk', 'causer', 'hablar')",1,1,1
"the reporter and the sailor talked with him , and he could not conceal his astonishment .","('talk', 'causer', 'hablar')",1,5,1
"once there , for greater security , the young man barricaded the door . they both approached the window , and through a slit in the shutter they saw bonacieux talking with a man in a cloak .","('talk', 'causer', 'hablar')",1,30,1
""" gentlemen , "" said athos , who had assumed the command of the expedition , "" while grimaud spreads the table , let us begin by collecting the guns and cartridges together . we can talk while performing that necessary task .","('talk', 'causer', 'hablar')",1,36,1
"but at the street gate , porthos was talking with the soldier on guard .","('talk', 'causer', 'hablar')",1,8,1
"alice replied eagerly , for she was always ready to talk about her pet : ' dinah 's our cat . and she 's such a capital one for catching mice you ca n't think ! and oh , i wish you could see her after the birds ! why , she 'll eat a little bird as soon as look at it ! '","('talk', 'parler', 'hablar')",0,10,0
"harding often talked over this project with pencroft , and he found him strangely bent upon undertaking this voyage , for which determination he himself could give no sufficient reason .","('talk', 'causer', 'hablar')",1,2,1
"he was talking , at the moment , to louisa and amy eshton . i wondered to see them receive with calm that look which seemed to me so penetrating : i expected their eyes to fall , their colour to rise under it ; yet i was glad when i found they were in no sense moved .","('talk', 'parler', 'hablar')",0,2,0
"he talked a little , notwithstanding pencroft 's efforts , who talked incessantly to prevent him from beginning to speak , and told him the most improbable stories .","('talk', 'causer', 'hablar')",1,1,1
""" talking with you brings me misfortune , "" said porthos .","('talk', 'causer', 'hablar')",1,1,1
"during the first days of the journey aouda became better acquainted with her protector , and constantly gave evidence of her deep gratitude for what he had done . the phlegmatic gentleman listened to her , apparently at least , with coldness , neither his voice nor his manner betraying the slightest emotion ; but he seemed to be always on the watch that nothing should be wanting to aouda 's comfort . he visited her regularly each day at certain hours , not so much to talk himself , as to sit and hear her talk . he treated her with the strictest politeness , but with the precision of an automaton , the movements of which had been arranged for this purpose . aouda did not quite know what to make of him , though passepartout had given her some hints of his master 's eccentricity , and made her smile by telling her of the wager which was sending him round the world . after all , she owed phileas fogg her life , and she always regarded him through the exalting medium of her gratitude .","('talk', 'causer', 'hablar')",1,87,1
"he finally resolved , moreover , before acting more positively , to question passepartout . it would not be difficult to make him talk ; and , as there was no time to lose , fix prepared to make himself known . it was now the 30th of october , and on the following day the rangoon was due at singapore .","('talk', 'parler', 'hablar')",0,23,0
""" what , you talk of debaucheries , madame messalina , lady macbeth !","('talk', 'parler', 'hablar')",0,4,0
"he now resumed the book with which he had been occupied before tea . i soon withdrew , for i had talked as much , and sat up as long , as my present strength would permit .","('talk', 'parler', 'hablar')",0,21,0
"he wished to have the young man at hand -- not that he at all mistrusted him , but for the sake of having someone to whom he could constantly talk of the queen .","('talk', 'parler', 'hablar')",0,30,0
