text,sense,label,ind,new_label
""" i have no horse , "" said d’artagnan ; "" but that is of no consequence , i can take one of monsieur de treville ’s . ""","('monsieur', 'm.', 'señor')",1,23,1
""" monsieur is going to leave home ? ""","('monsieur', 'Monsieur', 'señor')",0,1,0
""" what ! "" cried d’artagnan , "" is your first witness monsieur porthos ? ""","('monsieur', 'm.', 'señor')",1,12,1
"i say that according to all probability i shall not be able to undergo the fatigues of the siege of la rochelle , and that it would be far better that you should appoint there either monsieur de conde , monsieur de bassopierre , or some valiant gentleman whose business is war , and not me , who am a churchman , and who am constantly turned aside for my real vocation to look after matters for which i have no aptitude .","('monsieur', 'm.', 'señor')",1,36,1
""" what ! "" cried he , in an accent of greater astonishment than before , "" your second witness is monsieur aramis ? ""","('monsieur', 'm.', 'señor')",1,21,1
""" monsieur duke , "" said the king , "" i understand you . be satisfied , all who are named in that letter shall be punished as they deserve , even the queen herself . ""","('monsieur', 'Monsieur', 'señor')",0,1,0
""" nothing , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" you do not understand me , gentlemen , "" said d’artagnan , throwing up his head , the sharp and bold lines of which were at the moment gilded by a bright ray of the sun . "" i asked to be excused in case i should not be able to discharge my debt to all three ; for monsieur athos has the right to kill me first , which must much diminish the face - value of your bill , monsieur porthos , and render yours almost null , monsieur aramis .","('monsieur', 'm.', 'señor')",1,60,1
""" you do not understand me , gentlemen , "" said d’artagnan , throwing up his head , the sharp and bold lines of which were at the moment gilded by a bright ray of the sun . "" i asked to be excused in case i should not be able to discharge my debt to all three ; for monsieur athos has the right to kill me first , which must much diminish the face - value of your bill , monsieur porthos , and render yours almost null , monsieur aramis .","('monsieur', 'Monsieur', 'señor')",0,82,0
""" you do not understand me , gentlemen , "" said d’artagnan , throwing up his head , the sharp and bold lines of which were at the moment gilded by a bright ray of the sun . "" i asked to be excused in case i should not be able to discharge my debt to all three ; for monsieur athos has the right to kill me first , which must much diminish the face - value of your bill , monsieur porthos , and render yours almost null , monsieur aramis .","('monsieur', 'Monsieur', 'señor')",0,91,0
""" well , monsieur duke , "" said the king , "" have you made your calculations ? ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" it is very hot , "" said athos , drawing his sword in its turn , "" and yet i can not take off my doublet ; for i just now felt my wound begin to bleed again , and i should not like to annoy monsieur with the sight of blood which he has not drawn from me himself . ""","('monsieur', 'Monsieur', 'señor')",0,47,0
""" that is true , monsieur , "" replied d’artagnan , "" and whether drawn by myself or another , i assure you i shall always view with regret the blood of so brave a gentleman . i will therefore fight in my doublet , like yourself . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
""" when you please , monsieur , "" said athos , putting himself on guard .","('monsieur', 'Monsieur', 'señor')",0,5,0
""" monsieur , "" said aramis , parodying jussac , "" it would afford us great pleasure to obey your polite invitation if it depended upon ourselves ; but unfortunately the thing is impossible -- monsieur de treville has forbidden it .","('monsieur', 'm.', 'señor')",1,35,1
""" without reckoning , monsieur , "" added planchet to his master ’s audibly expressed reflections , "" that we perhaps owe our lives to him .","('monsieur', 'Monsieur', 'señor')",0,4,0
"my heart is that of a musketeer ; i feel it , monsieur , and that impels me on . ""","('monsieur', 'Monsieur', 'señor')",0,12,0
""" monsieur is full of generosity , "" said athos .","('monsieur', 'Monsieur', 'señor')",0,1,0
"nevertheless , monsieur de treville ’s company of musketeers alone can not maintain a war against the cardinal , who disposes of the forces of all france , and before whom the queen is without power and the king without will . d’artagnan , my friend , you are brave , you are prudent , you have excellent qualities ; but the women will ruin you ! ""","('monsieur', 'm.', 'señor')",1,2,1
""" d’artagnan , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
"monsieur your friend ( pardon for not calling him by the honorable name which no doubt he bears , but we do not know that name ) , monsieur your friend , having disabled two men with his pistols , retreated fighting with his sword , with which he disabled one of my men , and stunned me with a blow of the flat side of it . ""","('monsieur', 'Monsieur', 'señor')",0,0,0
"monsieur your friend ( pardon for not calling him by the honorable name which no doubt he bears , but we do not know that name ) , monsieur your friend , having disabled two men with his pistols , retreated fighting with his sword , with which he disabled one of my men , and stunned me with a blow of the flat side of it . ""","('monsieur', 'Monsieur', 'señor')",0,28,0
""" the letter was lost , "" replied his eminence ; "" yes , i know that . but monsieur de treville is a skilled physiognomist , who knows men at first sight ; and he placed you in the company of his brother - in - law , monsieur dessessart , leaving you to hope that one day or other you should enter the musketeers . ""","('monsieur', 'm.', 'señor')",1,19,1
""" the letter was lost , "" replied his eminence ; "" yes , i know that . but monsieur de treville is a skilled physiognomist , who knows men at first sight ; and he placed you in the company of his brother - in - law , monsieur dessessart , leaving you to hope that one day or other you should enter the musketeers . ""","('monsieur', 'm.', 'señor')",1,49,1
"as for myself , as soon as i recovered my senses i went to monsieur the governor , to whom i related all that had passed , and asked , what i should do with my prisoner .","('monsieur', 'm.', 'señor')",1,14,1
"d’artagnan interpreted it ; with a terrible bound he sprang to the side of cahusac , crying , "" to me , monsieur guardsman ; i will slay you ! ""","('monsieur', 'Monsieur', 'señor')",0,22,0
"it appears that i had made a mistake , monsieur , that i had arrested the wrong person , and that he whom i ought to have arrested had escaped . ""","('monsieur', 'Monsieur', 'señor')",0,9,0
"ah , monsieur , he was no longer a man , he was a devil !","('monsieur', 'Monsieur', 'señor')",0,2,0
""" how could that be , monsieur ? could you incur my displeasure by having followed the orders of your superiors with more intelligence and courage than another would have done ?","('monsieur', 'Monsieur', 'señor')",0,6,0
"we hastened to obey this order ; for you will please to understand , monsieur , we were disposed to do everything your friend could desire .","('monsieur', 'Monsieur', 'señor')",0,14,0
"monsieur grimaud ( he told us his name , although he does not talk much)--monsieur grimaud , then , went down to the cellar , wounded as he was ; then his master , having admitted him , barricaded the door afresh , and ordered us to remain quietly in our own bar . ""","('monsieur', 'm.', 'señor')",1,0,1
""" in the cellar , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
"no , monsieur !","('monsieur', 'Monsieur', 'señor')",0,2,0
"if you could but persuade him to come out , monsieur , i should owe you the gratitude of my whole life ; i should adore you as my patron saint ! ""","('monsieur', 'Monsieur', 'señor')",0,10,0
""" you are brave , monsieur d’artagnan , "" continued his eminence ; "" you are prudent , which is still better .","('monsieur', 'Monsieur', 'señor')",0,5,0
""" without doubt you will , monsieur ; he persists in remaining there .","('monsieur', 'Monsieur', 'señor')",0,6,0
""" there are no extravagant hopes but for fools , monsieur , and you are a man of understanding .","('monsieur', 'Monsieur', 'señor')",0,10,0
""" so from that time , monsieur , "" continued the latter , "" we have led the most miserable life imaginable ; for you must know , monsieur , that all our provisions are in the cellar . there is our wine in bottles , and our wine in casks ; the beer , the oil , and the spices , the bacon , and sausages . and as we are prevented from going down there , we are forced to refuse food and drink to the travelers who come to the house ; so that our hostelry is daily going to ruin .","('monsieur', 'Monsieur', 'señor')",0,6,0
""" so from that time , monsieur , "" continued the latter , "" we have led the most miserable life imaginable ; for you must know , monsieur , that all our provisions are in the cellar . there is our wine in bottles , and our wine in casks ; the beer , the oil , and the spices , the bacon , and sausages . and as we are prevented from going down there , we are forced to refuse food and drink to the travelers who come to the house ; so that our hostelry is daily going to ruin .","('monsieur', 'Monsieur', 'señor')",0,28,0
""" yes , monsieur , you are right , "" said the host .","('monsieur', 'Monsieur', 'señor')",0,3,0
"but what are they to do ? the guards of monsieur the cardinal are forever seeking quarrels with them , and for the honor of the corps even , the poor young men are obliged to defend themselves . ""","('monsieur', 'm.', 'señor')",1,10,1
""" listen to monsieur de treville , "" said the king ; "" listen to him ! would not one say he was speaking of a religious community ?","('monsieur', 'm.', 'señor')",1,3,1
""" well , the english like good wine , as you may know , monsieur ; these have asked for the best .","('monsieur', 'Monsieur', 'señor')",0,14,0
"my wife has perhaps requested permission of monsieur athos to go into the cellar to satisfy these gentlemen ; and he , as usual , has refused .","('monsieur', 'm.', 'señor')",1,7,1
"i am called louis the just , monsieur de treville , and by and by , by and by we will see . ""","('monsieur', 'Monsieur', 'señor')",0,7,0
""" wait , then , monsieur , wait , "" said the king ; "" i will not detain you long . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
""" monsieur fix , "" resumed passepartout , "" i 'm charmed to find you on board . where are you bound ? ""","('monsieur', 'Monsieur', 'señor')",0,1,0
"the king therefore arose a minute after , and putting the money which lay before him into his pocket , the major part of which arose from his winnings , "" la vieuville , "" said he , "" take my place ; i must speak to monsieur de treville on an affair of importance .","('monsieur', 'm.', 'señor')",1,47,1
"then turning toward m. de treville and walking with him toward the embrasure of a window , "" well , monsieur , "" continued he , "" you say it is his eminence ’s guards who have sought a quarrel with your musketeers ? ""","('monsieur', 'Monsieur', 'señor')",0,20,0
""" that is to say , you refuse to serve me , monsieur , "" said the cardinal , with a tone of vexation , through which , however , might be seen a sort of esteem ; "" remain free , then , and guard your hatreds and your sympathies . ""","('monsieur', 'Monsieur', 'señor')",0,12,0
""" well , well , "" said the cardinal , "" i do n’t wish you any ill ; but you must be aware that it is quite trouble enough to defend and recompense our friends . we owe nothing to our enemies ; and let me give you a piece of advice ; take care of yourself , monsieur d’artagnan , for from the moment i withdraw my hand from behind you , i would not give an obolus for your life . ""","('monsieur', 'Monsieur', 'señor')",0,59,0
""" i hope so , monsieur fix . you see , a man of sound sense ought not to spend his life jumping from a steamer upon a railway train , and from a railway train upon a steamer again , pretending to make the tour of the world in eighty days ! no ; all these gymnastics , you may be sure , will cease at bombay . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
""" faith , monsieur fix , i assure you i know nothing about it , nor would i give half a crown to find out . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
"there is good and holy action to be performed , monsieur , and much money to be gained at the same time . ""","('monsieur', 'Monsieur', 'señor')",0,10,0
""" sire , "" resumed treville , "" as i told you , monsieur d’artagnan is little more than a boy ; and as he has not the honor of being a musketeer , he was dressed as a citizen . the guards of the cardinal , perceiving his youth and that he did not belong to the corps , invited him to retire before they attacked . ""","('monsieur', 'm.', 'señor')",1,13,1
""" but this encounter , sire , is quite out of the ordinary conditions of a duel . it is a brawl ; and the proof is that there were five of the cardinal ’s guardsmen against my three musketeers and monsieur d’artagnan . ""","('monsieur', 'm.', 'señor')",1,41,1
""" ah , you are a cardinalist , then , monsieur , are you ? "" cried she ; "" and you serve the party of those who maltreat your wife and insult your queen ? ""","('monsieur', 'Monsieur', 'señor')",0,10,0
"passepartout , who had now rejoined his master , made a wry grimace , as he thought of his magnificent , but too frail indian shoes . happily he too had been looking about him , and , after a moment 's hesitation , said , "" monsieur , i think i have found a means of conveyance . ""","('monsieur', 'Monsieur', 'señor')",0,47,0
""" well , then , monsieur bernajoux , "" said d’artagnan , tranquilly , "" i will wait for you at the door . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
""" go , monsieur , i will follow you . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" do not hurry yourself , monsieur , lest it be observed that we go out together . you must be aware that for our undertaking , company would be in the way . ""","('monsieur', 'Monsieur', 'señor')",0,6,0
"you must depart instantly , monsieur . you must accomplish loyally the commission with which i deign to charge you , and on that condition i pardon everything , i forget everything ; and what is more , "" and she held out her hand to him , "" i restore my love . ""","('monsieur', 'Monsieur', 'señor')",0,5,0
"on guard , then , monsieur , on guard ! ""","('monsieur', 'Monsieur', 'señor')",0,5,0
this might be a kind remembrance of monsieur the cardinal .,"('monsieur', 'm.', 'señor')",1,7,1
""" perhaps , when all is considered , you are right . in the long run , a man knows more about politics than a woman , particularly such as , like you , monsieur bonacieux , have conversed with the cardinal .","('monsieur', 'Monsieur', 'señor')",0,34,0
""" thank you , monsieur , you are not brave enough to be of any use to me whatever , "" replied mme . bonacieux . "" i shall return very safely to the louvre all alone . ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" you are too just and reasonable a man , monsieur ! "" said treville , "" not to accept the proposal i am about to make to you . ""","('monsieur', 'Monsieur', 'señor')",0,10,0
""" make it , monsieur , i listen . ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" how is monsieur bernajoux , your esquire ’s relative ? ""","('monsieur', 'm.', 'señor')",1,3,1
"i will take him for judge in his own cause , monsieur , and will believe what he will say . ""","('monsieur', 'Monsieur', 'señor')",0,11,0
"ah , monsieur bonacieux , i never did love you much , but now it is worse than ever . i hate you , and on my word you shall pay for this ! ""","('monsieur', 'Monsieur', 'señor')",0,2,0
""" my god , my god ! "" murmured the young woman , "" ought i to confide such a secret to you , monsieur ?","('monsieur', 'Monsieur', 'señor')",0,24,0
""" bad , monsieur , bad ! "" replied the king ; "" i am bored . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
"this was , in fact , the worst complaint of louis xiii , who would sometimes take one of his courtiers to a window and say , "" monsieur so - and - so , let us weary ourselves together . ""","('monsieur', 'Monsieur', 'señor')",0,28,0
"do you know monsieur de treville , their captain ? ""","('monsieur', 'm.', 'señor')",1,3,1
""" you were about to confide it to monsieur bonacieux , "" said d’artagnan , with chagrin .","('monsieur', 'm.', 'señor')",1,8,1
""" pardon , monsieur ; pity ! in the name of that young lady you love , and whom you perhaps believe dead but who is not ! "" cried the bandit , throwing himself upon his knees and leaning upon his hand -- for he began to lose his strength with his blood .","('monsieur', 'Monsieur', 'señor')",0,3,0
"ah ! a propos of the cardinal , monsieur de treville , i am vexed with you ! ""","('monsieur', 'Monsieur', 'señor')",0,8,0
""" who has told me this fine story , monsieur ? who should it be but he who watches while i sleep , who labors while i amuse myself , who conducts everything at home and abroad -- in france as in europe ? ""","('monsieur', 'Monsieur', 'señor')",0,9,0
""" no , monsieur ; i speak of the prop of the state , of my only servant , of my only friend -- of the cardinal . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" what do you mean by that , monsieur ? ""","('monsieur', 'Monsieur', 'señor')",0,8,0
""" i will go this very evening to treville , whom i will request to ask this favor for me of his brother - in - law , monsieur dessessart . ""","('monsieur', 'm.', 'señor')",1,28,1
""" the accusation comes from monsieur de la tremouille , from the duke himself .","('monsieur', 'm.', 'señor')",1,5,1
"you will bind yourself , "" cried the king , "" by what monsieur de la tremouille shall say ? ""","('monsieur', 'm.', 'señor')",1,13,1
""" monsieur fridrikssen , i wished to know if amongst your ancient books you possessed any of the works of arne saknussemm ? ""","('monsieur', 'Monsieur', 'señor')",0,1,0
""" la chesnaye , "" said the king , "" let someone go instantly and find monsieur de la tremouille ; i wish to speak with him this evening . ""","('monsieur', 'm.', 'señor')",1,16,1
""" your majesty gives me your word that you will not see anyone between monsieur de la tremouille and myself ? ""","('monsieur', 'm.', 'señor')",1,14,1
""" tomorrow , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
"i sleep no longer , monsieur . i sometimes dream , that ’s all .","('monsieur', 'Monsieur', 'señor')",0,5,0
""" no , monsieur , no ; i am not called louis the just without reason .","('monsieur', 'Monsieur', 'señor')",0,3,0
"tomorrow , then , monsieur -- tomorrow . ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" monsieur the duke , "" said m. de treville , "" i was so confident of your loyalty that i required no other defender before his majesty than yourself .","('monsieur', 'Monsieur', 'señor')",0,1,0
""" thanks , sire , thanks , "" said the duke ; "" but your majesty may be assured that it is not those -- i do not speak of monsieur de treville -- whom your majesty sees at all hours of the day that are most devoted to you . "" "" ah !","('monsieur', 'm.', 'señor')",1,30,1
"go , monsieur duke , and return often .","('monsieur', 'Monsieur', 'señor')",0,2,0
""" n'est - ce pas , monsieur , qu'il y a un cadeau pour mademoiselle eyre dans votre petit coffre ? ""","('monsieur', 'Monsieur', 'señor')",0,6,0
"come hither , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" what , monsieur fix , are you on board ? "" returned the really astonished passepartout , recognising his crony of the mongolia . "" why , i left you at bombay , and here you are , on the way to hong kong ! are you going round the world too ? ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" why he is a very devil , this bearnais ! ventre - saint - gris , monsieur de treville , as the king my father would have said .","('monsieur', 'Monsieur', 'señor')",0,17,0
""" as well and as punctual as ever , not a day behind time ! but , monsieur fix , you do n't know that we have a young lady with us . ""","('monsieur', 'Monsieur', 'señor')",0,17,0
""" willingly , monsieur fix . we must at least have a friendly glass on board the rangoon . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
"treville , "" added the king , in a low voice , as the others were retiring , "" as you have no room in the musketeers , and as we have besides decided that a novitiate is necessary before entering that corps , place this young man in the company of the guards of monsieur dessessart , your brother - in - law .","('monsieur', 'm.', 'señor')",1,55,1
""" ah , monsieur ! "" stammered planchet , more dead than alive , "" ah , monsieur , what an escape i have had ! ""","('monsieur', 'Monsieur', 'señor')",0,17,0
""" to the health of the king , monsieur ; i was going to drink a small glass of it if fourreau had not told me i was called . ""","('monsieur', 'Monsieur', 'señor')",0,8,0
"the cardinal , as his majesty had said , was really furious , so furious that during eight days he absented himself from the king ’s gaming table . this did not prevent the king from being as complacent to him as possible whenever he met him , or from asking in the kindest tone , "" well , monsieur cardinal , how fares it with that poor jussac and that poor bernajoux of yours ? ""","('monsieur', 'Monsieur', 'señor')",0,59,0
""" yes , monsieur , "" said d’artagnan , lowering his voice , "" and you will pardon me , i hope , for having disturbed you when you know the importance of my business . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" i say , monsieur , that chance has rendered me master of a secret-- ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" but which i must impart to you , monsieur , for you alone can assist me in the mission i have just received from her majesty . ""","('monsieur', 'Monsieur', 'señor')",0,9,0
""" no , monsieur ; it is her majesty ’s . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" no , monsieur , for , on the contrary , i am desired to preserve the profoundest mystery . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" well , monsieur fix , "" said passepartout , "" have you decided to go with us so far as america ? ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" monsieur has well slept this morning , "" he said , smiling .","('monsieur', 'Monsieur', 'señor')",0,1,0
""" one hour and a quarter , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,7,0
""" i wish you to obtain for me , from monsieur dessessart , leave of absence for fifteen days . ""","('monsieur', 'm.', 'señor')",1,10,1
""" yes , "" continued athos , "" four times only ; once at the house of monsieur crequy ; another time at my own house in the country , in my chateau at -- when i had a chateau ; a third time at monsieur de treville ’s where it surprised us all ; and the fourth time at a cabaret , where it fell to my lot , and where i lost a hundred louis and a supper on it . ""","('monsieur', 'm.', 'señor')",1,45,1
""" too cold for monsieur ? "" asked his valet , putting an omelette on the table . "" i shut the window ? ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" then monsieur takes his horse back again , "" said the englishman .","('monsieur', 'Monsieur', 'señor')",0,2,0
""" that is true ; the horse shall be restored to your lackey , monsieur . ""","('monsieur', 'Monsieur', 'señor')",0,14,0
""" a moment , "" said athos ; "" with your permission , monsieur , i wish to speak a word with my friend . ""","('monsieur', 'Monsieur', 'señor')",0,13,0
""" ah , you are right , monsieur , "" said d’artagnan ; "" but you know athos , porthos , and aramis , and you know if i can dispose of them . ""","('monsieur', 'Monsieur', 'señor')",0,7,0
""" thanks , monsieur . you are a hundred times too good . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" members of the reform club ! "" continued passepartout . "" you must know , monsieur fix , that my master is an honest man , and that , when he makes a wager , he tries to win it fairly ! ""","('monsieur', 'Monsieur', 'señor')",0,16,0
"but be assured , my dear monsieur d’artagnan , that if i had obtained them from any other source , or if they had been confided to me , there exists no confessor more discreet than myself . ""","('monsieur', 'Monsieur', 'señor')",0,6,0
""" the leave of absence monsieur has asked for , "" replied the lackey . "" for me !","('monsieur', 'Monsieur', 'señor')",0,5,0
""" and you , my friend , there is a demipistole for your trouble ; you will tell monsieur de treville that monsieur aramis is very much obliged to him .","('monsieur', 'm.', 'señor')",1,18,1
""" and you , my friend , there is a demipistole for your trouble ; you will tell monsieur de treville that monsieur aramis is very much obliged to him .","('monsieur', 'm.', 'señor')",1,22,1
""" but yourself , monsieur , "" said athos , who began to be annoyed by this inquisition , "" give me , i beg you , the proof that you have the right to question me . ""","('monsieur', 'Monsieur', 'señor')",0,4,0
""" monsieur the cardinal ! "" cried the stupefied musketeer .","('monsieur', 'Monsieur', 'señor')",0,1,0
""" you have a quick ear , monsieur athos , "" said the cardinal ; "" but now listen to this . it is not from mistrust that i request you to follow me , but for my security . your companions are no doubt messieurs porthos and aramis . ""","('monsieur', 'Monsieur', 'señor')",0,7,0
"monsieur athos , do me , then , the honor to accompany me ; you and your two friends , and then i shall have an escort to excite envy in his majesty , if we should meet him . ""","('monsieur', 'Monsieur', 'señor')",0,0,0
""" ah , ah ! "" said the cardinal ; "" and you , monsieur porthos ? ""","('monsieur', 'Monsieur', 'señor')",0,14,0
""" very well , "" said the cardinal ; "" and you , monsieur aramis ? ""","('monsieur', 'Monsieur', 'señor')",0,13,0
""" therefore i do not doubt what you say , monsieur athos , i do not doubt it for a single instant ; but , "" added he , "" to change the conversation , was this lady alone ? ""","('monsieur', 'Monsieur', 'señor')",0,10,0
""" i have heard monsieur d’artagnan spoken of as a very brave young man , "" said the citizen ; "" and this reputation which he justly enjoys had decided me to confide a secret to him . ""","('monsieur', 'm.', 'señor')",1,4,1
""" speak , monsieur , speak , "" said d’artagnan , who instinctively scented something advantageous .","('monsieur', 'Monsieur', 'señor')",0,3,0
"the citizen made a fresh pause and continued , "" i have a wife who is seamstress to the queen , monsieur , and who is not deficient in either virtue or beauty .","('monsieur', 'Monsieur', 'señor')",0,21,0
"i was induced to marry her about three years ago , although she had but very little dowry , because monsieur laporte , the queen ’s cloak bearer , is her godfather , and befriends her . ""","('monsieur', 'm.', 'señor')",1,20,1
""" well ! "" resumed the citizen , "" well , monsieur , my wife was abducted yesterday morning , as she was coming out of her workroom . ""","('monsieur', 'Monsieur', 'señor')",0,11,0
""" i know nothing surely , monsieur , but i suspect someone . ""","('monsieur', 'Monsieur', 'señor')",0,6,0
""" but allow me to tell you , monsieur , "" continued the citizen , "" that i am convinced that there is less love than politics in all this . ""","('monsieur', 'Monsieur', 'señor')",0,8,0
""" no , monsieur , no ; you appear to be an honest young man , and i will have confidence in you .","('monsieur', 'Monsieur', 'señor')",0,3,0
""" higher , monsieur , higher . ""","('monsieur', 'Monsieur', 'señor')",0,3,0
""" yes , monsieur , "" replied the terrified citizen , in a tone so low that he was scarcely audible .","('monsieur', 'Monsieur', 'señor')",0,3,0
""" d’artagnan is right , "" said athos ; "" here are our three leaves of absence which came from monsieur de treville , and here are three hundred pistoles which came from i do n’t know where .","('monsieur', 'm.', 'señor')",1,20,1
