text,ind,sense,label
"one day solon was conversing with some elderly wise men in the egyptian capital of sais , a town already 8,000 years of age , as documented by the annals engraved on the sacred walls of its temples . one of these elders related the history of another town 1,000 years older still . this original city of athens , ninety centuries old , had been invaded and partly destroyed by the atlanteans . these atlanteans , he said , resided on an immense continent greater than africa and asia combined , taking in an area that lay between latitude 12 degrees and 40 degrees north . their dominion extended even to egypt . they tried to enforce their rule as far as greece , but they had to retreat before the indomitable resistance of the hellenic people . centuries passed . a cataclysm occurred -- floods , earthquakes . a single night and day were enough to obliterate this atlantis , whose highest peaks ( madeira , the azores , the canaries , the cape verde islands ) still emerge above the waves .",21,"('year', 'an', 'año')",0
"one day solon was conversing with some elderly wise men in the egyptian capital of sais , a town already 8,000 years of age , as documented by the annals engraved on the sacred walls of its temples . one of these elders related the history of another town 1,000 years older still . this original city of athens , ninety centuries old , had been invaded and partly destroyed by the atlanteans . these atlanteans , he said , resided on an immense continent greater than africa and asia combined , taking in an area that lay between latitude 12 degrees and 40 degrees north . their dominion extended even to egypt . they tried to enforce their rule as far as greece , but they had to retreat before the indomitable resistance of the hellenic people . centuries passed . a cataclysm occurred -- floods , earthquakes . a single night and day were enough to obliterate this atlantis , whose highest peaks ( madeira , the azores , the canaries , the cape verde islands ) still emerge above the waves .",50,"('year', 'an', 'año')",0
""" a young lady accustomed to tuition "" ( had i not been a teacher two years ? ) "" is desirous of meeting with a situation in a private family where the children are under fourteen ( i thought that as i was barely eighteen , it would not do to undertake the guidance of pupils nearer my own age ) .",16,"('year', 'année', 'año')",1
"neither was it , as with our neighbors , the english , an atmospheric influence which darkened his countenance ; for the sadness generally became more intense toward the fine season of the year . june and july were the terrible months with athos .",33,"('year', 'année', 'año')",1
""" no , sir ! he has used this hotel for many years , and he is very well known to us . """,12,"('year', 'année', 'año')",1
"thus urged , i began the narrative of my experience for the last year . i softened considerably what related to the three days of wandering and starvation , because to have told him all would have been to inflict unnecessary pain : the little i did say lacerated his faithful heart deeper than i wished .",13,"('year', 'année', 'año')",1
""" yes ; nearly five years since to robert leaven , the coachman ; and i 've a little girl besides bobby there , that i 've christened jane . """,5,"('year', 'an', 'año')",0
i heard the gallop of a horse at a distance on the road ; i was sure it was you ; and you were departing for many years and for a distant country .,27,"('year', 'année', 'año')",1
"was this done on purpose ? or was it a mistake ? did he want to reduce us by famine ? this seemed like going rather too far ! what ! should martha and i be victims of a position of things in which we had not the smallest interest ? it was a fact that a few years before this , whilst my uncle was working at his great classification of minerals , he was forty - eight hours without eating , and all his household were obliged to share in this scientific fast . as for me , what i remember is , that i got severe cramps in my stomach , which hardly suited the constitution of a hungry , growing lad .",58,"('year', 'année', 'año')",1
"three years had passed away since the escape of the prisoners from richmond , and how often during those three years had they spoken of their country , always present in their thoughts !",1,"('year', 'an', 'año')",0
"three years had passed away since the escape of the prisoners from richmond , and how often during those three years had they spoken of their country , always present in their thoughts !",20,"('year', 'année', 'año')",1
"so the reaction set in . at first , discouragement took hold of people 's minds , opening the door to disbelief . a new feeling appeared on board , made up of three - tenths shame and seven - tenths fury . the crew called themselves "" out - and - out fools "" for being hoodwinked by a fairy tale , then grew steadily more furious ! the mountains of arguments amassed over a year collapsed all at once , and each man now wanted only to catch up on his eating and sleeping , to make up for the time he had so stupidly sacrificed .",76,"('year', 'an', 'año')",0
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . """,28,"('year', 'an', 'año')",0
"now then , this second arm -- more accurately , a collar -- forms a ring of warm water around a section of cool , tranquil , motionless ocean called the sargasso sea . this is an actual lake in the open atlantic , and the great current 's waters take at least three years to circle it .",54,"('year', 'an', 'año')",0
"i see you would ask why i keep such a woman in my house : when we have been married a year and a day , i will tell you ; but not now .",21,"('year', 'an', 'año')",0
""" i got a message from the head office that a gent at this address had been inquiring for 2704 , "" said he . "" i 've driven my cab this seven years and never a word of complaint . i came here straight from the yard to ask you to your face what you had against me . """,33,"('year', 'an', 'año')",0
"he was , we repeat , handsome , young , and bold ; he spoke of love like a man who did love and was anxious to be loved in return . there was certainly enough in all this to turn a head only twenty - three years old , and mme . bonacieux had just attained that happy period of life .",47,"('year', 'an', 'año')",0
"i declare our ' bonadventure ' could stay here from one end of the year to the other , without even dragging at her anchor ! """,14,"('year', 'année', 'año')",1
"the cabman scratched his head . "" well , he was n't altogether such an easy gentleman to describe . i 'd put him at forty years of age , and he was of a middle height , two or three inches shorter than you , sir . he was dressed like a toff , and he had a black beard , cut square at the end , and a pale face . i do n't know as i could say more than that . """,26,"('year', 'année', 'año')",1
""" not at all , for i was not born until nineteen years afterwards . """,12,"('year', 'an', 'año')",0
i have known you four days ; i have loved him four years . i therefore may hesitate between you . be not alarmed at what i say ; i want to be convinced .,12,"('year', 'an', 'año')",0
"the colony of lincoln island was now at its highest point of prosperity , achieved by three years of continued hard work .",17,"('year', 'an', 'año')",0
"i looked at my pupil , who did not at first appear to notice me : she was quite a child , perhaps seven or eight years old , slightly built , with a pale , small - featured face , and a redundancy of hair falling in curls to her waist .",26,"('year', 'an', 'año')",0
"besides , they did not wash more than four times a year , as was done by families in the olden times , and it may be added , that pencroft and gideon spilett , while waiting for the postman to bring him his newspaper , distinguished themselves as washermen .",11,"('year', 'année', 'año')",1
""" by thunder ! in ' 65 , just two and a half years ago , i to whom you speak , i myself stepped onto the carcass of a whale near greenland , and its flank still carried the marked harpoon of a whaling ship from the bering sea . now i ask you , after it had been wounded west of america , how could this animal be killed in the east , unless it had cleared the equator and doubled cape horn or the cape of good hope ? """,13,"('year', 'an', 'año')",0
"but juliet ! harry , imagine a girl , hardly seventeen years of age , with a little , flowerlike face , a small greek head with plaited coils of dark - brown hair , eyes that were violet wells of passion , lips that were like the petals of a rose . she was the loveliest thing i had ever seen in my life . you said to me once that pathos left you unmoved , but that beauty , mere beauty , could fill your eyes with tears . i tell you , harry , i could hardly see this girl for the mist of tears that came across me .",11,"('year', 'an', 'año')",0
"i now inform you that she is my wife , whom i married fifteen years ago,--bertha mason by name ; sister of this resolute personage , who is now , with his quivering limbs and white cheeks , showing you what a stout heart men may bear .",14,"('year', 'an', 'año')",0
"he , however , arrived without accident in the camp established before la rochelle , of the tenth of the month of september of the year 1627 .",25,"('year', 'année', 'año')",1
""" to the right - about -- every soul ! "" cried the master ; "" away with your congratulations ! who wants them ? not i!--they are fifteen years too late ! """,29,"('year', 'an', 'año')",0
""" a thousand years , "" the canadian replied without hesitation .",3,"('year', 'an', 'año')",0
""" mr . mason does . mr . eyre has been the funchal correspondent of his house for some years .",19,"('year', 'année', 'año')",1
"it was now two years and a half since the castaways from the balloon had been thrown on lincoln island , and during that period there had been no communication between them and their fellow - creatures .",4,"('year', 'an', 'año')",0
"the elder woman grew pale beneath the coarse powder that daubed her cheeks , and her dry lips twitched with a spasm of pain . sybil rushed to her , flung her arms round her neck , and kissed her . "" forgive me , mother . i know it pains you to talk about our father . but it only pains you because you loved him so much . do n't look so sad . i am as happy to - day as you were twenty years ago . ah ! let me be happy for ever ! """,87,"('year', 'an', 'año')",0
""" that man was he who had pursued me during a whole year , who had vowed my dishonor , and who , by the first words that issued from his mouth , gave me to understand he had accomplished it the preceding night . """,12,"('year', 'an', 'año')",0
i have now been married ten years . i know what it is to live entirely for and with what i love best on earth .,6,"('year', 'an', 'año')",0
""" i have only been here two years . the residents would call me a newcomer . we came shortly after sir charles settled . but my tastes led me to explore every part of the country round , and i should think that there are few men who know it better than i do . """,7,"('year', 'an', 'año')",0
"one morning at the end of the two years , as i was writing a letter to his dictation , he came and bent over me , and said--",8,"('year', 'an', 'año')",0
"one of my friends -- one of my friends , please to observe , not myself , "" said athos , interrupting himself with a melancholy smile , "" one of the counts of my province -- that is to say , of berry -- noble as a dandolo or a montmorency , at twenty - five years of age fell in love with a girl of sixteen , beautiful as fancy can paint .",57,"('year', 'an', 'año')",0
"but there was no ghostly shape upon the ancient walls . indeed , the castle is much younger than the heroic prince of denmark . it now answers the purpose of a sumptuous lodge for the doorkeeper of the straits of the sound , before which every year there pass fifteen thousand ships of all nations .",47,"('year', 'année', 'año')",1
did not twelve years ' solitude on a desert island appear to him a sufficient expiation ?,3,"('year', 'an', 'año')",0
""" oh , yes ; more than five hundred years . """,9,"('year', 'an', 'año')",0
"great blocks of that basalt , which , according to bischof , takes three hundred and fifty millions of years to cool , strewed the plain , very confused in some places .",19,"('year', 'année', 'año')",1
""" that ’s well said , "" cried the king , who had heard all these compliments through the open door ; "" only tell him , treville , since he wishes to be considered your friend , that i also wish to be one of his , but he neglects me ; that it is nearly three years since i have seen him , and that i never do see him unless i send for him .",58,"('year', 'an', 'año')",0
"glad was i when i at last got her to thornfield , and saw her safely lodged in that third - storey room , of whose secret inner cabinet she has now for ten years made a wild beast 's den -- a goblin 's cell .",34,"('year', 'an', 'año')",0
"for ten long years i roved about , living first in one capital , then another : sometimes in st . petersburg ; oftener in paris ; occasionally in rome , naples , and florence .",3,"('year', 'année', 'año')",1
""" eight years . """,2,"('year', 'an', 'año')",0
"at this time of the year , the commencement of the month of april , which represents the month of october , in this hemisphere , that is , the beginning of autumn , they were still in full leaf .",5,"('year', 'année', 'año')",1
""" and you go in disgrace . by thunder , you may well be ashamed of yourself . your family has lived with mine for over a hundred years under this roof , and here i find you deep in some dark plot against me . """,28,"('year', 'an', 'año')",0
""" about ten . "" "" and you stayed there eight years : you are now , then , eighteen ? """,11,"('year', 'an', 'año')",0
""" it is nevertheless many years since i have held any communication with the inhabited world ; three long years have i passed in the depth of the sea , the only place where i have found liberty !",5,"('year', 'année', 'año')",1
""" it is nevertheless many years since i have held any communication with the inhabited world ; three long years have i passed in the depth of the sea , the only place where i have found liberty !",19,"('year', 'an', 'año')",0
"during the five or six years that he had lived in the strictest intimacy with his companions , porthos and aramis , they could remember having often seen him smile , but had never heard him laugh .",5,"('year', 'an', 'año')",0
""" the frenchman who was cast on board my vessel by chance sixteen years since ? """,13,"('year', 'an', 'año')",0
"although athos was scarcely thirty years old , and was of great personal beauty and intelligence of mind , no one knew whether he had ever had a mistress .",5,"('year', 'an', 'año')",0
"he was a berrichon , thirty - five or forty years old , mild , peaceable , sleek , employing the leisure his master left him in the perusal of pious works , providing rigorously for two a dinner of few dishes , but excellent .",10,"('year', 'an', 'año')",0
"from the age of ten years to that of thirty prince dakkar , endowed by nature with her richest gifts of intellect , accumulated knowledge of every kind , and in science , literature , and art his researches were extensive and profound .",5,"('year', 'an', 'año')",0
porthos would have given ten years of his life to possess this sword .,5,"('year', 'année', 'año')",1
""" not now , but he has had -- or , at least , relatives . he lost his elder brother a few years since . """,23,"('year', 'année', 'año')",1
""" yes . the present mr . rochester has not been very long in possession of the property ; only about nine years . """,22,"('year', 'an', 'año')",0
""" nine years is a tolerable time . was he so very fond of his brother as to be still inconsolable for his loss ? """,2,"('year', 'an', 'año')",0
"during many years this strange being visited every ocean , from pole to pole .",2,"('year', 'année', 'año')",1
"the juncture was favorable . the english , who require , above everything , good living in order to be good soldiers , only eating salt meat and bad biscuit , had many invalids in their camp . still further , the sea , very rough at this period of the year all along the sea coast , destroyed every day some little vessel ; and the shore , from the point of l’aiguillon to the trenches , was at every tide literally covered with the wrecks of pinnacles , roberges , and feluccas . the result was that even if the king ’s troops remained quietly in their camp , it was evident that some day or other , buckingham , who only continued in the isle from obstinacy , would be obliged to raise the siege .",51,"('year', 'année', 'año')",1
he was now sixty years of age .,4,"('year', 'an', 'año')",0
"the captain had now remained there six years , navigating the ocean no longer , but awaiting death , and that moment when he should rejoin his former companions , when by chance he observed the descent of the balloon which carried the prisoners of the confederates .",7,"('year', 'an', 'año')",0
""" for six hundred years snæfell has been dumb ; but he may speak again . now , eruptions are always preceded by certain well - known phenomena . i have therefore examined the natives , i have studied external appearances , and i can assure you , axel , that there will be no eruption . """,4,"('year', 'an', 'año')",0
""" a collector , sir , nothing more . formerly i loved acquiring these beautiful works created by the hand of man . i sought them greedily , ferreted them out tirelessly , and i 've been able to gather some objects of great value . they 're my last mementos of those shores that are now dead for me . in my eyes , your modern artists are already as old as the ancients . they 've existed for 2,000 or 3,000 years , and i mix them up in my mind . the masters are ageless . """,83,"('year', 'an', 'año')",0
"miss eyre , i beg your pardon . the fact is , once for all , i do n't wish to treat you like an inferior : that is "" ( correcting himself ) , "" i claim only such superiority as must result from twenty years ' difference in age and a century 's advance in experience .",46,"('year', 'an', 'año')",0
"d’artagnan , with a sigh , donned his uniform , which he would have exchanged for that of a musketeer at the expense of ten years of his existence .",25,"('year', 'année', 'año')",1
"but m. de treville promised this favor after a novitiate of two years -- a novitiate which might besides be abridged if an opportunity should present itself for d’artagnan to render the king any signal service , or to distinguish himself by some brilliant action .",12,"('year', 'an', 'año')",0
"he has lived for a dozen years on board the ' nautilus , ' and on board the ' nautilus ' he desires to die . """,6,"('year', 'an', 'año')",0
there are hours which last a year .,6,"('year', 'année', 'año')",1
"his glance seemed to rest fondly for the last time on these masterpieces of art and of nature , to which he had limited his horizon during a sojourn of so many years in the abysses of the seas .",32,"('year', 'année', 'año')",1
"with the beginning of the year 1866 the heat was very great , but the hunting in the forests did not stand still .",5,"('year', 'année', 'año')",1
""" well , your honour , "" replied he , "" i could not risk myself , my men , or my little boat of scarcely twenty tons on so long a voyage at this time of year . besides , we could not reach yokohama in time , for it is sixteen hundred and sixty miles from hong kong . """,37,"('year', 'année', 'año')",1
"i was induced to marry her about three years ago , although she had but very little dowry , because monsieur laporte , the queen ’s cloak bearer , is her godfather , and befriends her . """,8,"('year', 'an', 'año')",0
""" well , if i am not mistaken , to - morrow will be one of the four days in the year in which the real time is identical with average time ; that is to say , my boy , that to - morrow , to within some seconds , the sun will pass the meridian just at midday by the clocks .",21,"('year', 'année', 'año')",1
"this voyage of eight hundred miles was a perilous venture on a craft of twenty tons , and at that season of the year . the chinese seas are usually boisterous , subject to terrible gales of wind , and especially during the equinoxes ; and it was now early november .",23,"('year', 'année', 'año')",1
""" well , sir , you 'll be covered with cobwebs if you go into it . why , it has n't been opened for nearly five years -- not since his lordship died . """,27,"('year', 'an', 'año')",0
"he had not entered the place for more than four years -- not , indeed , since he had used it first as a play- room when he was a child , and then as a study when he grew somewhat older . it was a large , well- proportioned room , which had been specially built by the last lord kelso for the use of the little grandson whom , for his strange likeness to his mother , and also for other reasons , he had always hated and desired to keep at a distance . it appeared to dorian to have but little changed . there was the huge italian cassone , with its fantastically painted panels and its tarnished gilt mouldings , in which he had so often hidden himself as a boy . there the satinwood book - case filled with his dog - eared schoolbooks . on the wall behind it was hanging the same ragged flemish tapestry where a faded king and queen were playing chess in a garden , while a company of hawkers rode by , carrying hooded birds on their gauntleted wrists . how well he remembered it all ! every moment of his lonely childhood came back to him as he looked round . he recalled the stainless purity of his boyish life , and it seemed horrible to him that it was here the fatal portrait was to be hidden away . how little he had thought , in those dead days , of all that was in store for him !",10,"('year', 'an', 'año')",0
"john bunsby 's suspicions were confirmed . at a less advanced season of the year the typhoon , according to a famous meteorologist , would have passed away like a luminous cascade of electric flame ; but in the winter equinox it was to be feared that it would burst upon them with great violence .",14,"('year', 'année', 'año')",1
"some years after i had broken with the mother , she abandoned her child , and ran away to italy with a musician or singer .",1,"('year', 'année', 'año')",1
"for years , dorian gray could not free himself from the influence of this book . or perhaps it would be more accurate to say that he never sought to free himself from it . he procured from paris no less than nine large - paper copies of the first edition , and had them bound in different colours , so that they might suit his various moods and the changing fancies of a nature over which he seemed , at times , to have almost entirely lost control . the hero , the wonderful young parisian in whom the romantic and the scientific temperaments were so strangely blended , became to him a kind of prefiguring type of himself . and , indeed , the whole book seemed to him to contain the story of his own life , written before he had lived it .",1,"('year', 'année', 'año')",1
"after a few years he could not endure to be long out of england , and gave up the villa that he had shared at trouville with lord henry , as well as the little white walled - in house at algiers where they had more than once spent the winter . he hated to be separated from the picture that was such a part of his life , and was also afraid that during his absence some one might gain access to the room , in spite of the elaborate bars that he had caused to be placed upon the door .",3,"('year', 'année', 'año')",1
""" it seemed to me that my sudden appearance might shake his nerves and lead him to say something unguarded . the boots volunteered to show me the room : it was on the second floor , and there was a small corridor leading up to it . the boots pointed out the door to me , and was about to go downstairs again when i saw something that made me feel sickish , in spite of my twenty years ' experience . from under the door there curled a little red ribbon of blood , which had meandered across the passage and formed a little pool along the skirting at the other side . i gave a cry , which brought the boots back . he nearly fainted when he saw it . the door was locked on the inside , but we put our shoulders to it , and knocked it in . the window of the room was open , and beside the window , all huddled up , lay the body of a man in his nightdress . he was quite dead , and had been for some time , for his limbs were rigid and cold . when we turned him over , the boots recognized him at once as being the same gentleman who had engaged the room under the name of joseph stangerson . the cause of death was a deep stab in the left side , which must have penetrated the heart . and now comes the strangest part of the affair . what do you suppose was above the murdered man ? """,79,"('year', 'année', 'año')",1
"somebody -- i wo n't mention his name , but you know him -- came to me last year to have his portrait done . i had never seen him before , and had never heard anything about him at the time , though i have heard a good deal since . he offered an extravagant price . i refused him . there was something in the shape of his fingers that i hated . i know now that i was quite right in what i fancied about him . his life is dreadful . but you , dorian , with your pure , bright , innocent face , and your marvellous untroubled youth-- i ca n't believe anything against you . and yet i see you very seldom , and you never come down to the studio now , and when i am away from you , and i hear all these hideous things that people are whispering about you , i do n't know what to say .",18,"('year', 'année', 'año')",1
"felton , in his rapid walk , reviewed in his mind all the accusations against the favorite of james i and charles i , furnished by two years of premature meditation and a long sojourn among the puritans .",27,"('year', 'année', 'año')",1
"hallward glanced round him with a puzzled expression . the room looked as if it had not been lived in for years . a faded flemish tapestry , a curtained picture , an old italian cassone , and an almost empty book - case -- that was all that it seemed to contain , besides a chair and a table . as dorian gray was lighting a half - burned candle that was standing on the mantelshelf , he saw that the whole place was covered with dust and that the carpet was in holes . a mouse ran scuffling behind the wainscoting . there was a damp odour of mildew .",21,"('year', 'année', 'año')",1
""" have i though , "" the man answered penitently , "" i did n't go for to do it . "" as he spoke he unwrapped the grey shawl and extricated a pretty little girl of about five years of age , whose dainty shoes and smart pink frock with its little linen apron all bespoke a mother 's care . the child was pale and wan , but her healthy arms and legs showed that she had suffered less than her companion .",39,"('year', 'an', 'año')",0
""" years ago , when i was a boy , "" said dorian gray , crushing the flower in his hand , "" you met me , flattered me , and taught me to be vain of my good looks . one day you introduced me to a friend of yours , who explained to me the wonder of youth , and you finished a portrait of me that revealed to me the wonder of beauty . in a mad moment that , even now , i do n't know whether i regret or not , i made a wish , perhaps you would call it a prayer . . . . """,1,"('year', 'année', 'año')",1
""" and be upon your guard before my husband , who is rather shrewd , notwithstanding his seventy - six years . "" "" seventy - six years !",20,"('year', 'an', 'año')",0
""" if they do n't fish for them , sailors at least sight them . a friend of mine , captain paul bos of le havre , has often sworn to me that he encountered one of these monsters of colossal size in the seas of the east indies . but the most astonishing event , which proves that these gigantic animals undeniably exist , took place a few years ago in 1861 . """,69,"('year', 'année', 'año')",1
"then , casting a glance on the handsome young man , who was scarcely twenty - five years of age , and whom he was leaving in his gore , deprived of sense and perhaps dead , he gave a sigh for that unaccountable destiny which leads men to destroy each other for the interests of people who are strangers to them and who often do not even know that they exist .",17,"('year', 'an', 'año')",0
"besides , he was ably seconded by pencroft , who , having worked for several years in a dockyard in brooklyn , knew the practical part of the trade .",15,"('year', 'année', 'año')",1
""" there are mrs . eshton and her three daughters -- very elegant young ladies indeed ; and there are the honourable blanche and mary ingram , most beautiful women , i suppose : indeed i have seen blanche , six or seven years since , when she was a girl of eighteen . she came here to a christmas ball and party mr . rochester gave .",43,"('year', 'an', 'año')",0
""" that does n't necessarily follow , "" i said . "" the arms and tails of these animals grow back through regeneration , and in seven years the tail on bouguer 's squid has surely had time to sprout again . """,27,"('year', 'an', 'año')",0
after the eruption of 1783 in iceland for upwards of a year the atmosphere was thus charged with volcanic dust through which the rays of the sun were only with difficulty discernible .,11,"('year', 'année', 'año')",1
he had just passed by the pavilion in which ten years later louis xiv was born .,10,"('year', 'an', 'año')",0
"the elder 's story became somewhat wearisome , and his audience grew gradually less , until it was reduced to twenty passengers . but this did not disconcert the enthusiast , who proceeded with the story of joseph smith 's bankruptcy in 1837 , and how his ruined creditors gave him a coat of tar and feathers ; his reappearance some years afterwards , more honourable and honoured than ever , at independence , missouri , the chief of a flourishing colony of three thousand disciples , and his pursuit thence by outraged gentiles , and retirement into the far west .",61,"('year', 'année', 'año')",1
"passepartout was now the only person left in the car , and the elder , looking him full in the face , reminded him that , two years after the assassination of joseph smith , the inspired prophet , brigham young , his successor , left nauvoo for the banks of the great salt lake , where , in the midst of that fertile region , directly on the route of the emigrants who crossed utah on their way to california , the new colony , thanks to the polygamy practised by the mormons , had flourished beyond expectations .",27,"('year', 'an', 'año')",0
"the latter -- a pretty girl of about twenty or twenty - two years , active and lively , the true soubrette of a great lady -- jumped from the step upon which , according to the custom of the time , she was seated , and took her way toward the terrace upon which d’artagnan had perceived lubin .",13,"('year', 'an', 'año')",0
""" i was at a boarding - school eight years . """,9,"('year', 'an', 'año')",0
""" she does not remember my short frocks at all , lord henry . but i remember her very well at vienna thirty years ago , and how décolletée she was then . """,23,"('year', 'an', 'año')",0
"while he was listening to this recital , delivered with the greatest simplicity , the duke looked from time to time at the young man with astonishment , as if he could not comprehend how so much prudence , courage , and devotedness could be allied with a countenance which indicated not more than twenty years .",55,"('year', 'an', 'año')",0
"as perhaps our readers are not familiar with the slang of the rue de jerusalem , and as it is fifteen years since we applied this word for the first time to this thing , allow us to explain to them what is a mousetrap . when in a house , of whatever kind it may be , an individual suspected of any crime is arrested , the arrest is held secret . four or five men are placed in ambuscade in the first room . the door is opened to all who knock . it is closed after them , and they are arrested ; so that at the end of two or three days they have in their power almost all the habitues of the establishment .",21,"('year', 'an', 'año')",0
""" it was nearer one than twelve , and a wild , bleak night , blowing hard and raining in torrents . dismal as it was outside , i was glad within — so glad that i could have shouted out from pure exultation . if any of you gentlemen have ever pined for a thing , and longed for it during twenty long years , and then suddenly found it within your reach , you would understand my feelings . i lit a cigar , and puffed at it to steady my nerves , but my hands were trembling , and my temples throbbing with excitement . as i drove , i could see old john ferrier and sweet lucy looking at me out of the darkness and smiling at me , just as plain as i see you all in this room . all the way they were ahead of me , one on each side of the horse until i pulled up at the house in the brixton road .",64,"('year', 'année', 'año')",1
""" an eternity , she tells me . i believe , according to the peerage , it is ten years , but ten years with monmouth must have been like eternity , with time thrown in . who else is coming ? """,19,"('year', 'an', 'año')",0
""" an eternity , she tells me . i believe , according to the peerage , it is ten years , but ten years with monmouth must have been like eternity , with time thrown in . who else is coming ? """,23,"('year', 'an', 'año')",0
""" why not ten years hence ? """,4,"('year', 'an', 'año')",0
""" why , she ca n't be above seventeen or eighteen years old , st . john , "" said she .",11,"('year', 'an', 'año')",0
"ah , two years before , how these things would have been prized !",3,"('year', 'an', 'año')",0
"she was a charming woman of twenty - five or twenty - six years , with dark hair , blue eyes , and a nose slightly turned up , admirable teeth , and a complexion marbled with rose and opal .",13,"('year', 'an', 'año')",0
"he was lost in these reflections when the goldsmith entered . he was an irishman -- one of the most skillful of his craft , and who himself confessed that he gained a hundred thousand livres a year by the duke of buckingham .",37,"('year', 'an', 'año')",0
""" i left lowood nearly a year since to become a private governess .",6,"('year', 'an', 'año')",0
