text,ind,sense,label
""" all the same , captain , "" said the sailor , "" if we ever decide to leave the island , it wo n't be in a balloon , will it ?",16,"('decide', 'décider', 'decidir')",0
"harding approved entirely , and it was decided that the two wounds should be dressed without attempting to close them by immediate coaptation .",7,"('decide', 'décider', 'decidir')",0
"they had decided to make the tour of the island on foot , before exploring the interior ; so that not a spot should escape their investigations .",2,"('decide', 'décider', 'decidir')",0
"the parsee 's narrative only confirmed mr . fogg and his companions in their generous design . it was decided that the guide should direct the elephant towards the pagoda of pillaji , which he accordingly approached as quickly as possible . they halted , half an hour afterwards , in a copse , some five hundred feet from the pagoda , where they were well concealed ; but they could hear the groans and cries of the fakirs distinctly .",19,"('decide', 'décider', 'decidir')",0
the coming instant would in all probability decide the rest of his life .,7,"('decide', 'décider', 'decidir')",0
"but , to decide this important question , it was necessary to wait until the tide was quite low , so that every part of the brig 's hull might be examined .",3,"('decide', 'décider', 'decidir')",0
"after a while , finding that nothing more happened , she decided on going into the garden at once ; but , alas for poor alice ! when she got to the door , she found she had forgotten the little golden key , and when she went back to the table for it , she found she could not possibly reach it : she could see it quite plainly through the glass , and she tried her best to climb up one of the legs of the table , but it was too slippery ; and when she had tired herself out with trying , the poor little thing sat down and cried .",11,"('decide', 'décider', 'decidir')",0
""" and i deny it , "" said treville . "" but his majesty has judges , and these judges will decide . """,21,"('decide', 'décider', 'decidir')",0
my uncle 's eyes and mine met . he hesitated . this direct question went to the root of the matter . but after a moment 's reflection he decided on speaking .,29,"('decide', 'décider', 'decidir')",0
"it was therefore decided that neb and pencroft should go to port balloon , and that there , at nightfall , they should light an immense fire , the blaze of which would necessarily attract the attention of the brig .",3,"('decide', 'décider', 'decidir')",0
""" yes , "" said he , "" your words decide me . we will try to scale that snæfell ; perhaps even we may pursue our studies in its crater ! """,10,"('decide', 'décider', 'decidir')",0
"she then had one of those sudden inspirations which only people of genius receive in great crises , in supreme moments which are to decide their fortunes or their lives .",24,"('decide', 'décider', 'decidir')",0
