text,ind,sense,label
""" her feelings are concentrated in one -- pride ; and that needs humbling .",2,"('feeling', 'sentiment', 'sentimiento')",3
"the queen attributed this joyous feeling to the beauty of the fete , to the pleasure she had experienced in the ballet ; and as it is not permissible to contradict a queen , whether she smile or weep , everybody expatiated on the gallantry of the aldermen of the city of paris .",5,"('feeling', 'sentiment', 'sentimiento')",3
"i experienced a strange feeling as the key grated in the lock , and the sound of his retreating step ceased to be heard .",4,"('feeling', 'sensation', 'sensación')",4
"buckingham might have guessed that it was she who had cut off the two studs , and avenge himself for that little treachery ; but buckingham was incapable of going to any excess against a woman , particularly if that woman was supposed to have acted from a feeling of jealousy .",48,"('feeling', 'sentiment', 'sentimiento')",3
"but , we must say , at the present moment d’artagnan was ruled by a feeling much more noble and disinterested .",15,"('feeling', 'sentiment', 'sentimiento')",3
"but all these reasons were combated , destroyed , overthrown , by that feeling of intimate pain which , on certain occasions , takes possession of our being , and cries to us so as to be understood unmistakably that some great misfortune is hanging over us .",13,"('feeling', 'sentiment', 'sentimiento')",3
"anne of austria , deprived of the confidence of her husband , pursued by the hatred of the cardinal , who could not pardon her for having repulsed a more tender feeling , having before her eyes the example of the queen - mother whom that hatred had tormented all her life -- though marie de medicis , if the memoirs of the time are to be believed , had begun by according to the cardinal that sentiment which anne of austria always refused him -- anne of austria had seen her most devoted servants fall around her , her most intimate confidants , her dearest favorites . like those unfortunate persons endowed with a fatal gift , she brought misfortune upon everything she touched . her friendship was a fatal sign which called down persecution .",31,"('feeling', 'sentiment', 'sentimiento')",3
""" honestly , "" he said , "" i 'm not sorry about this voyage under the seas . i 'll be glad to have done it , but in order to have done it , it has to finish . that 's my feeling . """,44,"('feeling', 'sentiment', 'opinión')",5
""" yes , "" said gideon spilett , "" but his reserve does him honor , and it is right to respect the feeling which he has about his sad past . """,23,"('feeling', 'sentiment', 'recordar')",6
""" that , "" continued the cardinal , "" arose not only from a feeling of natural equity , but likewise from a plan i have marked out with respect to you . """,14,"('feeling', 'sentiment', 'sentimiento')",3
"the love with which his young wife had inspired him was a secondary sentiment , and was not strong enough to contend with the primitive feelings we have just enumerated .",25,"('feeling', 'sentiment', 'sentimiento')",3
""" that 's my feeling , "" ned land replied coolly . "" let 's wait for nightfall . """,4,"('feeling', 'avis', 'opinión')",7
""" ah ! i wish i had never seen you ! "" cried d’artagnan , with that ingenuous roughness which women often prefer to the affectations of politeness , because it betrays the depths of the thought and proves that feeling prevails over reason .",40,"('feeling', 'sentiment', 'sentimiento')",3
"felton only expressed , with regard to the duke , the feeling of execration which all the english had declared toward him whom the catholics themselves called the extortioner , the pillager , the debauchee , and whom the puritans styled simply satan .",11,"('feeling', 'sentiment', 'sentimiento')",3
"the canadian , conseil , and i could only obey . some fifteen of the nautilus 's seamen surrounded their captain and stared with a feeling of implacable hate at the ship bearing down on them . you could feel the same spirit of vengeance enkindling their every soul .",25,"('feeling', 'sentiment', 'sentimiento')",3
"the rapidity of his walk heated his blood still more ; the idea that he left behind him , exposed to a frightful vengeance , the woman he loved , or rather whom he adored as a saint , the emotion he had experienced , present fatigue -- all together exalted his mind above human feeling .",55,"('feeling', 'sentiment', 'sentimiento')",3
"i must not forget that these coarsely - clad little peasants are of flesh and blood as good as the scions of gentlest genealogy ; and that the germs of native excellence , refinement , intelligence , kind feeling , are as likely to exist in their hearts as in those of the best - born .",38,"('feeling', 'sentiment', 'sentimiento')",3
