text,ind,sense,label
"all the rest of the furniture indicated that the dweller in this house occupied himself with the study of natural science . there were large bottles filled with serpents , ticketed according to their species ; dried lizards shone like emeralds set in great squares of black wood , and bunches of wild odoriferous herbs , doubtless possessed of virtues unknown to common men , were fastened to the ceiling and hung down in the corners of the apartment .",47,"('wood', 'bois', 'maderar')",1
"so she set the little creature down , and felt quite relieved to see it trot away quietly into the wood . ' if it had grown up , ' she said to herself , ' it would have made a dreadfully ugly child : but it makes rather a handsome pig , i think . ' and she began thinking over other children she knew , who might do very well as pigs , and was just saying to herself , ' if one only knew the right way to change them-- ' when she was a little startled by seeing the cheshire cat sitting on a bough of a tree a few yards off .",20,"('wood', 'bois', 'bosque')",0
"the woods , which they had left green , especially in the part at which the firs predominated , had disappeared under a uniform color .",1,"('wood', 'bois', 'bosque')",0
"dorian watched them as they plunged into the alder - clump , brushing the lithe swinging branches aside . in a few moments they emerged , dragging a body after them into the sunlight . he turned away in horror . it seemed to him that misfortune followed wherever he went . he heard sir geoffrey ask if the man was really dead , and the affirmative answer of the keeper . the wood seemed to him to have become suddenly alive with faces . there was the trampling of myriad feet and the low buzz of voices . a great copper- breasted pheasant came beating through the boughs overhead .",73,"('wood', 'bois', 'bosque')",0
"top and jup , the latter armed with his club , sometimes in front , sometimes beating the wood at the sides of the road , signalized no danger .",18,"('wood', 'bois', 'bosque')",0
"faithful to his mission of vengeance , athos had requested to be conducted to the garden ; and there upon the sand following the light steps of this woman , who left sharp tracks wherever she went , he advanced toward the gate which led into the wood , and causing it to be opened , he went out into the forest .",47,"('wood', 'bois', 'bosque')",0
"however , neb having tightened his grasp on his stick , was just going to fell the pig , when the latter , tearing itself from top 's teeth , by which it was only held by the tip of its ear , uttered a vigorous grunt , rushed upon herbert , almost overthrew him , and disappeared in the wood .",60,"('wood', 'bois', 'bosque')",0
"at this spot milady had come out of the wood , and entered the carriage .",9,"('wood', 'bois', 'bosque')",0
"i heard one of your kind an hour ago , singing high over the wood : but its song had no music for me , any more than the rising sun had rays .",14,"('wood', 'bois', 'bosque')",0
"the accident was set down to the account of robbers , who had stopped the chaise in the wood .",18,"('wood', 'bois', 'bosque')",0
""" come now , "" i thought , "" these words seem to justify my uncle 's view about the language of the document . in the fourth line appeared the word "" luco "" , which means a sacred wood . it is true that in the third line was the word "" tabiled "" , which looked like hebrew , and in the last the purely french words "" mer "" , "" arc "" , "" mere . "" """,40,"('wood', 'bois', 'bosque')",0
""" certainly , from the keel to the truck of the masts -- all the wood , that is . """,15,"('wood', 'bois', 'maderar')",1
"they passed in silence through the little village of festubert , where the wounded servant was , and then skirted the wood of richebourg . at herlier , planchet , who led the column , turned to the left .",21,"('wood', 'bois', 'bosque')",0
"cyrus harding , pencroft , neb , and jup , posted themselves in different parts of the wood , while the two cavaliers and top galloped in a radius of half a mile round the corral .",17,"('wood', 'bois', 'bosque')",0
"as there was no want of wood , pencroft proposed to the engineer to give a double lining to the hull , to insure the strength of the vessel .",6,"('wood', 'bois', 'maderar')",1
"harding and neb proceeded towards the mercy , and ascended its left bank without meeting with any trace of the convicts ; nor on the other side of the river , in the depths of the wood , could they perceive any suspicious indications .",36,"('wood', 'bois', 'bosque')",0
"the yet unknown portion of lincoln island was that of the wood - covered serpentine peninsula , which sheltered the wild beasts , from which gideon spilett was so anxious to clear their domain .",11,"('wood', 'bois', 'bosque')",0
neither the wood nor the tools are wanting .,2,"('wood', 'bois', 'maderar')",1
""" but it must not be forgotten that winter is drawing near , and that in severe frost wood is difficult to work .",18,"('wood', 'bois', 'maderar')",1
but they searched in vain for wood or dry brambles ; nothing but sand and stones were to be found .,6,"('wood', 'bois', 'maderar')",1
"but when a severe frost succeeded this wet period , the wood , its fibers acquiring the hardness of iron , became extremely difficult to work , and about the 10th of june shipbuilding was obliged to be entirely discontinued .",11,"('wood', 'bois', 'maderar')",1
"after half an hour 's walking , on the other side of the promontory which formed the little natural harbour , i perceived hans at work . in a few more steps i was at his side . to my great surprise a half - finished raft was already lying on the sand , made of a peculiar kind of wood , and a great number of planks , straight and bent , and of frames , were covering the ground , enough almost for a little fleet .",60,"('wood', 'bois', 'maderar')",1
""" uncle , what wood is this ? "" i cried .",4,"('wood', 'bois', 'maderar')",1
"cyrus harding , gideon spilett , herbert , and pencroft were to repair to the corral , and if they did not find ayrton , search the neighboring woods .",28,"('wood', 'bois', 'bosque')",0
"neb , pencroft , and herbert ran also towards the edge of the wood -- but they returned alone .",13,"('wood', 'bois', 'bosque')",0
""" of wood ? "" asked the negro , looking still unconvinced .",2,"('wood', 'bois', 'maderar')",1
""" of wood , "" replied pencroft , "" of rather of bark .",2,"('wood', 'bois', 'maderar')",1
""" there might be pieces of wood on the rocks , but nothing on the sands , "" replied the sailor .",6,"('wood', 'bois', 'maderar')",1
"while walking near the wood of monsieur le prince , i laid a few snare in the runs ; and while reclining on the banks of his highness ’s pieces of water , i slipped a few lines into his fish ponds .",4,"('wood', 'bois', 'bosque')",0
"but just as they were rising , top was heard loudly barking ; and the dog issued from the wood , holding in his mouth a rag soiled with mud .",19,"('wood', 'bois', 'bosque')",0
"a first horizontal movement to move the piece of wood , a second vertical movement to move the saw -- this was all that was wanted ; and the engineer succeeded by means of a wheel , two cylinders , and pulleys properly arranged .",9,"('wood', 'bois', 'maderar')",1
""" we will go home through the wood : that will be the shadiest way . """,7,"('wood', 'bois', 'bosque')",0
"and as he bound her while saying these words , milady uttered two or three savage cries , which produced a strange and melancholy effect in flying away into the night , and losing themselves in the depths of the woods .",40,"('wood', 'bois', 'bosque')",0
"therefore , after some discussion , the first plan was adhered to , and the settlers resolved to proceed through the wood to reptile end .",21,"('wood', 'bois', 'bosque')",0
"they advanced some way into the wood , but to their great disappointment , they as yet saw no signs of any human being having passed that way .",6,"('wood', 'bois', 'bosque')",0
"there is wood in the forest , and eggs in nests ; we have only to find a house . """,2,"('wood', 'bois', 'maderar')",1
"this being properly done , they drew the comte de wardes close to his servant ; and as night was approaching , and as the wounded man and the bound man were at some little distance within the wood , it was evident they were likely to remain there till the next day .",38,"('wood', 'bois', 'bosque')",0
"under the woods which skirted the glade on the left they could hear the bushes rustling and see the grass waving , which indicated the presence of timid animals , but still nothing to show that the island was inhabited .",2,"('wood', 'bois', 'bosque')",0
"we entered the wood , and wended homeward .",3,"('wood', 'bois', 'bosque')",0
"nature was reviving ; and among the evergreen foliage of the coniferae which formed the border of the wood , already appeared the young leaves of the banksias , deodars , and other trees .",18,"('wood', 'bois', 'bosque')",0
"all this time i worked very hard , the rains hindering me many days , nay , sometimes weeks together ; but i thought i should never be perfectly secure till this wall was finished ; and it is scarce credible what inexpressible labour everything was done with , especially the bringing piles out of the woods and driving them into the ground ; for i made them much bigger than i needed to have done .",56,"('wood', 'bois', 'bosque')",0
"then milady attempted to tear down the doorcase , with a strength apparently above that of a woman ; but finding she could not accomplish this , she in her fury stabbed at the door with her poniard , the point of which repeatedly glittered through the wood .",47,"('wood', 'bois', 'maderar')",1
"this was done at five o'clock in the evening , at which hour they entered the wood .",16,"('wood', 'bois', 'bosque')",0
"_ may _ 16.—it had blown hard in the night , and the wreck appeared more broken by the force of the water ; but i stayed so long in the woods , to get pigeons for food , that the tide prevented my going to the wreck that day .",31,"('wood', 'bois', 'bosque')",0
"once outside , he and planchet set off as fast as they could ; and by making a long detour avoided the wood and reentered the city by another gate .",22,"('wood', 'bois', 'bosque')",0
""" do n’t you think , monsieur , that woods are like churches ? """,9,"('wood', 'bois', 'bosque')",0
"it was not enough to reach the walls ; an opening in them must be accomplished , and to attain this purpose the party only had their pocket - knives . happily the temple walls were built of brick and wood , which could be penetrated with little difficulty ; after one brick had been taken out , the rest would yield easily .",40,"('wood', 'bois', 'maderar')",1
"the wood , being very dry , would burn rapidly ; it was therefore necessary to carry to the chimneys a considerable quantity , and the loads of two men would not be sufficient .",1,"('wood', 'bois', 'maderar')",1
""" well , my boy , "" replied the sailor , "" there must be some way of carrying this wood ; there is always a way of doing everything .",20,"('wood', 'bois', 'maderar')",1
no quadruped appeared in the woods .,5,"('wood', 'bois', 'bosque')",0
"in a kind of little bay , created by a point of the shore which broke the current , the sailor and the lad placed some good - sized pieces of wood , which they had fastened together with dry creepers . a raft was thus formed , on which they stacked all they had collected , sufficient , indeed , to have loaded at least twenty men .",31,"('wood', 'bois', 'maderar')",1
""" that 's nothing , neb , "" replied the sailor ; "" the wood will get seasoned .",14,"('wood', 'bois', 'maderar')",1
"the manufacture of a hand - saw cost infinite trouble , but at last an instrument was obtained which , when vigorously handled , could divide the ligneous fibers of the wood .",31,"('wood', 'bois', 'maderar')",1
"it appeared to pass through the wood and the southern spurs of the mountain , and consequently it ran towards the west .",6,"('wood', 'bois', 'bosque')",0
"in less than an hour he could clear it , and it might be hoped that where neither cyrus harding nor the reporter could have ventured without danger , top , running among the grass or in the wood , would pass unperceived .",38,"('wood', 'bois', 'bosque')",0
"they set out on their walk , gazing into the wood and thickets through which goats and pigs fled in hundreds .",10,"('wood', 'bois', 'bosque')",0
"five minutes after leaving the cart , gideon spilett and pencroft arrived at the edge of the wood before the clearing beyond which rose the palisade .",17,"('wood', 'bois', 'bosque')",0
"this thirty feet , which it was necessary to cross from the wood to the palisade , constituted the dangerous zone , to borrow a ballistic term : in fact , one or more bullets fired from behind the palisade might knock over any one who ventured on to this zone .",12,"('wood', 'bois', 'bosque')",0
"the engineer opened the gate , and seeing smoke a hundred feet off in the wood , he fired in that direction .",15,"('wood', 'bois', 'bosque')",0
the enormous load of wood drifted down the current .,4,"('wood', 'bois', 'maderar')",1
"the reporter and pencroft , since posting themselves on the edge of the wood , had not once lost sight of the palisade .",13,"('wood', 'bois', 'bosque')",0
"it will be impossible to lose ourselves , my boy , since , whether we follow the way to lake grant , or whether we join the mercy through the woods of the far west , we shall be certain to arrive at prospect heights , and , consequently , at union bay ! """,30,"('wood', 'bois', 'bosque')",0
"now , the convicts,--reduced to five , it is true , but well armed,--were roaming the woods , and to venture there was to expose themselves to their attacks , which could be neither guarded against nor prevented .",16,"('wood', 'bois', 'bosque')",0
"pencroft probably agreed with this decision , for he followed the reporter without making any objection when the latter turned back to the wood .",23,"('wood', 'bois', 'bosque')",0
"they were walking over yellowish calcinated earth , forming a plain of nearly a mile long , which extended to the edge of the wood .",24,"('wood', 'bois', 'bosque')",0
""" shall we leave the cart in the wood ? "" asked neb .",8,"('wood', 'bois', 'bosque')",0
the cart emerged from the wood and began to roll noiselessly towards the palisade .,5,"('wood', 'bois', 'bosque')",0
"it was evident that if the castaway had ever been a civilized being , solitude had made him a savage , or worse , perhaps a regular man of the woods .",30,"('wood', 'bois', 'bosque')",0
""" i do n't deny it , "" replied pencroft , "" but the savages must know how to do it or employ a peculiar wood , for more than once i have tried to get fire in that way , but i could never manage it .",25,"('wood', 'bois', 'maderar')",1
"the manor - house of ferndean was a building of considerable antiquity , moderate size , and no architectural pretensions , deep buried in a wood .",25,"('wood', 'bois', 'bosque')",0
