text,ind,sense,label
"the queen entered the great hall ; and it was remarked that , like the king , she looked dull and even weary .",10,"('remark', 'remarquer', 'advertir')",4
"alice did not at all like the tone of this remark , and thought it would be as well to introduce some other subject of conversation . while she was trying to fix on one , the cook took the cauldron of soup off the fire , and at once set to work throwing everything within her reach at the duchess and the baby --the fire - irons came first ; then followed a shower of saucepans , plates , and dishes . the duchess took no notice of them even when they hit her ; and the baby was howling so much already , that it was quite impossible to say whether the blows hurt it or not .",10,"('remark', 'observation', 'observación')",3
"everybody had remarked that something had passed between the king and queen ; but both of them had spoken so low that everybody , out of respect , withdrew several steps , so that nobody had heard anything .",2,"('remark', 'remarquer', 'notar')",5
""" remember , besides , that we number another sailor amongst us now , "" remarked neb .",15,"('remark', 'observer', 'observar')",0
i considered these remarks very clever .,3,"('remark', 'remarque', 'observación')",2
""" at any rate , "" remarked pencroft , "" it is well understood that if we do leave lincoln island , it will not be because we were uncomfortable there ! """,6,"('remark', 'dire', 'decir')",6
""" there 's more work to be got out of one of those little beggars than out of a dozen of the force , "" holmes remarked . "" the mere sight of an official - looking person seals men 's lips . these youngsters , however , go everywhere and hear everything . they are as sharp as needles , too ; all they want is organisation . """,26,"('remark', 'remarquer', 'observar')",1
"' you should learn not to make personal remarks , ' alice said with some severity ; ' it 's very rude . '",8,"('remark', 'remarque', 'observación')",2
"the march hare took the watch and looked at it gloomily : then he dipped it into his cup of tea , and looked at it again : but he could think of nothing better to say than his first remark , ' it was the best butter , you know . '",40,"('remark', 'observation', 'observación')",3
""" we have time to get everything ready for the fine season , "" remarked the engineer , who was consulting with pencroft about these matters .",14,"('remark', 'dire', 'decir')",6
"besides , you owe me some thanks . you must yourself have remarked how much you have been considered in all the circumstances . """,12,"('remark', 'remarquer', 'observar')",1
""" and the more so that it is a full moon to - day , "" remarked herbert , "" and these april tides are very strong . """,16,"('remark', 'observer', 'observar')",0
""" they would be likely to agree on some meeting - place beforehand , "" remarked holmes .",15,"('remark', 'remarquer', 'observar')",1
"during the first part of the ascent , herbert remarked on the footprints which indicated the recent passage of large animals .",9,"('remark', 'remarquer', 'observar')",1
"amid all this , d’artagnan remarked also that not one countenance responded to the gallantries of porthos .",5,"('remark', 'remarquer', 'notar')",5
""" and now , "" said milady , without appearing to remark the change of the duke ’s tone toward her--""now that i have received the instructions of your eminence as concerns your enemies , monseigneur will permit me to say a few words to him of mine ? """,11,"('remark', 'remarquer', 'observar')",1
""" i can not help feeling that gregson is right , sir , "" remarked lestrade . "" we have both tried , and we have both failed . you have remarked more than once since i have been in the room that you had all the evidence which you require . surely you will not withhold it any longer . """,14,"('remark', 'remarquer', 'observar')",1
""" we are in the shark 's mouth , "" remarked neb , alluding to the form of the gulf .",10,"('remark', 'observer', 'observar')",0
"as soon as he was alone , he lit a cigarette and began sketching upon a piece of paper , drawing first flowers and bits of architecture , and then human faces . suddenly he remarked that every face that he drew seemed to have a fantastic likeness to basil hallward . he frowned , and getting up , went over to the book - case and took out a volume at hazard . he was determined that he would not think about what had happened until it became absolutely necessary that he should do so .",35,"('remark', 'remarquer', 'advertir')",4
"pencroft had remarked , several hundred feet from the place at which they landed , a narrow cutting , out of which he thought a river or stream might issue .",2,"('remark', 'remarquer', 'observar')",1
during the first quarter of an hour the silence was only interrupted by this remark from pencroft:--,14,"('remark', 'observation', 'observación')",3
""" now , gentlemen , "" the inspector remarked gravely , "" the forms of the law must be complied with . on thursday the prisoner will be brought before the magistrates , and your attendance will be required . until then i will be responsible for him . "" he rang the bell as he spoke , and jefferson hope was led off by a couple of warders , while my friend and i made our way out of the station and took a cab back to baker street .",8,"('remark', 'remarquer', 'observar')",1
""" gregson and lestrade will be wild about his death , "" holmes remarked , as we chatted it over next evening . "" where will their grand advertisement be now ? """,13,"('remark', 'remarquer', 'observar')",1
"d’artagnan had already strode down three or four stairs , but at athos ’s last remark he stopped short .",15,"('remark', 'remarque', 'observación')",2
"neb remarked that the year finished on a bad day , but pencroft replied that naturally the next would begin on a good one , which was better .",1,"('remark', 'observer', 'observar')",0
""" i ? "" said she , with an accent of disdain in unison with that which she had remarked in the voice of the young officer , "" i , sir ? my mass ?",19,"('remark', 'remarquer', 'observar')",1
""" it does seem to be a little out of the common , "" he remarked , calmly . "" would you mind reading it to me aloud ? """,15,"('remark', 'remarquer', 'observar')",1
