text,sense,label,ind,new_label
""" with the increasing consumption of coal , "" replied gideon spilett , "" it can be foreseen that the hundred thousand workmen will soon become two hundred thousand , and that the rate of extraction will be doubled . ""","('coal', 'charbon', 'carbón')",0,6,0
""" it is to be hoped so , "" answered spilett , "" for without coal there would be no machinery , and without machinery there would be no railways , no steamers , no manufactories , nothing of that which is indispensable to modern civilization ! ""","('coal', 'charbon', 'carbón')",0,15,0
""" and what will they burn instead of coal ? ""","('coal', 'charbon', 'carbón')",0,8,0
""" no , sir ; this is mr . johnson , the coal - owner , a very active gentleman , not older than yourself . ""","('coal', 'charbon', 'carbón')",0,12,0
"yes , my friends , i believe that water will one day be employed as fuel , that hydrogen and oxygen which constitute it , used singly or together , will furnish an inexhaustible source of heat and light , of an intensity of which coal is not capable .","('coal', 'charbon', 'carbón')",1,45,0
"some day the coalrooms of steamers and the tenders of locomotives will , instead of coal , be stored with these two condensed gases , which will burn in the furnaces with enormous calorific power .","('coal', 'charbon', 'carbón')",0,15,0
"i believe , then , that when the deposits of coal are exhausted we shall heat and warm ourselves with water .","('coal', 'charbon', 'carbón')",1,10,0
"water will be the coal of the future . ""","('coal', 'charbon', 'carbón')",0,4,0
"it is known that the elements of modern batteries are generally composed of retort coal , zinc , and copper .","('coal', 'charbon', 'carbón')",0,14,0
"retort coal , that is to say , the hard graphite which is found in the retorts of gas manufactories , after the coal has been dehydrogenized , could have been obtained , but it would have been necessary to establish a special apparatus , involving great labor .","('coal', 'charbon', 'carbón')",0,1,0
"retort coal , that is to say , the hard graphite which is found in the retorts of gas manufactories , after the coal has been dehydrogenized , could have been obtained , but it would have been necessary to establish a special apparatus , involving great labor .","('coal', 'charbon', 'carbón')",1,23,0
""" no , professor , but it needs electricity to run , batteries to generate its electricity , sodium to feed its batteries , coal to make its sodium , and coalfields from which to dig its coal . now then , right at this spot the sea covers entire forests that sank underwater in prehistoric times ; today , turned to stone , transformed into carbon fuel , they offer me inexhaustible coal mines . ""","('coal', 'charbon', 'carbón')",0,24,0
""" no , professor , but it needs electricity to run , batteries to generate its electricity , sodium to feed its batteries , coal to make its sodium , and coalfields from which to dig its coal . now then , right at this spot the sea covers entire forests that sank underwater in prehistoric times ; today , turned to stone , transformed into carbon fuel , they offer me inexhaustible coal mines . ""","('coal', 'charbon', 'carbón')",0,37,0
""" a coal mine ! "" i cried .","('coal', 'charbon', 'carbón')",0,2,0
""" i know , "" the professor pronounced decidedly , "" i am certain that this gallery driven through beds of coal was never pierced by the hand of man . but whether it be the hand of nature or not does not matter . supper time is come ; let us sup . ""","('coal', 'charbon', 'carbón')",1,21,0
"a few minutes after them , cyrus harding , herbert , and gideon spilett , dragging the hurdle , went towards the vein of coals , where those shistose pyrites abound which are met with in the most recent transition soil , and of which harding had already found a specimen .","('coal', 'charbon', 'carbón')",1,24,0
"the whole history of the carboniferous period was written upon these gloomy walls , and a geologist might with ease trace all its diverse phases . the beds of coal were separated by strata of sandstone or compact clays , and appeared crushed under the weight of overlying strata .","('coal', 'charbon', 'carbón')",0,29,0
""" my friends , this is iron mineral , this a pyrite , this is clay , this is lime , and this is coal . nature gives us these things .","('coal', 'charbon', 'carbón')",0,24,0
"the coal measures owe their origin to this period of profuse vegetation . the yet elastic and yielding crust of the earth obeyed the fluid forces beneath . thence innumerable fissures and depressions . the plants , sunk underneath the waters , formed by degrees into vast accumulated masses .","('coal', 'charbon', 'carbón')",1,1,0
"it was , therefore the first , the oxide of iron , which they must reduce with coal , that is to say , get rid of the oxygen , to obtain it in a pure state .","('coal', 'charbon', 'carbón')",0,17,0
"this reduction is made by subjecting the ore with coal to a high temperature , either by the rapid and easy catalan method , which has the advantage of transforming the ore into iron in a single operation , or by the blast furnace , which first smelts the ore , then changes it into iron , by carrying away the three to four per cent . of coal , which is combined with it .","('coal', 'charbon', 'carbón')",0,9,0
"this reduction is made by subjecting the ore with coal to a high temperature , either by the rapid and easy catalan method , which has the advantage of transforming the ore into iron in a single operation , or by the blast furnace , which first smelts the ore , then changes it into iron , by carrying away the three to four per cent . of coal , which is combined with it .","('coal', 'charbon', 'carbón')",0,68,0
"this done , they set fire to the wood , the heat was communicated to the shist , which soon kindled , since it contains coal and sulphur .","('coal', 'charbon', 'carbón')",0,25,0
"they then left the transformation to complete itself , and it would not take less than ten or twelve days for the sulphuret of iron to be changed to sulphate of iron and the alumina into sulphate of alumina , two equally soluble substances , the others , flint , burnt coal , and cinders , not being so .","('coal', 'charbon', 'carbón')",0,51,0
not far from this vein was the vein of coal already made use of by the settlers .,"('coal', 'charbon', 'carbón')",0,9,0
"this is the cause of the wealth of the mines in great britain , where the coal aids the manufacture of the metal extracted from the same soil at the same time as itself .","('coal', 'charbon', 'carbón')",1,16,0
""" the wind is favorable for the direction which she appears to be taking , and she may be anxious to economize her coal , being so far from land . ""","('coal', 'charbon', 'carbón')",0,23,0
""" we 'll say coal from the seafloor , if you prefer , "" captain nemo replied .","('coal', 'charbon', 'carbón')",0,4,0
""" and you can mine these veins of underwater coal ? ""","('coal', 'charbon', 'carbón')",1,9,0
"when the heap of pyrites had been entirely reduced by fire , the result of the operation , consisting of sulphate of iron , sulphate of alumina , flint , remains of coal , and cinders was placed in a basinful of water .","('coal', 'charbon', 'carbón')",0,32,0
"the colonists had paid visits also to the oyster bed , the warren , the coal and iron mines , and to the till then unexplored districts of the far west forest , which abounded in game .","('coal', 'charbon', 'carbón')",1,15,0
""" of course , axel . what can be more natural ? at newcastle are there not coal mines extending far under the sea ? ""","('coal', 'charbon', 'carbón')",0,17,0
"to the fuel which was so abundantly supplied by the forest , they added several cartloads of coal , which had to be brought from the foot of the spurs of mount franklin .","('coal', 'charbon', 'carbón')",1,17,0
"the powerful heat of the coal was greatly appreciated in the low temperature , which on the 4th of july fell to eight degrees of fahrenheit , that is , thirteen degrees below zero .","('coal', 'charbon', 'carbón')",0,5,0
""" too much of yourself in it ! upon my word , basil , i did n't know you were so vain ; and i really ca n't see any resemblance between you , with your rugged strong face and your coal - black hair , and this young adonis , who looks as if he was made out of ivory and rose - leaves . why , my dear basil , he is a narcissus , and you-- well , of course you have an intellectual expression and all that . but beauty , real beauty , ends where an intellectual expression begins . intellect is in itself a mode of exaggeration , and destroys the harmony of any face . the moment one sits down to think , one becomes all nose , or all forehead , or something horrid . look at the successful men in any of the learned professions . how perfectly hideous they are ! except , of course , in the church . but then in the church they do n't think . a bishop keeps on saying at the age of eighty what he was told to say when he was a boy of eighteen , and as a natural consequence he always looks absolutely delightful .","('coal', 'charbon', 'carbón')",0,41,0
"procure us some iron for the barrels , steel for the hammers , saltpeter . coal and sulphur for powder , mercury and nitric acid for the fulminate , and lead for the shot , and the captain will make us first - rate guns . ""","('coal', 'charbon', 'carbón')",0,15,0
"in fact , the catalan method , properly so called , requires the construction of kilns and crucibles , in which the ore and the coal , placed in alternate layers , are transformed and reduced , but cyrus harding intended to economize these constructions , and wished simply to form , with the ore and the coal , a cubic mass , to the center of which he would direct the wind from his bellows .","('coal', 'charbon', 'carbón')",0,25,0
"in fact , the catalan method , properly so called , requires the construction of kilns and crucibles , in which the ore and the coal , placed in alternate layers , are transformed and reduced , but cyrus harding intended to economize these constructions , and wished simply to form , with the ore and the coal , a cubic mass , to the center of which he would direct the wind from his bellows .","('coal', 'charbon', 'carbón')",0,57,0
"the coal , as well as the ore , was collected without trouble on the surface of the ground .","('coal', 'charbon', 'carbón')",1,1,0
