text,sense,label,ind,new_label
"this smile appeared to d’artagnan to be of bad augury . only , as our gascon was not easily intimidated -- or rather , thanks to a great pride natural to the men of his country , he did not allow one easily to see what was passing in his mind when that which was passing at all resembled fear -- he placed himself haughtily in front of messieurs the guards , and waited with his hand on his hip , in an attitude by no means deficient in majesty .","('rather', 'plutôt', 'mejor')",0,22,0
""" well , then , "" said felton , "" i will tell you what you were doing , or rather what you meant to do ; you were going to complete the fatal project you cherish in your mind . remember , madame , if our god forbids falsehood , he much more severely condemns suicide . ""","('rather', 'plutôt', 'mejor')",0,20,0
""" it is rather fashionable to marry americans just now , uncle george . ""","('rather', 'assez', 'bastante')",2,3,2
to command inferior beings was rather a humiliation than a pleasure for her .,"('rather', 'plutôt', 'más')",1,5,1
""" then , "" continued milady , "" then i collected all my strength ; i recalled to my mind that the moment of vengeance , or rather , of justice , had struck . i looked upon myself as another judith ; i gathered myself up , my knife in my hand , and when i saw him near me , stretching out his arms to find his victim , then , with the last cry of agony and despair , i struck him in the middle of his breast .","('rather', 'plutôt', 'mejor')",0,27,0
"planchet , very proud of being raised to the dignity of landlord , thought he would make all ready , like an intelligent man ; and with this view called in the assistance of the lackey of one of his master ’s guests , named fourreau , and the false soldier who had tried to kill d’artagnan and who , belonging to no corps , had entered into the service of d’artagnan , or rather of planchet , after d’artagnan had saved his life .","('rather', 'plutôt', 'mejor')",0,74,0
""" this fire , "" said he , "" or rather , this smoke is produced by nature alone .","('rather', 'plutôt', 'mejor')",0,10,0
""" if you had told us of your own free will it would have been a different thing , "" said the baronet , "" you only told us , or rather your wife only told us , when it was forced from you and you could not help yourself . ""","('rather', 'plutôt', 'más')",1,31,1
"i have begun a poem in verses of one syllable . that is rather difficult , but the merit in all things consists in the difficulty . the matter is gallant .","('rather', 'assez', 'bastante')",2,13,2
"naturally this had to be in the open air , and not in a kiln , or rather , the agglomeration of bricks made an enormous kiln , which would bake itself .","('rather', 'plutôt', 'más')",1,17,1
"i started , or rather ( for like other defaulters , i like to lay half the blame on ill fortune and adverse circumstances ) was thrust on to a wrong tack at the age of one - and - twenty , and have never recovered the right course since : but i might have been very different ; i might have been as good as you -- wiser -- almost as stainless . i envy you your peace of mind , your clean conscience , your unpolluted memory .","('rather', 'plutôt', 'mejor')",0,4,0
""" i am so sorry you have given yourself the trouble of coming round , mr . hubbard . i shall certainly drop in and look at the frame-- though i do n't go in much at present for religious art -- but to - day i only want a picture carried to the top of the house for me . it is rather heavy , so i thought i would ask you to lend me a couple of your men . ""","('rather', 'assez', 'bastante')",2,63,2
""" we have still fifteen days before us , "" said he to his friends , "" well , if at the end of a fortnight i have found nothing , or rather if nothing has come to find me , as i , too good a catholic to kill myself with a pistol bullet , i will seek a good quarrel with four of his eminence ’s guards or with eight englishmen , and i will fight until one of them has killed me , which , considering the number , can not fail to happen .","('rather', 'plutôt', 'mejor')",0,32,0
""" the duke is in love to madness , or rather to folly , "" replied richelieu , with great bitterness . "" like the ancient paladins , he has only undertaken this war to obtain a look from his lady love .","('rather', 'plutôt', 'mejor')",0,10,0
"i told him everything i knew -- or , rather , everything i did n't know-- and i asked him what he had seen or heard on his part .","('rather', 'plutôt', 'más')",1,9,1
"the rapidity of his walk heated his blood still more ; the idea that he left behind him , exposed to a frightful vengeance , the woman he loved , or rather whom he adored as a saint , the emotion he had experienced , present fatigue -- all together exalted his mind above human feeling .","('rather', 'plutôt', 'mejor')",0,31,0
""" rather say that you have a new love . ""","('rather', 'plutôt', 'mejor')",0,1,0
""" doubtless , "" said buckingham , "" and rather twice than once . ""","('rather', 'plutôt', 'mejor')",0,9,0
"the possession of this brig , or rather all that she contained , was a perfect mine of wealth .","('rather', 'plutôt', 'mejor')",0,7,0
""" patrick , remain here , or rather join the king , wherever he may be , and tell his majesty that i humbly beg him to excuse me , but an affair of the greatest importance recalls me to london .","('rather', 'plutôt', 'mejor')",0,7,0
""" i will do so , "" replied cyrus harding , "" or rather i will simply afford you the explanation which , during our few minutes of private conversation , was given me by captain nemo . ""","('rather', 'plutôt', 'mejor')",0,13,0
"a week after the castrophe -- or , rather , after the fortunate , though inexplicable , event to which the colony owed its preservation -- nothing more could be seen of the vessel , even at low tide .","('rather', 'plutôt', 'mejor')",0,8,0
"why had i not thought of that sooner ? here was evidently a chance of safety . the most pressing duty was to find out again the course of the hansbach . i rose , and leaning upon my iron - pointed stick i ascended the gallery . the slope was rather steep . i walked on without hope but without indecision , like a man who has made up his mind .","('rather', 'assez', 'bastante')",2,51,2
"the remembrance of the scene at st . germain presented itself to the mind of the presumptuous gascon . as quick as thought , he tore open the letter , in spite of the cry which kitty uttered on seeing what he was going to do , or rather , what he was doing .","('rather', 'plutôt', 'mejor')",0,48,0
"the contusion , or rather the contused wound appeared,--an oval below the chest between the third and fourth ribs .","('rather', 'plutôt', 'mejor')",0,4,0
"since the four friends had been each in search of his equipments , there had been no fixed meeting between them . they dined apart from one another , wherever they might happen to be , or rather where they could . duty likewise on its part took a portion of that precious time which was gliding away so rapidly -- only they had agreed to meet once a week , about one o’clock , at the residence of athos , seeing that he , in agreement with the vow he had formed , did not pass over the threshold of his door .","('rather', 'plutôt', 'mejor')",0,37,0
""" d’artagnan and i. or rather , to observe the chronological order , i and d’artagnan , "" replied athos .","('rather', 'plutôt', 'mejor')",0,5,0
"and now — to - night — ethelred — ha ! ha!—the breaking of the hermit ’s door , and the death - cry of the dragon , and the clangor of the shield!—say , rather , the rending of her coffin , and the grating of the iron hinges of her prison , and her struggles within the coppered archway of the vault !","('rather', 'plutôt', 'mejor')",0,35,0
""" you will when you are out of the country : when you get back to spanish town , you may think of her as dead and buried -- or rather , you need not think of her at all . ""","('rather', 'plutôt', 'mejor')",0,30,0
"upon being informed that the person who wanted to speak to him came from tours , we have seen with what rapidity the young man followed , or rather went before , bazin ; he ran without stopping from the rue ferou to the rue de vaugirard .","('rather', 'plutôt', 'mejor')",0,28,0
""" adieu ; or rather , au revoir . ""","('rather', 'plutôt', 'mejor')",0,4,0
"at length an old , worm - eaten shutter was opened , or rather pushed ajar , but closed again as soon as the light from a miserable lamp which burned in the corner had shone upon the baldric , sword belt , and pistol pommels of d’artagnan .","('rather', 'plutôt', 'mejor')",0,13,0
"my god ! "" at the same moment the door of the cell yielded to a shock , rather than opened ; several men rushed into the chamber . mme . bonacieux had sunk into an armchair , without the power of moving .","('rather', 'plutôt', 'más')",1,18,1
""" this horse is decidedly , or rather has been in his youth , a buttercup , "" resumed the stranger , continuing the remarks he had begun , and addressing himself to his auditors at the window , without paying the least attention to the exasperation of d’artagnan , who , however placed himself between him and them . "" it is a color very well known in botany , but till the present time very rare among horses . ""","('rather', 'plutôt', 'mejor')",0,7,0
""" how i came there , or rather why i am there , "" replied bonacieux , "" that is entirely impossible for me to tell you , because i do n’t know myself ; but to a certainty it is not for having , knowingly at least , disobliged monsieur the cardinal . ""","('rather', 'plutôt', 'mejor')",0,7,0
""" this is my idea : philosophers generally admit that some day our globe will end , or rather that animal and vegetable life will no longer be possible , because of the intense cold to which it will be subjected .","('rather', 'plutôt', 'más')",1,18,1
"it is a gift from my beautiful englishwoman , or rather frenchwoman -- for i am convinced she was born in france , though i have not questioned her . ""","('rather', 'plutôt', 'mejor')",0,10,0
""" he is , "" replied the reporter , "" or rather he was a man !","('rather', 'plutôt', 'mejor')",0,11,0
""" the snare is rather maladroit for the cardinal , "" replied the young man , smiling .","('rather', 'assez', 'bastante')",2,4,2
"it was decided that the castaway , or rather the stranger as he was thenceforth termed by his companions , should live in one of the rooms of granite house , from which , however , he could not escape .","('rather', 'plutôt', 'mejor')",0,8,0
"i learn this desire , or rather i suspect that you feel it ; and in order to spare you all the annoyances of a nocturnal arrival in a port and all the fatigues of landing , i send one of my officers to meet you , i place a carriage at his orders , and he brings you hither to this castle , of which i am governor , whither i come every day , and where , in order to satisfy our mutual desire of seeing each other , i have prepared you a chamber .","('rather', 'plutôt', 'mejor')",0,6,0
"at last louis xiii made treville the captain of his musketeers , who were to louis xiii in devotedness , or rather in fanaticism , what his ordinaries had been to henry iii , and his scotch guard to louis xi .","('rather', 'plutôt', 'mejor')",0,21,0
"when he saw the formidable and chosen body with which louis xiii had surrounded himself , this second , or rather this first king of france , became desirous that he , too , should have his guard .","('rather', 'plutôt', 'mejor')",0,20,0
""" or rather you insult me , "" continued she , pressing with her stiffened hands the two arms of her easy chair , and raising herself upon her wrists .","('rather', 'plutôt', 'mejor')",0,2,0
"above twenty of those clad in this costume were full - grown girls , or rather young women ; it suited them ill , and gave an air of oddity even to the prettiest .","('rather', 'plutôt', 'mejor')",0,15,0
""" of wood , "" replied pencroft , "" of rather of bark .","('rather', 'plutôt', 'mejor')",0,10,0
""" that he is far from being , or rather having been , so guilty toward you as he appears . ""","('rather', 'plutôt', 'mejor')",0,9,0
""" i have the honor to inform your majesty , "" continued m. de treville , in the same tone , "" that a party of procureurs , commissaries , and men of the police -- very estimable people , but very inveterate , as it appears , against the uniform -- have taken upon themselves to arrest in a house , to lead away through the open street , and throw into the fort l’eveque , all upon an order which they have refused to show me , one of my , or rather your musketeers , sire , of irreproachable conduct , of an almost illustrious reputation , and whom your majesty knows favorably , monsieur athos . ""","('rather', 'plutôt', 'mejor')",0,94,0
"this great hatred which the young traveler manifested so loudly for this man , who -- a rather improbable thing -- had stolen his father ’s letter from him -- was there not some perfidy concealed under this hatred ? might not this young man be sent by his eminence ? might he not have come for the purpose of laying a snare for him ? this pretended d’artagnan -- was he not an emissary of the cardinal , whom the cardinal sought to introduce into treville ’s house , to place near him , to win his confidence , and afterward to ruin him as had been done in a thousand other instances ?","('rather', 'assez', 'bastante')",2,17,2
"arrived at the summit of the mound , pencroft and his two companions set to work , with no other tools than their hands , to despoil of its principal branches a rather sickly tree , a sort of marine fir ; with these branches they made a litter , on which , covered with grass and leaves , they could carry the engineer .","('rather', 'assez', 'bastante')",2,32,2
"the engineer was just awaking from the sleep , or rather from the drowsiness , in which they had found him .","('rather', 'plutôt', 'mejor')",0,10,0
"d’artagnan , in a state of fury , crossed the antechamber at three bounds , and was darting toward the stairs , which he reckoned upon descending four at a time , when , in his heedless course , he ran head foremost against a musketeer who was coming out of one of m. de treville ’s private rooms , and striking his shoulder violently , made him utter a cry , or rather a howl .","('rather', 'plutôt', 'mejor')",0,73,0
""" impossible!--when i told you how she , on the contrary , deserted me : the idea of my insolvency cooled , or rather extinguished , her flame in a moment . ""","('rather', 'plutôt', 'mejor')",0,23,0
"neb , in his delight at having found his master , did not listen , or rather , did not care to trouble himself with what pencroft was saying .","('rather', 'plutôt', 'mejor')",0,16,0
""" harry , "" said basil hallward , looking him straight in the face , "" every portrait that is painted with feeling is a portrait of the artist , not of the sitter . the sitter is merely the accident , the occasion . it is not he who is revealed by the painter ; it is rather the painter who , on the coloured canvas , reveals himself . the reason i will not exhibit this picture is that i am afraid that i have shown in it the secret of my own soul . ""","('rather', 'plutôt', 'más')",1,58,1
""" well , it is rather obvious . ""","('rather', 'assez', 'bastante')",2,5,2
