text,ind,sense,label
"however , one chance yet remained ; it was that bob harvey , after all , would not venture his ship into the channel , and that he would keep outside the islet .",5,"('remain', 'rester', 'quedar')",2
""" would you not wish , captain , that ayrton and i should remain here ? "" asked the sailor .",13,"('remain', 'rester', 'quedar')",2
there only remained in the closet of the wounded duke laporte and patrick .,2,"('remain', 'rester', 'quedar')",2
"buckingham tried to smile a last time ; but death checked his thought , which remained engraved on his brow like a last kiss of love .",15,"('remain', 'rester', 'quedar')",2
"the operation finished , to the great satisfaction of the operators , the remains of the animal were left to the birds , who would soon make every vestige of it disappear , and their usual daily occupations were resumed by the inmates of granite house .",13,"('remain', 'reste', 'resto')",5
it was then that d’artagnan appreciated the favor the cardinal had conferred upon him in making him at last enter the musketeers -- for without that circumstance he would have been forced to remain in the camp while his companions left it .,33,"('remain', 'rester', 'permanecer')",4
"at eleven o'clock the locomotive 's whistle announced that they were approaching plum creek station . mr . fogg rose , and , followed by fix , went out upon the platform . passepartout accompanied him , carrying a pair of revolvers . aouda remained in the car , as pale as death .",44,"('remain', 'rester', 'quedar')",2
"in the meantime , when nothing remained of the brig but a useless hulk , bad weather came on , which soon finished her .",6,"('remain', 'rester', 'quedar')",2
"freed from the usual formalities by the affable smile and gallant manners of an old governor of the port , who kissed her hand , she only remained long enough at boulogne to put into the post a letter , conceived in the following terms :",27,"('remain', 'rester', 'quedar')",2
""" do as you please , sir . but if you wish to do me a favour , you will remain with aouda . in case anything should happen to me-- """,20,"('remain', 'rester', 'quedar')",2
""" what still remains to be thrown out ? """,3,"('remain', 'reste', 'quedo')",3
"but , fortunately the lava had spared the southern corner of the lake , containing all that remained of the drinking water of the island .",17,"('remain', 'rester', 'quedar')",2
"jup went off to bed , but top remained in the room , and continued to utter low growls at intervals during the rest of the evening .",8,"('remain', 'rester', 'quedar')",2
"cyrus harding alone , alleging some work as an excuse , did not join them , but remained at granite house .",17,"('remain', 'demeurer', 'quedar')",0
"the clerks surveyed him with great curiosity , and he , not knowing well what to say to this ascending and descending scale , remained tongue - tied .",24,"('remain', 'demeurer', 'permanecer')",1
"by then it was three o'clock in the afternoon . the current was slacking off , it was almost full tide . the nautilus drew near this island , which i can see to this day with its remarkable fringe of screw pines . we hugged it from less than two miles out . a sudden jolt threw me down . the nautilus had just struck a reef , and it remained motionless , listing slightly to port .",71,"('remain', 'demeurer', 'quedar')",0
"the engineer had previously made known to him the result of the exploration which he had made the day before , and on this point the reporter shared harding 's opinion , that although he had found nothing , a secret still remained to be discovered !",42,"('remain', 'rester', 'quedar')",2
it was all that remained of the structure of granite house !,4,"('remain', 'rester', 'quedar')",2
the queen remained for a short time to receive the compliments of the city dignitaries and to reply to the salutations of the ladies .,2,"('remain', 'rester', 'permanecer')",4
"and the musketeer , with his usual coolness , reseated himself before the remains of the breakfast .",13,"('remain', 'reste', 'resto')",5
"but to the great astonishment of d’artagnan , the shutter remained closed . still more , the light which had shone for an instant disappeared , and all was again in obscurity .",10,"('remain', 'rester', 'permanecer')",4
"d’artagnan remained for a moment motionless , asking himself where he could be ; but soon a ray of light which penetrated through the chamber , together with the warm and perfumed air which reached him from the same aperture , the conversation of two of three ladies in language at once respectful and refined , and the word "" majesty "" several times repeated , indicated clearly that he was in a closet attached to the queen ’s apartment .",1,"('remain', 'demeurer', 'permanecer')",1
"then , observation being taken of what remained of this shoal , which must henceforward figure on the charts of the pacific , the order was given to make all sail .",7,"('remain', 'rester', 'quedar')",2
"milady remained still in bed , petrified by surprise ; so many unexpected things happened to her all at once that for the first time she was at a loss .",1,"('remain', 'rester', 'permanecer')",4
and she remained in bed with her eyes fixed .,2,"('remain', 'demeurer', 'permanecer')",1
"there , to conclude , all were happy , united in the present as they had been in the past ; but never could they forget that island upon which they had arrived poor and friendless , that island which , during four years had supplied all their wants , and of which there remained but a fragment of granite washed by the waves of the pacific , the tomb of him who had borne the name of captain nemo .",54,"('remain', 'rester', 'quedar')",2
"aouda and he had remained , despite the cold , under the portico of the custom house . neither wished to leave the place ; both were anxious to see mr . fogg again .",4,"('remain', 'rester', 'quedar')",2
"milady remained alone , with her eyes fixed upon the door . an instant later , the jingling of spurs was heard upon the stairs , steps drew near , the door opened , and a man appeared .",1,"('remain', 'rester', 'quedar')",2
""" madam , you could not remain in india , and your safety could only be assured by bringing you to such a distance that your persecutors could not take you . """,6,"('remain', 'rester', 'permanecer')",4
the bell of the telegraph at granite house remained mute .,8,"('remain', 'rester', 'permanecer')",4
""" observe , it is probable that i may not be able to remain here . """,13,"('remain', 'rester', 'permanecer')",4
it was immediately decided that granite house should not be left alone and that neb should remain there .,16,"('remain', 'demeurer', 'permanecer')",1
"both went into the bedroom , and as the door of communication remained open , d’artagnan could hear milady for some time scolding her maid . she was at length appeased , and the conversation turned upon him while kitty was assisting her mistress .",12,"('remain', 'rester', 'quedar')",2
"thus it had been agreed that cyrus harding , neb , and gideon spilett should remain at granite house , but an objection was raised , and spilett , who had not forgotten his business as reporter to the new york herald , having declared that he would go by swimming rather than lose such an opportunity , he was admitted to take a part in the voyage .",15,"('remain', 'rester', 'quedar')",2
between the islet and the coast there only remained a narrow channel which would no doubt be easy to cross .,8,"('remain', 'rester', 'quedar')",2
""" four conveyed him away , i do n’t know where -- to the bastille or fort l’eveque . two remained with the men in black , who rummaged every place and took all the papers .",20,"('remain', 'rester', 'quedar')",2
"as to athos , he remained unmoved .",5,"('remain', 'rester', 'permanecer')",4
there remained athos and d’artagnan .,1,"('remain', 'rester', 'quedar')",2
"no one that shall ever read this account will expect that i should be able to describe the horrors of my soul at this terrible vision . i mean , that even while it was a dream , i even dreamed of those horrors . nor is it any more possible to describe the impression that remained upon my mind when i awaked , and found it was but a dream .",56,"('remain', 'rester', 'quedar')",2
"for a moment she remained trembling and reeling to and fro upon the threshold — then , with a low moaning cry , fell heavily inward upon the person of her brother , and in her violent and now final death - agonies , bore him to the floor a corpse , and a victim to the terrors he had anticipated .",4,"('remain', 'rester', 'permanecer')",4
"pencroft , herbert , and gideon spilett remained silent in the midst of the darkness .",7,"('remain', 'rester', 'quedar')",2
""" at any rate , "" said the engineer , "" we are obliged to wait some time , and to remain at the corral until we can carry herbert without danger to granite house . """,21,"('remain', 'rester', 'permanecer')",4
"she then turned to the right , followed the course of a long corridor , descended a flight , went a few steps farther , introduced a key into a lock , opened a door , and pushed the duke into an apartment lighted only by a lamp , saying , "" remain here , my lord duke ; someone will come . """,52,"('remain', 'rester', 'quedar')",2
"for two days no one knew what had become of her , and everything remained in suspense ; but once free , and placed in communication with laporte , matters resumed their course , and she accomplished the perilous enterprise which , but for her arrest , would have been executed three days earlier .",14,"('remain', 'rester', 'quedar')",2
"buckingham remained for a moment dazzled . never had anne of austria appeared to him so beautiful , amid balls , fetes , or carousals , as she appeared to him at this moment , dressed in a simple robe of white satin , and accompanied by donna estafania -- the only one of her spanish women who had not been driven from her by the jealousy of the king or by the persecutions of richelieu .",1,"('remain', 'rester', 'permanecer')",4
"it was agreed , therefore , that they should search for his remains , and give them at least christian burial .",12,"('remain', 'reste', 'resto')",5
"after we had dined , or rather supped , i ordered friday to take one of the canoes , and go and fetch our muskets and other firearms , which , for want of time , we had left upon the place of battle ; and the next day i ordered him to go and bury the dead bodies of the savages , which lay open to the sun , and would presently be offensive . i also ordered him to bury the horrid remains of their barbarous feast , which i could not think of doing myself ; nay , i could not bear to see them if i went that way ; all which he punctually performed , and effaced the very appearance of the savages being there ; so that when i went again , i could scarce know where it was , otherwise than by the corner of the wood pointing to the place .",84,"('remain', 'reste', 'resto')",5
"there was then scarcely any doubt that , if the castaway was dead , no trace of his body now remained , but that some wild beast had probably devoured it to the last bone .",20,"('remain', 'rester', 'quedar')",2
""" then perhaps it would be best , "" said the reporter , "" to remain a day longer on tabor island , so as to collect all that may be useful to us . """,15,"('remain', 'rester', 'permanecer')",4
porthos and aramis remained behind to encounter the jokes of the dragoon and the swiss .,3,"('remain', 'rester', 'quedar')",2
"athos alone remained unmoved , as if no danger hovered over him , and as if he breathed his customary atmosphere .",2,"('remain', 'demeurer', 'permanecer')",1
"but at the moment the glass touched her lips , her hand remained suspended ; she heard something on the road which sounded like the rattling of a distant gallop . then it grew nearer , and it seemed to her , almost at the same time , that she heard the neighing of horses .",12,"('remain', 'rester', 'quedar')",2
""" nothing remains , "" said his master , "" but to sell our lives as dearly as possible ; they will undoubtedly look into the arbor ; we must die sword in hand . """,2,"('remain', 'reste', 'quedo')",3
"mme . bonacieux remained standing , mute , motionless , and pale as a statue .",3,"('remain', 'demeurer', 'permanecer')",1
"d’artagnan , entirely overcome by this terrible story , remained motionless and mute , while all the demons of anger and jealousy were howling in his heart .",9,"('remain', 'rester', 'quedar')",2
"if free , would he attempt to fly , or would he remain ?",12,"('remain', 'rester', 'quedar')",2
"that day , january 21 , 1868 , the chief officer went at noon to take the sun 's altitude . i climbed onto the platform , lit a cigar , and watched him at work . it seemed obvious to me that this man did n't understand french , because i made several remarks in a loud voice that were bound to provoke him to some involuntary show of interest had he understood them ; but he remained mute and emotionless .",78,"('remain', 'rester', 'permanecer')",4
"evidently there was nothing to be done , for the time at least , but to take him on board the "" bonadventure . "" this was done , and he remained there in pencroft 's charge .",31,"('remain', 'rester', 'quedar')",2
"but an impatient curiosity impelled our steps ; crackling and rattling , our feet were trampling on the remains of prehistoric animals and interesting fossils , the possession of which is a matter of rivalry and contention between the museums of great cities . a thousand cuviers could never have reconstructed the organic remains deposited in this magnificent and unparalleled collection .",18,"('remain', 'reste', 'resto')",5
"d’artagnan , then , remained majestic and intact in his susceptibility , till he came to this unlucky city of meung .",4,"('remain', 'demeurer', 'permanecer')",1
"his quiet manner and the ironical expression of his countenance redoubled the mirth of the persons with whom he had been talking , and who still remained at the window .",26,"('remain', 'rester', 'quedar')",2
"the three friends remained mute -- for although the voice as well as the countenance reminded them of someone they had seen , they could not remember under what circumstances .",3,"('remain', 'rester', 'permanecer')",4
the young man remained immovable .,3,"('remain', 'rester', 'permanecer')",4
"it was accordingly settled that for a few days they would remain at the chimneys so as to prepare themselves for an expedition , either along the shore or into the interior of the country .",11,"('remain', 'rester', 'quedar')",2
the reporter accordingly remained behind .,3,"('remain', 'rester', 'quedar')",2
it is to be remembered that eleven crowns was just the sum that remained in d’artagnan ’s purse .,13,"('remain', 'rester', 'quedar')",2
"he had not chatted ten minutes with the people of the tavern before he learned that a woman had come there alone about eleven o’clock the night before , had engaged a chamber , had sent for the master of the hotel , and told him she desired to remain some time in the neighborhood .",49,"('remain', 'demeurer', 'permanecer')",1
"there remained , then , no other place to fear but the traitor ’s cross ; the carriage was taking the direct road to it .",1,"('remain', 'rester', 'quedar')",2
"' all right , ' said the cat ; and this time it vanished quite slowly , beginning with the end of the tail , and ending with the grin , which remained some time after the rest of it had gone .",32,"('remain', 'demeurer', 'permanecer')",1
"milady remained thoughtful and undecided for a moment ; then , as if appearing to have formed a resolution , she said , "" i have an enemy . """,1,"('remain', 'rester', 'permanecer')",4
"the lad then fell into a kind of feverish sleep , and the reporter and pencroft remained near the bed .",16,"('remain', 'demeurer', 'quedar')",0
"he remained on the bench , with his back leaning against the wall and his hands hanging down , exactly on the spot where the guards placed him .",1,"('remain', 'rester', 'permanecer')",4
""" am i , then , to remain here eternally ? "" demanded milady , with a certain terror .",7,"('remain', 'demeurer', 'permanecer')",1
"the poor mercer remained standing at the door , while the eyes of the personage we have just described were fixed upon him , and appeared to wish to penetrate even into the depths of the past .",3,"('remain', 'demeurer', 'permanecer')",1
"then he rushed to the side of the plateau which overlooked the sea , and remained there a long time motionless .",15,"('remain', 'demeurer', 'permanecer')",1
"spilett remained in granite house with herbert and pencroft , while cyrus harding , accompanied by neb , proceeded to judge for himself of the extent of the disaster .",1,"('remain', 'demeurer', 'permanecer')",1
"for two hours the stranger remained alone on the shore , evidently under the influence of recollections which recalled all his past life -- a melancholy life doubtless -- and the colonists , without losing sight of him , did not attempt to disturb his solitude .",5,"('remain', 'demeurer', 'permanecer')",1
"milady remained for some minutes in the same position , for she thought they might perhaps be examining her through the keyhole ; she then slowly raised her head , which had resumed its formidable expression of menace and defiance , ran to the door to listen , looked out of her window , and returning to bury herself again in her large armchair , she reflected .",1,"('remain', 'demeurer', 'permanecer')",1
"at nightfall he did not return to the room assigned to him , but remained under some clump of trees , or when the weather was bad crouched in some cleft of the rocks .",14,"('remain', 'rester', 'permanecer')",4
"every one drew back , and the man in the red cloak remained standing alone in the middle of the room .",12,"('remain', 'rester', 'permanecer')",4
""" it remains for me , then , "" he said , "" to remember you in my prayers , and to entreat god for you , in all earnestness , that you may not indeed become a castaway .",2,"('remain', 'reste', 'quedo')",3
"the reporter and his companions remained thus for a few minutes , overwhelmed by the wind , drenched by the rain , blinded by the sand .",5,"('remain', 'demeurer', 'permanecer')",1
"the ladders , which were formerly used for the ascent , were brought to the chimneys and buried deep in the sand , so that they might be available on the return of the colonists , for the machinery of the lift had been taken to pieces , and nothing of the apparatus remained .",53,"('remain', 'rester', 'quedar')",2
"the door had remained open , so strong was the excitement produced by the arrival of athos , whose wound , though kept as a secret , was known to all .",3,"('remain', 'rester', 'quedar')",2
"of the interval passed , nothing remains in the memory but a vague mist in which a thousand confused images of trees , mountains , and landscapes are lost .",6,"('remain', 'reste', 'quedo')",3
"herbert clasped his hands , and remained motionless .",6,"('remain', 'demeurer', 'permanecer')",1
"an instant after , porthos and aramis re - entered , the surgeon and m. de treville alone remaining with the wounded .",18,"('remain', 'rester', 'quedar')",2
"then m. de treville made a sign with his hand , and all retired except d’artagnan , who did not forget that he had an audience , and with the tenacity of a gascon remained in his place .",34,"('remain', 'demeurer', 'permanecer')",1
"the boat moved off toward the left - hand shore of the lys , bearing the guilty woman and the executioner ; all the others remained on the right - hand bank , where they fell on their knees .",25,"('remain', 'demeurer', 'permanecer')",1
"she was struck , no doubt , with a superstitious idea ; she conceived that heaven denied its aid , and she remained in the attitude in which she had fallen , her head drooping and her hands clasped .",22,"('remain', 'rester', 'permanecer')",4
"he was seized with a sort of trembling , and remained a few moments without being able to articulate a word .",10,"('remain', 'demeurer', 'permanecer')",1
"rochefort remained for a moment in thought ; then , as they were only a day ’s journey from surgeres , whither the cardinal was to come to meet the king , he resolved to follow the advice of athos and go with them .",1,"('remain', 'demeurer', 'quedar')",0
"neb took one of the oars , herbert the other , and pencroft remained in the stern in order to use the scull .",13,"('remain', 'rester', 'permanecer')",4
"as to d’artagnan , he remained perfectly insensible to the enthusiasm of the two men in black .",5,"('remain', 'demeurer', 'permanecer')",1
"d’artagnan remained alone in front of the cardinal ; this was his second interview with richelieu , and he afterward confessed that he felt well assured it would be his last .",1,"('remain', 'rester', 'permanecer')",4
"richelieu remained standing , leaning against the mantelpiece ; a table was between him and d’artagnan .",1,"('remain', 'rester', 'permanecer')",4
"the colonists remained , therefore , near the cart , and carefully watched the neighboring parts of the forest .",2,"('remain', 'demeurer', 'permanecer')",1
felton remained behind ; he held a book in his hand .,1,"('remain', 'rester', 'quedar')",2
neb remained at the onagers ' heads to hold them .,1,"('remain', 'rester', 'quedar')",2
"the young officer , however , remained mute and motionless ; his look alone had spoken .",6,"('remain', 'demeurer', 'permanecer')",1
