text,sense,label,ind,new_label
""" in a quarter of an hour , "" said the sailor , "" we shall be obliged to stop , captain . ""","('quarter', 'quart', 'cuartar')",0,3,0
"a quarter of an hour later , our trunks were ready . conseil did them in a flash , and i was sure the lad had n't missed a thing , because he classified shirts and suits as expertly as birds and mammals .","('quarter', 'quart', 'cuartar')",0,1,0
"a quarter of an hour later , conseil approached me , saying :","('quarter', 'quart', 'cuartar')",0,1,0
"a quarter of an hour afterward porthos appeared at the end of the rue ferou on a very handsome genet . mousqueton followed him upon an auvergne horse , small but very handsome .","('quarter', 'quart', 'cuartar')",0,1,0
it was a quarter past midday .,"('quarter', 'quart', 'cuartar')",0,3,0
"now , this note was dated six o'clock in the morning , and the active orang , accustomed to come frequently to the corral , had taken scarcely three quarters of an hour to cross the five miles which separated it from granite house .","('quarter', 'quart', 'cuarto')",2,29,2
"at length , after waiting a quarter of an hour and just as twilight was beginning to thicken , a carriage appeared , coming at a quick pace on the road of sevres . a presentiment instantly told d’artagnan that this carriage contained the person who had appointed the rendezvous ; the young man was himself astonished to find his heart beat so violently .","('quarter', 'quart', 'cuartar')",0,6,0
"at the end of three - quarters of a league , within fifty paces of festubert , a larger bloodstain appeared ; the ground was trampled by horses .","('quarter', 'quart', 'cuarto')",2,6,2
"to make pyroxyle , the cotton must be immersed in the fuming azotic acid for a quarter of an hour , then washed in cold water and dried .","('quarter', 'quart', 'cuartar')",0,16,0
""" let it come , "" said athos . "" it is a quarter of an hour ’s journey from here to the city , consequently a quarter of an hour ’s journey from the city to hither .","('quarter', 'quart', 'cuartar')",0,13,0
"in a quarter of an hour he returned , accompanied by a tall man , masked , and wrapped in a large red cloak .","('quarter', 'quart', 'cuartar')",0,2,0
"in less than a quarter of an hour , dorian gray was galloping down the long avenue as hard as he could go . the trees seemed to sweep past him in spectral procession , and wild shadows to fling themselves across his path . once the mare swerved at a white gate - post and nearly threw him . he lashed her across the neck with his crop . she cleft the dusky air like an arrow . the stones flew from her hoofs .","('quarter', 'quart', 'cuartar')",0,4,0
""" i rather think so ! last friday at eight o'clock in the evening , monsieur fogg came home from his club , and three - quarters of an hour afterwards we were off . ""","('quarter', 'quart', 'cuarto')",2,26,2
""" never mind , "" added the sailor , "" i should like very much to be top just for a quarter of an hour , for he does n't bark for nothing ! ""","('quarter', 'quart', 'cuartar')",0,21,0
"three - quarters of an hour later , we had completed our circular stroll and were back on board . just then the crewmen finished loading the sodium supplies , and the nautilus could have departed immediately . but captain nemo gave no orders . would he wait for nightfall and exit through his underwater passageway in secrecy ? perhaps . be that as it may , by the next day the nautilus had left its home port and was navigating well out from any shore , a few meters beneath the waves of the atlantic .","('quarter', 'quart', 'cuarto')",2,2,2
"having uttered these words with a cool , careless air , the detective took leave of the consul , and repaired to the telegraph office , whence he sent the dispatch which we have seen to the london police office . a quarter of an hour later found fix , with a small bag in his hand , proceeding on board the mongolia ; and , ere many moments longer , the noble steamer rode out at full steam upon the waters of the red sea .","('quarter', 'quart', 'cuartar')",0,42,0
""" and you -- you would pass rather a sad quarter - hour with the red duke , "" replied aramis . "" oh , the red duke !","('quarter', 'quart', 'cuartar')",0,10,0
"he followed the clown , and soon found himself once more in the japanese quarter . a quarter of an hour later he stopped before a large cabin , adorned with several clusters of streamers , the exterior walls of which were designed to represent , in violent colours and without perspective , a company of jugglers .","('quarter', 'quart', 'cuartar')",0,17,0
"this chase dragged on for about three - quarters of an hour without the frigate gaining two fathoms on the cetacean . at this rate , it was obvious that we would never catch up with it .","('quarter', 'quart', 'cuarto')",2,8,2
"by six in the evening , after a not very fatiguing walk , we had gone two leagues south , but scarcely a quarter of a mile down .","('quarter', 'quart', 'cuartar')",0,23,0
"we were not much more than a quarter of an hour out of our ship till we saw her sink , and then i understood for the first time what was meant by a ship foundering in the sea . i must acknowledge i had hardly eyes to look up when the seamen told me she was sinking ; for from the moment that they rather put me into the boat than that i might be said to go in , my heart was , as it were , dead within me , partly with fright , partly with horror of mind , and the thoughts of what was yet before me .","('quarter', 'quart', 'cuartar')",0,7,0
""" three - quarters of an hour . ""","('quarter', 'quart', 'cuarto')",2,3,2
"it goes without saying that when he saw a huguenot coming , he felt himself filled with such ardent catholic zeal that he could not understand how , a quarter of an hour before , he had been able to have any doubts upon the superiority of our holy religion .","('quarter', 'quart', 'cuartar')",0,29,0
"the "" bonadventure "" was already a quarter of a mile from the coast when the passengers perceived on the heights of granite house two men waving their farewells ; they were cyrus harding and neb .","('quarter', 'quart', 'cuartar')",0,7,0
its extreme breadth was not more than a quarter of a mile .,"('quarter', 'quart', 'cuartar')",0,8,0
""" at a quarter of a league from the city . look , you may see it from here -- at the foot of that little hill , that slated roof . ""","('quarter', 'quart', 'cuartar')",0,3,0
"the turn of the rocks sheltered them from the wind , and they could breathe after this walk or rather run of a quarter of an hour .","('quarter', 'quart', 'cuartar')",0,23,0
"and yet it was not quite the last . i found myself weary and yet wakeful , tossing restlessly from side to side , seeking for the sleep which would not come . far away a chiming clock struck out the quarters of the hours , but otherwise a deathly silence lay upon the old house . and then suddenly , in the very dead of the night , there came a sound to my ears , clear , resonant , and unmistakable . it was the sob of a woman , the muffled , strangling gasp of one who is torn by an uncontrollable sorrow . i sat up in bed and listened intently . the noise could not have been far away and was certainly in the house . for half an hour i waited with every nerve on the alert , but there came no other sound save the chiming clock and the rustle of the ivy on the wall .","('quarter', 'quart', 'cuarto')",2,41,2
"as he , however , had no other hat , he picked up this as he ran , and arrived at his quarters very pale and quite out of breath . he sat down without saying a word to anybody , and began to reflect .","('quarter', 'logis', 'alojamiento')",1,22,1
"only they sent mousqueton to tell planchet that his master was requested , the instant that he left the trenches , to come to the quarters of the musketeers .","('quarter', 'logis', 'alojamiento')",1,25,1
"d’artagnan remained all day in his quarters , assigning as a reason to himself that the weather was bad .","('quarter', 'logis', 'alojamiento')",1,6,1
"mme . bonacieux had declared to him , by all the gods , that she did not know aramis ; and a quarter of an hour after having made this assertion , he found her hanging on the arm of aramis .","('quarter', 'quart', 'cuartar')",0,22,0
"they were anxious to reach granite house to eat and sleep , and if the bridge had been constructed , in a quarter of an hour they would have been at home .","('quarter', 'quart', 'cuartar')",0,22,0
"after having walked for a quarter of an hour , the sailor and the boy arrived at the angle which the river made in turning towards the left .","('quarter', 'quart', 'cuartar')",0,5,0
"as soon as the escort arrived in a city , when they had conducted the king to his quarters the four friends either retired to their own or to some secluded cabaret , where they neither drank nor played ; they only conversed in a low voice , looking around attentively to see that no one overheard them .","('quarter', 'logis', 'alojamiento')",1,18,1
"this struggle had lasted a quarter of an hour . defeated , mutilated , battered to death , the monsters finally yielded to us and disappeared beneath the waves .","('quarter', 'quart', 'cuartar')",0,5,0
during the first quarter of an hour the silence was only interrupted by this remark from pencroft:--,"('quarter', 'quart', 'cuartar')",0,3,0
"i followed them for a quarter of a mile , running , but taking care not to destroy them .","('quarter', 'quart', 'cuartar')",0,5,0
"there was no doubt about the rope having been worn through , but the astonishing part of the affair was , that the boat should arrive just at the moment when the settlers were there to seize it on its way , for a quarter of an hour earlier or later it would have been lost in the sea .","('quarter', 'quart', 'cuartar')",0,44,0
"the four young men waited ten minutes , a quarter of an hour , twenty minutes ; and seeing that m. de treville did not return , went away very uneasy as to what was going to happen .","('quarter', 'quart', 'cuartar')",0,9,0
"for a quarter of an hour , i trod this blazing sand , which was strewn with tiny crumbs of seashell . looming like a long reef , the nautilus 's hull disappeared little by little , but when night fell in the midst of the waters , the ship 's beacon would surely facilitate our return on board , since its rays carried with perfect distinctness . this effect is difficult to understand for anyone who has never seen light beams so sharply defined on shore . there the dust that saturates the air gives such rays the appearance of a luminous fog ; but above water as well as underwater , shafts of electric light are transmitted with incomparable clarity .","('quarter', 'quart', 'cuartar')",0,2,0
"in the meantime , after a voyage of three - quarters of an hour , the canoe reached the extremity of the point , and pencroft was preparing to return , when herbert , rising , pointed to a black object , saying,--","('quarter', 'quart', 'cuarto')",2,10,2
"the four young men heard the news a quarter of an hour after m. de treville , for they were the first to whom he communicated it .","('quarter', 'quart', 'cuartar')",0,8,0
""" where we should have been seen all four conferring together , so that at the end of a quarter of an hour the cardinal would have been informed by his spies that we were holding a council . ""","('quarter', 'quart', 'cuartar')",0,19,0
"every quarter of an hour we were obliged to halt , to take a little necessary repose and restore the action of our limbs . we then sat down upon a fragment of rock , and we talked as we ate and drank from the stream .","('quarter', 'quart', 'cuartar')",0,1,0
""" courage , courage ! remember that in a quarter of an hour you will be safe ; and think that what you are about to do is for his sake . ""","('quarter', 'quart', 'cuartar')",0,9,0
"for a quarter of an hour the boat had been advancing , making detours , indicated to pencroft by the engineer in short sentences , when all at once,--","('quarter', 'quart', 'cuartar')",0,2,0
"accordingly , that same evening d’artagnan repaired to the quarters of athos , whom he found in a fair way to empty a bottle of spanish wine -- an occupation which he religiously accomplished every night .","('quarter', 'logis', 'alojamiento')",1,9,1
"on they went for another quarter of an hour , and a distance of half - a - mile must have been cleared from the mouth of the cave , when harding 's voice was again heard .","('quarter', 'quart', 'cuartar')",0,5,0
"he gave an order . the nautilus tacked about and retreated from this furnace it could n't brave with impunity . a quarter of an hour later , we were breathing fresh air on the surface of the waves .","('quarter', 'quart', 'cuartar')",0,22,0
"unfortunately , the qualities of this horse were so well concealed under his strange - colored hide and his unaccountable gait , that at a time when everybody was a connoisseur in horseflesh , the appearance of the aforesaid pony at meung -- which place he had entered about a quarter of an hour before , by the gate of beaugency -- produced an unfavorable feeling , which extended to his rider .","('quarter', 'quart', 'cuartar')",0,50,0
