text,sense,label,ind,new_label
""" yes , "" replied porthos , "" it is the one that ought to have been sent to me at first . a bad joke of the husband ’s substituted the other ; but the husband has been punished since , and i have obtained full satisfaction . ""","('porthos', 'porthos', 'porthos')",1,5,1
"as porthos had foreseen , the cavalcade produced a good effect ; and if mme . coquenard had met porthos and seen what a superb appearance he made upon his handsome spanish genet , she would not have regretted the bleeding she had inflicted upon the strongbox of her husband .","('porthos', 'porthos', 'porthos')",1,1,1
"as porthos had foreseen , the cavalcade produced a good effect ; and if mme . coquenard had met porthos and seen what a superb appearance he made upon his handsome spanish genet , she would not have regretted the bleeding she had inflicted upon the strongbox of her husband .","('porthos', 'portho', 'porthos')",0,19,0
""" come , come , enough of such compliments ! "" cried porthos . "" remember , we are waiting for our turns . ""","('porthos', 'porthos', 'porthos')",1,12,1
"but still further , his education had been so little neglected , even with respect to scholastic studies , so rare at this time among gentlemen , that he smiled at the scraps of latin which aramis sported and which porthos pretended to understand . two or three times , even , to the great astonishment of his friends , he had , when aramis allowed some rudimental error to escape him , replaced a verb in its right tense and a noun in its case .","('porthos', 'porthos', 'porthos')",1,40,1
""" the cardinal ’s guards ! "" cried aramis and porthos at the same time .","('porthos', 'porthos', 'porthos')",1,10,1
"this excess of bilious humor could not be attributed to play ; for unlike porthos , who accompanied the variations of chance with songs or oaths , athos when he won remained as unmoved as when he lost .","('porthos', 'porthos', 'porthos')",1,14,1
"athos , porthos , and aramis instantly drew near one another , while jussac drew up his soldiers .","('porthos', 'porthos', 'porthos')",1,2,1
""" but you are not one of us , "" said porthos .","('porthos', 'porthos', 'porthos')",1,11,1
"athos divided them into three groups , assumed the command of one , gave the second to aramis , and the third to porthos ; and then each group went and took their watch near an entrance .","('porthos', 'porthos', 'porthos')",1,23,1
""" well , "" said porthos to aramis , "" we must do something . ""","('porthos', 'porthos', 'porthos')",1,5,1
""" yes , but to yield ! "" said porthos .","('porthos', 'porthos', 'porthos')",1,9,1
""" well , then , athos , porthos , aramis , and d’artagnan , forward ! "" cried athos .","('porthos', 'porthos', 'porthos')",1,7,1
"athos fixed upon a certain cahusac , a favorite of the cardinal ’s . porthos had bicarat , and aramis found himself opposed to two adversaries .","('porthos', 'porthos', 'porthos')",1,14,1
"bicarat and porthos had just made counterhits . porthos had received a thrust through his arm , and bicarat one through his thigh .","('porthos', 'porthos', 'porthos')",1,2,1
"bicarat and porthos had just made counterhits . porthos had received a thrust through his arm , and bicarat one through his thigh .","('porthos', 'portho', 'porthos')",0,8,0
"the heart of d’artagnan swam in delirium ; he marched between athos and porthos , pressing them tenderly .","('porthos', 'porthos', 'porthos')",1,13,1
"three of my best soldiers , whom your majesty knows by name , and whose devotedness you have more than once appreciated , and who have , i dare affirm to the king , his service much at heart -- three of my best soldiers , i say , athos , porthos , and aramis , had made a party of pleasure with a young fellow from gascony , whom i had introduced to them the same morning .","('porthos', 'porthos', 'porthos')",1,51,1
"returned home with athos , aramis and porthos inquired eagerly the cause of the strange interview ; but d’artagnan confined himself to telling them that m. de richelieu had sent for him to propose to him to enter into his guards with the rank of ensign , and that he had refused .","('porthos', 'porthos', 'porthos')",1,7,1
"the review over , the guards set forward alone on their march , the musketeers waiting for the king , which allowed porthos time to go and take a turn in his superb equipment in the rue aux ours .","('porthos', 'portho', 'porthos')",0,22,0
she loved porthos too dearly to allow him to part thus ; she made him a sign to dismount and come to her .,"('porthos', 'porthos', 'porthos')",1,2,1
"porthos was magnificent ; his spurs jingled , his cuirass glittered , his sword knocked proudly against his ample limbs .","('porthos', 'portho', 'porthos')",0,0,0
"this time the clerks evinced no inclination to laugh , such a real ear clipper did porthos appear .","('porthos', 'portho', 'porthos')",0,16,0
porthos paid his compliments to m. coquenard and bade him farewell . m. coquenard wished him all sorts of prosperities .,"('porthos', 'portho', 'porthos')",0,0,0
"porthos received all these attentions like a man accustomed to such demonstrations , only on turning the corner of the street he lifted his hat gracefully , and waved it to her as a sign of adieu .","('porthos', 'portho', 'porthos')",0,0,0
"as the hour to wait upon the king was not till twelve , he had made a party with porthos and aramis to play a game at tennis in a tennis court situated near the stables of the luxembourg .","('porthos', 'portho', 'porthos')",0,19,0
"but one of these balls , launched by porthos ’ herculean hand , passed so close to d’artagnan ’s face that he thought that if , instead of passing near , it had hit him , his audience would have been probably lost , as it would have been impossible for him to present himself before the king .","('porthos', 'porthos', 'porthos')",1,8,1
"now , as upon this audience , in his gascon imagination , depended his future life , he saluted aramis and porthos politely , declaring that he would not resume the game until he should be prepared to play with them on more equal terms , and went and took his place near the cord and in the gallery .","('porthos', 'portho', 'porthos')",0,21,0
"now , whenever the king halted , the musketeers halted . it followed that d’artagnan , who was as yet purely and simply in the guards , found himself , for the time at least , separated from his good friends -- athos , porthos , and aramis . this separation , which was no more than an unpleasant circumstance , would have certainly become a cause of serious uneasiness if he had been able to guess by what unknown dangers he was surrounded .","('porthos', 'porthos', 'porthos')",1,44,1
"porthos and aramis were so engaged with their game , and athos was watching them with so much attention , that they did not even perceive their young companion go out , who , as he had told the guardsman of his eminence , stopped outside the door . an instant after , the guardsman descended in his turn .","('porthos', 'portho', 'porthos')",0,0,0
"but athos , porthos , and aramis quickly appeared in their turn , and the moment the two guardsmen attacked their young companion , drove them back .","('porthos', 'porthos', 'porthos')",1,3,1
"d’artagnan related how he had found porthos in bed with a strained knee , and aramis at a table between two theologians .","('porthos', 'porthos', 'porthos')",1,6,1
""" that ’s well ! "" said athos , filling his glass and that of his friend ; "" here ’s to porthos and aramis ! but you , d’artagnan , what is the matter with you , and what has happened to you personally ?","('porthos', 'portho', 'porthos')",0,22,0
"now , as d’artagnan had been the hero of these two fights , it was upon him that all the felicitations fell , which athos , porthos , and aramis abandoned to him , not only as good comrades , but as men who had so often had their turn that could very well afford him his .","('porthos', 'porthos', 'porthos')",1,26,1
"the three musketeers therefore did not hesitate to make a step forward . d’artagnan on the contrary remained concealed behind them ; but although the king knew athos , porthos , and aramis personally , he passed before them without speaking or looking -- indeed , as if he had never seen them before .","('porthos', 'porthos', 'porthos')",1,29,1
""" porthos ? ""","('porthos', 'porthos', 'porthos')",1,1,1
""" will you tell me that your three damned musketeers , athos , porthos , and aramis , and your youngster from bearn , have not fallen , like so many furies , upon poor bernajoux , and have not maltreated him in such a fashion that probably by this time he is dead ?","('porthos', 'porthos', 'porthos')",1,13,1
""" ah , ah ! "" said porthos , "" it appears we are feasting ! ""","('porthos', 'porthos', 'porthos')",1,7,1
"porthos , in order to make a greater display , had that evening borrowed planchet .","('porthos', 'portho', 'porthos')",0,0,0
""" and so , connoisseurs in wine as we are , we have sent you some anjou wine ? "" said porthos .","('porthos', 'porthos', 'porthos')",1,21,1
""" no ; and you , porthos ? ""","('porthos', 'porthos', 'porthos')",1,6,1
""" my faith ! never mind where it comes from , "" said porthos , "" let us taste it , and if it is good , let us drink it . ""","('porthos', 'porthos', 'porthos')",1,13,1
""" a false letter altogether , "" said porthos , "" we have not been disciplined . ""","('porthos', 'porthos', 'porthos')",1,8,1
""" frightful ! frightful ! "" murmured athos , while porthos broke the bottles and aramis gave orders , a little too late , that a confessor should be sent for .","('porthos', 'porthos', 'porthos')",1,10,1
"when d’artagnan was out of the louvre , and consulted his friends upon the use he had best make of his share of the forty pistoles , athos advised him to order a good repast at the pomme - de - pin , porthos to engage a lackey , and aramis to provide himself with a suitable mistress .","('porthos', 'portho', 'porthos')",0,43,0
"the repast had been ordered by athos , and the lackey furnished by porthos .","('porthos', 'porthos', 'porthos')",1,13,1
"porthos pretended that this occupation was proof of a reflective and contemplative organization , and he had brought him away without any other recommendation .","('porthos', 'portho', 'porthos')",0,0,0
"the noble carriage of this gentleman , for whom he believed himself to be engaged , had won planchet -- that was the name of the picard . he felt a slight disappointment , however , when he saw that this place was already taken by a compeer named mousqueton , and when porthos signified to him that the state of his household , though great , would not support two servants , and that he must enter into the service of d’artagnan .","('porthos', 'porthos', 'porthos')",1,53,1
"in a few words , porthos and aramis were posted as to the situation .","('porthos', 'porthos', 'porthos')",1,5,1
"porthos , as we have seen , had a character exactly opposite to that of athos . he not only talked much , but he talked loudly , little caring , we must render him that justice , whether anybody listened to him or not . he talked for the pleasure of talking and for the pleasure of hearing himself talk . he spoke upon all subjects except the sciences , alleging in this respect the inveterate hatred he had borne to scholars from his childhood .","('porthos', 'portho', 'porthos')",0,0,0
"but with his simple musketeer ’s uniform and nothing but the manner in which he threw back his head and advanced his foot , athos instantly took the place which was his due and consigned the ostentatious porthos to the second rank .","('porthos', 'porthos', 'porthos')",1,37,1
"let us pass , then , from the valet of athos to the valet of porthos , from grimaud to mousqueton .","('porthos', 'porthos', 'porthos')",1,15,1
"he had entered the service of porthos upon condition that he should only be clothed and lodged , though in a handsome manner ; but he claimed two hours a day to himself , consecrated to an employment which would provide for his other wants .","('porthos', 'portho', 'porthos')",0,6,0
porthos agreed to the bargain ; the thing suited him wonderfully well .,"('porthos', 'portho', 'porthos')",0,0,0
"he had doublets cut out of his old clothes and cast - off cloaks for mousqueton , and thanks to a very intelligent tailor , who made his clothes look as good as new by turning them , and whose wife was suspected of wishing to make porthos descend from his aristocratic habits , mousqueton made a very good figure when attending on his master .","('porthos', 'porthos', 'porthos')",1,47,1
""" well , "" said porthos , "" it appears to me that the means are very simple . ""","('porthos', 'porthos', 'porthos')",1,5,1
""" you say she is in a convent ? "" replied porthos .","('porthos', 'porthos', 'porthos')",1,11,1
it had long been an object of ambition for porthos .,"('porthos', 'porthos', 'porthos')",1,9,1
porthos would have given ten years of his life to possess this sword .,"('porthos', 'porthos', 'porthos')",1,0,1
""" that ’s true , "" said porthos .","('porthos', 'porthos', 'porthos')",1,7,1
"athos , without saying anything , emptied his pockets , got together all his jewels , purses , aiguillettes , and gold chains , and offered them all to porthos ; but as to the sword , he said it was sealed to its place and should never quit it until its master should himself quit his lodgings .","('porthos', 'porthos', 'porthos')",1,29,1
""" in that case porthos will assist us . ""","('porthos', 'porthos', 'porthos')",1,4,1
"athos always carried the key of this coffer about him ; but he one day opened it before porthos , and porthos was convinced that this coffer contained nothing but letters and papers -- love letters and family papers , no doubt .","('porthos', 'porthos', 'porthos')",1,18,1
"athos always carried the key of this coffer about him ; but he one day opened it before porthos , and porthos was convinced that this coffer contained nothing but letters and papers -- love letters and family papers , no doubt .","('porthos', 'porthos', 'porthos')",1,21,1
"porthos lived in an apartment , large in size and of very sumptuous appearance , in the rue du vieux - colombier .","('porthos', 'portho', 'porthos')",0,0,0
"every time he passed with a friend before his windows , at one of which mousqueton was sure to be placed in full livery , porthos raised his head and his hand , and said , "" that is my abode ! ""","('porthos', 'porthos', 'porthos')",1,25,1
""" ah , you are right , monsieur , "" said d’artagnan ; "" but you know athos , porthos , and aramis , and you know if i can dispose of them . ""","('porthos', 'porthos', 'porthos')",1,19,1
"he addressed himself then to porthos to gain information respecting athos and aramis , and to aramis in order to learn something of porthos .","('porthos', 'portho', 'porthos')",0,5,0
"he addressed himself then to porthos to gain information respecting athos and aramis , and to aramis in order to learn something of porthos .","('porthos', 'porthos', 'porthos')",1,23,1
unfortunately porthos knew nothing of the life of his silent companion but what revealed itself .,"('porthos', 'porthos', 'porthos')",1,1,1
""" i can send to each of them leave of absence for fifteen days , that is all -- to athos , whose wound still makes him suffer , to go to the waters of forges ; to porthos and aramis to accompany their friend , whom they are not willing to abandon in such a painful condition .","('porthos', 'porthos', 'porthos')",1,38,1
""" pretty figures we shall cut on ponies while aramis and porthos caracole on their steeds . ""","('porthos', 'porthos', 'porthos')",1,11,1
"as to porthos , except his real name ( as was the case with those of his two comrades ) , his life was very easily known .","('porthos', 'porthos', 'porthos')",1,2,1
"porthos ! "" cried athos , and laughed aloud .","('porthos', 'portho', 'porthos')",0,0,0
""" pardieu ! i spoke of them because porthos talked of them himself , because he had paraded all these fine things before me .","('porthos', 'portho', 'porthos')",0,8,0
athos and porthos dragged me into this to occupy me .,"('porthos', 'porthos', 'porthos')",1,2,1
"now , one evening when d’artagnan , who was in the trenches , was not able to accompany them , athos , porthos , and aramis , mounted on their battle steeds , enveloped in their war cloaks , with their hands upon their pistol butts , were returning from a drinking place called the red dovecot , which athos had discovered two days before upon the route to jarrie , following the road which led to the camp and quite on their guard , as we have stated , for fear of an ambuscade , when , about a quarter of a league from the village of boisnau , they fancied they heard the sound of horses approaching them . they immediately all three halted , closed in , and waited , occupying the middle of the road . in an instant , and as the moon broke from behind a cloud , they saw at a turning of the road two horsemen who , on perceiving them , stopped in their turn , appearing to deliberate whether they should continue their route or go back .","('porthos', 'porthos', 'porthos')",1,22,1
"in the meanwhile , he looked upon athos as an achilles , porthos as an ajax , and aramis as a joseph .","('porthos', 'porthos', 'porthos')",1,12,1
"porthos had his fits . on the days when he won he was insolent and ostentatious ; if he lost , he disappeared completely for several days , after which he reappeared with a pale face and thinner person , but with money in his purse .","('porthos', 'portho', 'porthos')",0,0,0
"at this athos would smile , with his charming , melancholy smile , which so became his noble countenance , and porthos would drink , swearing that aramis would never be anything but a village cure .","('porthos', 'porthos', 'porthos')",1,21,1
"when the wind of adversity began to blow upon the housekeeping of the rue des fossoyeurs -- that is to say , when the forty pistoles of king louis xiii were consumed or nearly so -- he commenced complaints which athos thought nauseous , porthos indecent , and aramis ridiculous .","('porthos', 'portho', 'porthos')",0,44,0
athos counseled d’artagnan to dismiss the fellow ; porthos was of opinion that he should give him a good thrashing first ; and aramis contended that a master should never attend to anything but the civilities paid to him .,"('porthos', 'portho', 'porthos')",0,8,0
"one of the two riders , he who had spoken second , was ten paces in front of his companion . athos made a sign to porthos and aramis also to remain in the rear , and advanced alone .","('porthos', 'portho', 'porthos')",0,26,0
"i am ready . we are going to rejoin that good fellow , porthos . so much the better .","('porthos', 'portho', 'porthos')",0,13,0
""" i am recruiting myself , "" said porthos , "" i am recruiting myself . nothing weakens a man more than these devilish strains .","('porthos', 'porthos', 'porthos')",1,8,1
""" you have a quick ear , monsieur athos , "" said the cardinal ; "" but now listen to this . it is not from mistrust that i request you to follow me , but for my security . your companions are no doubt messieurs porthos and aramis . ""","('porthos', 'porthos', 'porthos')",1,46,1
""" but this dinner was not intended for you alone , porthos ? "" said aramis .","('porthos', 'porthos', 'porthos')",1,11,1
""" no , "" said porthos , "" i expected some gentlemen of the neighborhood , who have just sent me word they could not come . you will take their places and i shall not lose by the exchange .","('porthos', 'porthos', 'porthos')",1,5,1
"then it became the turn of athos , porthos , and aramis to mount guard with d’artagnan when he was on duty . the company of m. le chevalier dessessart thus received four instead of one when it admitted d’artagnan .","('porthos', 'portho', 'porthos')",0,8,0
""" and i some lamb chops , "" said porthos .","('porthos', 'porthos', 'porthos')",1,9,1
"porthos succeeded him ; and thanks to one of those disappearances to which he was accustomed , he was able to provide for the wants of all for a fortnight . at last it became aramis ’s turn , who performed it with a good grace and who succeeded -- as he said , by selling some theological books -- in procuring a few pistoles .","('porthos', 'porthos', 'porthos')",1,0,1
"at length when they found they were likely to be really in want , they got together , as a last effort , eight or ten pistoles , with which porthos went to the gaming table .","('porthos', 'portho', 'porthos')",0,30,0
""" yes , horse . are we not eating a horse , porthos ?","('porthos', 'porthos', 'porthos')",1,12,1
"porthos had six occasions , and contrived in the same manner that his friends should partake of them ; aramis had eight of them .","('porthos', 'porthos', 'porthos')",1,0,1
""" no , gentlemen , i have kept the harness , "" said porthos .","('porthos', 'porthos', 'porthos')",1,13,1
""" ah , ah ! "" said the cardinal ; "" and you , monsieur porthos ? ""","('porthos', 'porthos', 'porthos')",1,15,1
"d’artagnan thus felt himself humiliated in having only procured one meal and a half for his companions -- as the breakfast at the priest ’s could only be counted as half a repast -- in return for the feasts which athos , porthos , and aramis had procured him .","('porthos', 'porthos', 'porthos')",1,42,1
""" not even to athos or porthos ? ""","('porthos', 'porthos', 'porthos')",1,6,1
""" still , "" replied porthos .","('porthos', 'porthos', 'porthos')",1,5,1
""" what could i do ? "" said porthos . "" this horse made my visitors ashamed of theirs , and i do n’t like to humiliate people . ""","('porthos', 'porthos', 'porthos')",1,8,1
""" my god , yes , gave , that is the word , "" said porthos ; "" for the animal was worth at least a hundred and fifty louis , and the stingy fellow would only give me eighty . ""","('porthos', 'porthos', 'porthos')",1,15,1
""" you will observe , gentlemen , "" said athos , "" that porthos has made the best bargain of any of us . ""","('porthos', 'porthos', 'porthos')",1,13,1
"and then commenced a roar of laughter in which they all joined , to the astonishment of poor porthos ; but when he was informed of the cause of their hilarity , he shared it vociferously according to his custom .","('porthos', 'porthos', 'porthos')",1,18,1
""" in short , "" said porthos , "" when all my expenses are paid , i shall have , at most , thirty crowns left . ""","('porthos', 'porthos', 'porthos')",1,6,1
at that moment porthos entered .,"('porthos', 'portho', 'porthos')",0,3,0
""" ah , ah ! "" said porthos , "" it appears there ’s something fresh here . ""","('porthos', 'porthos', 'porthos')",1,7,1
""" to what country ? "" demanded porthos .","('porthos', 'porthos', 'porthos')",1,7,1
""" to london ! "" cried porthos ; "" and what the devil are we going to do in london ? ""","('porthos', 'porthos', 'porthos')",1,6,1
"that was the question the three musketeers put to one another . then , seeing that none of their replies could throw any light on the subject , porthos called the host and asked for dice .","('porthos', 'porthos', 'porthos')",1,28,1
""" but in order to go to london , "" added porthos , "" money is needed , and i have none . ""","('porthos', 'porthos', 'porthos')",1,11,1
porthos and aramis placed themselves at the table and began to play .,"('porthos', 'portho', 'porthos')",0,0,0
""" now , then , let us calculate how much we posses in all . "" "" porthos ? ""","('porthos', 'porthos', 'porthos')",1,17,1
""" ah ! but if we do risk being killed , "" said porthos , "" at least i should like to know what for . ""","('porthos', 'porthos', 'porthos')",1,13,1
""" and yet , "" said aramis , "" i am somewhat of porthos ’s opinion . ""","('porthos', 'porthos', 'porthos')",1,13,1
""" on our arrival in paris , we shall still have four hundred , besides the harnesses , "" said porthos .","('porthos', 'porthos', 'porthos')",1,20,1
""" let us dine , then , "" said porthos ; "" it is getting cold . ""","('porthos', 'porthos', 'porthos')",1,9,1
""" and i also , "" said porthos .","('porthos', 'porthos', 'porthos')",1,7,1
this word procurator roused porthos .,"('porthos', 'porthos', 'porthos')",1,4,1
""" now let us lay down the plan of campaign , "" said porthos .","('porthos', 'porthos', 'porthos')",1,13,1
""" well , "" said porthos , "" this is my advice-- ""","('porthos', 'porthos', 'porthos')",1,5,1
"the most preoccupied of the four friends was certainly d’artagnan , although he , in his quality of guardsman , would be much more easily equipped than messieurs the musketeers , who were all of high rank ; but our gascon cadet was , as may have been observed , of a provident and almost avaricious character , and with that ( explain the contradiction ) so vain as almost to rival porthos .","('porthos', 'porthos', 'porthos')",1,72,1
""" porthos ’s plan appears to me to be impracticable , "" said d’artagnan , "" inasmuch as i am myself ignorant of what instructions i can give you .","('porthos', 'porthos', 'porthos')",1,1,1
"porthos continued to walk about with his hands behind him , tossing his head and repeating , "" i shall follow up on my idea . ""","('porthos', 'portho', 'porthos')",0,0,0
"and you , porthos ? ""","('porthos', 'porthos', 'porthos')",1,3,1
""" i agree to it , too , "" said porthos , "" if d’artagnan approves of it .","('porthos', 'porthos', 'porthos')",1,10,1
"however , as porthos had first found an idea , and had thought of it earnestly afterward , he was the first to act .","('porthos', 'porthos', 'porthos')",1,3,1
"he was a man of execution , this worthy porthos .","('porthos', 'portho', 'porthos')",0,9,0
"as d’artagnan took some precautions to conceal himself , porthos believed he had not been seen . d’artagnan entered behind him .","('porthos', 'portho', 'porthos')",0,9,0
"d’artagnan observed , on the bench nearest to the pillar against which porthos leaned , a sort of ripe beauty , rather yellow and rather dry , but erect and haughty under her black hood .","('porthos', 'porthos', 'porthos')",1,12,1
"the eyes of porthos were furtively cast upon this lady , and then roved about at large over the nave .","('porthos', 'portho', 'porthos')",0,3,0
"on her side the lady , who from time to time blushed , darted with the rapidity of lightning a glance toward the inconstant porthos ; and then immediately the eyes of porthos wandered anxiously .","('porthos', 'portho', 'porthos')",0,32,0
"porthos , seeing this , retwisted his mustache , elongated his imperial a second time , and began to make signals to a beautiful lady who was near the choir , and who not only was a beautiful lady , but still further , no doubt , a great lady -- for she had behind her a negro boy who had brought the cushion on which she knelt , and a female servant who held the emblazoned bag in which was placed the book from which she read the mass .","('porthos', 'portho', 'porthos')",0,0,0
"the lady with the black hood followed through all their wanderings the looks of porthos , and perceived that they rested upon the lady with the velvet cushion , the little negro , and the maid - servant .","('porthos', 'porthos', 'porthos')",1,14,1
"during this time porthos played close . it was almost imperceptible motions of his eyes , fingers placed upon the lips , little assassinating smiles , which really did assassinate the disdained beauty .","('porthos', 'porthos', 'porthos')",1,3,1
"then she cried , "" ahem ! "" under cover of the mea culpa , striking her breast so vigorously that everybody , even the lady with the red cushion , turned round toward her . porthos paid no attention . nevertheless , he understood it all , but was deaf .","('porthos', 'porthos', 'porthos')",1,36,1
"but at the moment mousqueton came to announce that the horses were ready , and they were arising from table , the stranger proposed to porthos to drink the health of the cardinal .","('porthos', 'portho', 'porthos')",0,25,0
"porthos replied that he asked no better if the stranger , in his turn , would drink the health of the king .","('porthos', 'porthos', 'porthos')",1,0,1
"the lady with the red cushion produced a great effect -- for she was very handsome -- upon the lady with the black hood , who saw in her a rival really to be dreaded ; a great effect upon porthos , who thought her much prettier than the lady with the black hood ; a great effect upon d’artagnan , who recognized in her the lady of meung , of calais , and of dover , whom his persecutor , the man with the scar , had saluted by the name of milady .","('porthos', 'porthos', 'porthos')",1,40,1
"amid all this , d’artagnan remarked also that not one countenance responded to the gallantries of porthos .","('porthos', 'porthos', 'porthos')",1,16,1
"porthos called him drunk , and the stranger drew his sword .","('porthos', 'porthos', 'porthos')",1,0,1
"d’artagnan , without losing sight of the lady of the red cushion , continued to watch the proceedings of porthos , which amused him greatly . he guessed that the lady of the black hood was the procurator ’s wife of the rue aux ours , which was the more probable from the church of st . leu being not far from that locality .","('porthos', 'porthos', 'porthos')",1,19,1
"all three remounted their horses , and set out at a good pace , while porthos was promising his adversary to perforate him with all the thrusts known in the fencing schools .","('porthos', 'porthos', 'porthos')",1,15,1
"he guessed , likewise , by induction , that porthos was taking his revenge for the defeat of chantilly , when the procurator ’s wife had proved so refractory with respect to her purse .","('porthos', 'porthos', 'porthos')",1,9,1
""" but why did that man attack porthos rather than any other one of us ? "" asked aramis .","('porthos', 'porthos', 'porthos')",1,7,1
"at beauvais they stopped two hours , as well to breathe their horses a little as to wait for porthos .","('porthos', 'porthos', 'porthos')",1,19,1
"at the end of two hours , as porthos did not come , not any news of him , they resumed their journey .","('porthos', 'porthos', 'porthos')",1,8,1
this was too much for the procurator ’s wife ; she doubted not there was an intrigue between this lady and porthos .,"('porthos', 'porthos', 'porthos')",1,21,1
"when the lady of the red cushion came close to porthos , porthos drew his dripping hand from the font .","('porthos', 'portho', 'porthos')",0,10,0
"when the lady of the red cushion came close to porthos , porthos drew his dripping hand from the font .","('porthos', 'portho', 'porthos')",0,12,0
""" monsieur porthos , "" said the procurator ’s wife , "" will you have the kindness to offer me your arm for five minutes ? i have something to say to you . ""","('porthos', 'porthos', 'porthos')",1,2,1
""" certainly , madame , "" said porthos , winking to himself , as a gambler does who laughs at the dupe he is about to pluck .","('porthos', 'porthos', 'porthos')",1,7,1
"at that moment d’artagnan passed in pursuit of milady ; he cast a passing glance at porthos , and beheld this triumphant look .","('porthos', 'porthos', 'porthos')",1,16,1
"porthos , yielding to the pressure of the arm of the procurator ’s wife , as a bark yields to the rudder , arrived at the cloister st . magloire -- a little - frequented passage , enclosed with a turnstile at each end .","('porthos', 'porthos', 'porthos')",1,0,1
""" ah , monsieur porthos , "" cried the procurator ’s wife , when she was assured that no one who was a stranger to the population of the locality could either see or hear her , "" ah , monsieur porthos , you are a great conqueror , as it appears ! ""","('porthos', 'porthos', 'porthos')",1,4,1
""" ah , monsieur porthos , "" cried the procurator ’s wife , when she was assured that no one who was a stranger to the population of the locality could either see or hear her , "" ah , monsieur porthos , you are a great conqueror , as it appears ! ""","('porthos', 'porthos', 'porthos')",1,41,1
""" they ’ll kill poor porthos when he comes up , "" said aramis .","('porthos', 'porthos', 'porthos')",1,5,1
""" if porthos were on his legs , he would have rejoined us by this time , "" said athos .","('porthos', 'porthos', 'porthos')",1,2,1
""" i , madame ? "" said porthos , drawing himself up proudly ; "" how so ? ""","('porthos', 'porthos', 'porthos')",1,7,1
""" my god ! madame , you are deceived , "" said porthos ; "" she is simply a duchess . ""","('porthos', 'porthos', 'porthos')",1,12,1
"porthos had seen neither the footman nor the carriage , but with the eye of a jealous woman , mme . coquenard had seen everything .","('porthos', 'porthos', 'porthos')",1,0,1
porthos regretted that he had not at once made the lady of the red cushion a princess .,"('porthos', 'porthos', 'porthos')",1,0,1
""" ah , you are quite the pet of the ladies , monsieur porthos ! "" resumed the procurator ’s wife , with a sigh .","('porthos', 'porthos', 'porthos')",1,13,1
""" well , "" responded porthos , "" you may imagine , with the physique with which nature has endowed me , i am not in want of good luck . ""","('porthos', 'porthos', 'porthos')",1,5,1
""" but , monsieur porthos , "" murmured the procurator ’s wife , who began to feel that , to judge by the conduct of the great ladies of the time , she was wrong .","('porthos', 'porthos', 'porthos')",1,4,1
""" monsieur porthos , be generous ! ""","('porthos', 'porthos', 'porthos')",1,2,1
