text,ind,sense,label
"such opinions need no comment , and i will make none .",1,"('opinion', 'opinion', 'opinión')",0
"but , in my opinion , if i am not formed for love , it follows that i am not formed for marriage .",4,"('opinion', 'opinion', 'opinión')",0
""" beware , d’artagnan , beware , "" said aramis . "" you grow a little too warm , in my opinion , about the fate of madame bonacieux .",21,"('opinion', 'avis', 'opinión')",1
"d’artagnan thought of the appointment mme . bonacieux had made with him for that very evening ; but we are bound to say , to the credit of our hero , that the bad opinion entertained by m. de treville of women in general , did not inspire him with the least suspicion of his pretty hostess .",34,"('opinion', 'opinion', 'opinión')",0
""" that is , my opinion , too , "" replied gideon spilett , "" but once shut up-- """,5,"('opinion', 'avis', 'parecer')",2
""" has been in the habit of carrying this stick behind his master . being a heavy stick the dog has held it tightly by the middle , and the marks of his teeth are very plainly visible . the dog 's jaw , as shown in the space between these marks , is too broad in my opinion for a terrier and not broad enough for a mastiff . it may have been -- yes , by jove , it is a curly - haired spaniel . """,58,"('opinion', 'avis', 'opinión')",1
"i had read goldsmith 's history of rome , and had formed my opinion of nero , caligula , & c. also i had drawn parallels in silence , which i never thought thus to have declared aloud .",13,"('opinion', 'opinion', 'opinión')",0
"i resisted all the way : a new thing for me , and a circumstance which greatly strengthened the bad opinion bessie and miss abbot were disposed to entertain of me .",20,"('opinion', 'opinion', 'opinión')",0
"monsieur the principal of amiens , monsieur the curate of montdidier , and i are arguing certain theological questions in which we have been much interested ; i shall be delighted to have your opinion . """,34,"('opinion', 'avis', 'opinión')",1
"for man 's opinion -- i defy it . """,3,"('opinion', 'opinion', 'opinión')",0
""" the opinion of a swordsman can have very little weight , "" replied d’artagnan , who began to be uneasy at the turn things were taking , "" and you had better be satisfied , believe me , with the knowledge of these gentlemen . """,2,"('opinion', 'avis', 'opinión')",1
"this was the opinion of all , and the reporter , going to the telegraphic apparatus which placed the corral in communication with granite house , sent this telegram:--""come with all possible speed . """,3,"('opinion', 'avis', 'parecer')",2
""" i am of cyrus ' opinion , "" said the reporter , "" and i think that it is among the spurs of mount franklin that the convicts will have made their lair . """,6,"('opinion', 'avis', 'parecer')",2
""" on the contrary , "" replied aramis , "" your opinion will be very valuable . the question is this : monsieur the principal thinks that my thesis ought to be dogmatic and didactic . """,11,"('opinion', 'avis', 'opinión')",1
""" it was at my advice that sir charles was about to go to london . his heart was , i knew , affected , and the constant anxiety in which he lived , however chimerical the cause of it might be , was evidently having a serious effect upon his health . i thought that a few months among the distractions of town would send him back a new man . mr . stapleton , a mutual friend who was much concerned at his state of health , was of the same opinion . at the last instant came this terrible catastrophe .",93,"('opinion', 'avis', 'opinión')",1
this was the opinion of all .,3,"('opinion', 'avis', 'parecer')",2
""" porthos , "" said aramis , "" athos has already told you that you are a simpleton , and i am quite of his opinion .",25,"('opinion', 'avis', 'opinión')",1
"the whale was a female , and a large quantity of milk was taken from it , which , according to the opinion of the naturalist duffenbach , might pass for cow 's milk , and , indeed , it differs from it neither in taste , color , nor density .",22,"('opinion', 'opinion', 'opinión')",0
""" it 's my opinion , "" said the sailor , "" that captain harding will be able to listen to you still better , if he will have some more grouse jelly,--for we have grouse , captain , "" added he , presenting him with a little of this jelly , to which he this time added some of the flesh .",4,"('opinion', 'avis', 'parecer')",2
the jesuit persisted in his opinion .,5,"('opinion', 'opinion', 'opinión')",0
""" is that your opinion , captain ? "" asked herbert .",4,"('opinion', 'avis', 'opinión')",1
""" woman is weak , monsieur cardinal , "" said the king ; "" and as to loving me much , i have my own opinion as to that love . """,25,"('opinion', 'opinion', 'opinión')",0
""" put into plain words , the matter is this , "" said he . "" in your opinion there is a diabolical agency which makes dartmoor an unsafe abode for a baskerville -- that is your opinion ? """,18,"('opinion', 'avis', 'opinión')",1
""" is the wandering and sinful , but now rest - seeking and repentant , man justified in daring the world 's opinion , in order to attach to him for ever this gentle , gracious , genial stranger , thereby securing his own peace of mind and regeneration of life ? """,22,"('opinion', 'opinion', 'opinión')",0
"but , jane , i see by your face you are not forming a very favourable opinion of me just now . you think me an unfeeling , loose - principled rake : do n't you ? """,16,"('opinion', 'opinion', 'opinión')",0
