text,ind,sense,label
"from this point the shore ran pretty regularly north and south , broken at two - thirds of its perimeter by a narrow creek , from which it ended in a long tail , similar to the caudal appendage of a gigantic alligator .",2,"('point', 'point', 'punto')",0
""" i see a little river which runs into it , "" said herbert , pointing out a narrow stream , which evidently took its source somewhere in the west .",15,"('point', 'montrer', 'señalar')",1
"felton offered the weapon to milady , who examined the temper of it attentively , and who tried the point on the tip of her finger .",19,"('point', 'pointe', 'punta')",2
"it is true , a distance of nearly thirty miles separated the observers from the extreme points , that is , of the tail which extended to the southwest , and it would have been difficult , even to pencroft 's eyes , to discover a habitation there .",16,"('point', 'point', 'punto')",0
"pencroft , seizing the telescope , rapidly swept the horizon , and stopping on the indicated point , that is to say , on that which had made the almost imperceptible spot on the photographic negative,--",16,"('point', 'point', 'punto')",0
d’artagnan immediately placed the point of his sword at his throat .,4,"('point', 'pointe', 'punta')",2
"at this point the wire entered among the rocks , following the steep side of a narrow ravine .",2,"('point', 'point', 'punto')",0
"i was on the point of asking him what that work might be , but something in his manner showed me that the question would be an unwelcome one . i pondered over our short conversation , however , and endeavoured to draw my deductions from it . he said that he would acquire no knowledge which did not bear upon his object . therefore all the knowledge which he possessed was such as would be useful to him . i enumerated in my own mind all the various points upon which he had shown me that he was exceptionally well - informed . i even took a pencil and jotted them down . i could not help smiling at the document when i had completed it . it ran in this way —",4,"('point', 'point', 'punto')",0
""" your horse , seven against eight ; a point short -- you know the proverb . """,9,"('point', 'point', 'punto')",0
"with the brief dialogue that follows , were spoken in a thoroughly artificial manner . the voice was exquisite , but from the point of view of tone it was absolutely false . it was wrong in colour . it took away all the life from the verse . it made the passion unreal .",23,"('point', 'point', 'punto')",0
""" except that ! "" my friend answered , pointing at the pathway . "" if a herd of buffaloes had passed along there could not be a greater mess . no doubt , however , you had drawn your own conclusions , gregson , before you permitted this . """,9,"('point', 'montrer', 'señalar')",1
""" you did not ask for particulars on any point which appeared to you to be crucial ? """,9,"('point', 'point', 'punto')",0
""" yes , of course , "" answered lord henry , sinking into a chair and slowly pulling off his yellow gloves . "" it is dreadful , from one point of view , but it was not your fault . tell me , did you go behind and see her , after the play was over ? """,30,"('point', 'point', 'punto')",0
"the juncture was favorable . the english , who require , above everything , good living in order to be good soldiers , only eating salt meat and bad biscuit , had many invalids in their camp . still further , the sea , very rough at this period of the year all along the sea coast , destroyed every day some little vessel ; and the shore , from the point of l’aiguillon to the trenches , was at every tide literally covered with the wrecks of pinnacles , roberges , and feluccas . the result was that even if the king ’s troops remained quietly in their camp , it was evident that some day or other , buckingham , who only continued in the isle from obstinacy , would be obliged to raise the siege .",71,"('point', 'pointe', 'punta')",2
"this conversation had occurred while our cab had been threading its way through a long succession of dingy streets and dreary by - ways . in the dingiest and dreariest of them our driver suddenly came to a stand . "" that 's audley court in there , "" he said , pointing to a narrow slit in the line of dead - coloured brick . "" you 'll find me here when you come back . """,52,"('point', 'montrer', 'señalar')",1
""" what about these composers ? "" i said , pointing to sheet music by weber , rossini , mozart , beethoven , haydn , meyerbeer , hérold , wagner , auber , gounod , victor massé , and a number of others scattered over a full size piano - organ , which occupied one of the wall panels in this lounge .",10,"('point', 'montrer', 'mostrar')",3
"this point being settled , hans gave the signal , and we soon left stapi behind us .",1,"('point', 'point', 'punto')",0
"at the said hour , cyrus marked this point , and putting in a line with the sun two trees which would serve him for marks , he thus obtained an invariable meridian for his ulterior operations .",8,"('point', 'point', 'punto')",0
"in fact , four men such as they were -- four men devoted to one another , from their purses to their lives ; four men always supporting one another , never yielding , executing singly or together the resolutions formed in common ; four arms threatening the four cardinal points , or turning toward a single point -- must inevitably , either subterraneously , in open day , by mining , in the trench , by cunning , or by force , open themselves a way toward the object they wished to attain , however well it might be defended , or however distant it may seem .",57,"('point', 'point', 'punto')",0
""" yes ; there is a point which i wish to ascertain . it is merely a matter of time . hullo ! we are going to hear some news now with a vengeance ! here is gregson coming down the road with beatitude written upon every feature of his face . bound for us , i know . yes , he is stopping . there he is ! """,6,"('point', 'point', 'punto')",0
"work began immediately and was carried on with tireless tenacity . instead of digging all around the nautilus , which would have entailed even greater difficulties , captain nemo had an immense trench outlined on the ice , eight meters from our port quarter . then his men simultaneously staked it off at several points around its circumference . soon their picks were vigorously attacking this compact matter , and huge chunks were loosened from its mass . these chunks weighed less than the water , and by an unusual effect of specific gravity , each chunk took wing , as it were , to the roof of the tunnel , which thickened above by as much as it diminished below . but this hardly mattered so long as the lower surface kept growing thinner .",54,"('point', 'point', 'punto')",0
"the value of this angle would give the height of alpha , and consequently that of the pole above the horizon , that is to say , the latitude of the island , since the latitude of a point of the globe is always equal to the height of the pole above the horizon of this point .",38,"('point', 'point', 'punto')",0
"the value of this angle would give the height of alpha , and consequently that of the pole above the horizon , that is to say , the latitude of the island , since the latitude of a point of the globe is always equal to the height of the pole above the horizon of this point .",56,"('point', 'point', 'punto')",0
"cyrus did not reply , but pointed upwards .",6,"('point', 'montrer', 'señalar')",1
""" when mrs . charpentier paused , "" the detective continued , "" i saw that the whole case hung upon one point . fixing her with my eye in a way which i always found effective with women , i asked her at what hour her son returned .",22,"('point', 'point', 'punto')",0
a black point floated on the sea .,2,"('point', 'point', 'punto')",0
"when lying on my back , i opened my eyes and saw a bright sparkling point of light at the extremity of the gigantic tube 3,000 feet long , now a vast telescope .",15,"('point', 'point', 'punto')",0
""" yes , my wife pointed him out to me one day . """,5,"('point', 'montrer', 'mostrar')",3
"in this way , shots being fired from four different points at once , the convicts would be led to believe that the island was both largely peopled and strongly defended .",10,"('point', 'point', 'punto')",0
"pencroft only considered them in an eatable point of view , and learnt with some satisfaction that their flesh , though blackish , is not bad food .",7,"('point', 'point', 'punto')",0
"it was impossible to think of those animals in an alimentary point of view , for their oily flesh is detestable ; however , cyrus harding observed them attentively , and without making known his idea , he announced to his companions that very soon they would pay a visit to the islet .",11,"('point', 'point', 'punto')",0
""" indeed , sir ! "" said he , pointing out over the wide - stretching moor . "" do you see that black tor over yonder ? well , do you see the low hill beyond with the thornbush upon it ? it is the stoniest part of the whole moor . is that a place where a shepherd would be likely to take his station ? your suggestion , sir , is a most absurd one . """,9,"('point', 'montrer', 'señalar')",1
"all that part of the island was very barren as far as the point which closed union bay , and which had received the name of cape south mandible .",13,"('point', 'pointe', 'punta')",2
"on the whole , this month of october , the first of the southern spring , was not ushered in by satisfactory tokens , and the wind had a tendency to shift from one point of the compass to another , which rendered it impossible to count upon settled weather .",34,"('point', 'point', 'punto')",0
"however , instead of returning on board as might have been expected , the boat coasted along the islet , so as to round its southern point .",26,"('point', 'pointe', 'punta')",2
"it has , therefore , to be determined what point in this great space the island occupies , and this the longitude will give us presently , with a sufficient approximation , i hope . """,9,"('point', 'point', 'punto')",0
"carried on by the current , it shot through the channel with the rapidity of an arrow , passed before harding and herbert , who , not thinking it within range , withheld their fire , then , rounding the northern point of the islet with the two remaining oars , they pulled towards the brig .",41,"('point', 'pointe', 'punta')",2
"in fact , the longer the needle of a dial is , the more easily can the movement of its point be followed .",20,"('point', 'pointe', 'punta')",2
""" that is one of the points upon which your own researches have shed a light . your interview with the lady has cleared the situation very much . i did not know about a projected divorce between herself and her husband . in that case , regarding stapleton as an unmarried man , she counted no doubt upon becoming his wife . """,6,"('point', 'point', 'punto')",0
"the day before , after breakfast , they had explored as far as the point of mandible cape , seven miles distant from the chimneys .",14,"('point', 'pointe', 'punta')",2
"arrived at this point the settlers retraced their steps , and at nightfall entered the chimneys ; but they did not sleep before the question of knowing whether they could think of leaving lincoln island or not was definitely settled .",3,"('point', 'pointe', 'punta')",2
"soon the "" speedy "" reached the point of the islet ; she rounded it with ease ; the mainsail was braced up , and the brig hugging the wind , stood across the mouth of the mercy .",7,"('point', 'pointe', 'punta')",2
"the settlers , therefore , prudently advanced towards the north point , walking over ground riddled with little holes , which formed nests for the sea - birds .",10,"('point', 'pointe', 'punta')",2
"there were few or no bridges or tunnels on the route . the railway turned around the sides of the mountains , and did not attempt to violate nature by taking the shortest cut from one point to another .",36,"('point', 'point', 'punto')",0
"from this point the road , running along humboldt river , passed northward for several miles by its banks ; then it turned eastward , and kept by the river until it reached the humboldt range , nearly at the extreme eastern limit of nevada .",2,"('point', 'point', 'punto')",0
"all at once he started . his eyes became fixed upon a point of the sea , commanded by the terrace where he was . with the eagle glance of a sailor he had recognized there , where another would have seen only a gull hovering over the waves , the sail of a sloop which was directed toward the cost of france .",12,"('point', 'point', 'punto')",0
""" i think that i shall be in a position to make the situation rather more clear to you before long . it has been an exceedingly difficult and most complicated business . there are several points upon which we still want light -- but it is coming all the same . """,36,"('point', 'point', 'punto')",0
"he rose and took the lamp . i followed him . he moved towards the wall . i looked on . he applied his ear against the dry stone , and moved it slowly to and fro , listening intently . i perceived at once that he was examining to find the exact place where the torrent could be heard the loudest . he met with that point on the left side of the tunnel , at three feet from the ground .",67,"('point', 'point', 'punto')",0
"athos called grimaud , pointed to a large basket which lay in a corner , and made a sign to him to wrap the viands up in the napkins .",4,"('point', 'montrer', 'mostrar')",3
"just then captain nemo stopped . he waited until i joined him , then he pointed a finger at some dark masses outlined in the shadows a short distance away .",15,"('point', 'montrer', 'mostrar')",3
""" because we have very important matters to communicate to one another , and it was impossible to talk five minutes in that inn without being annoyed by all those importunate fellows , who keep coming in , saluting you , and addressing you . here at least , "" said athos , pointing to the bastion , "" they will not come and disturb us . """,53,"('point', 'montrer', 'señalar')",1
"at ten o'clock in the evening , the skies caught on fire . the air was streaked with violent flashes of lightning . i could n't stand this brightness , but captain nemo stared straight at it , as if to inhale the spirit of the storm . a dreadful noise filled the air , a complicated noise made up of the roar of crashing breakers , the howl of the wind , claps of thunder . the wind shifted to every point of the horizon , and the cyclone left the east to return there after passing through north , west , and south , moving in the opposite direction of revolving storms in the southern hemisphere .",82,"('point', 'point', 'punto')",0
the northeast point was first to be doubled .,2,"('point', 'pointe', 'punta')",2
""" there is only one point on which i should like a little more information , "" sherlock holmes said at last . "" who was your accomplice who came for the ring which i advertised ? """,5,"('point', 'point', 'punto')",0
"these gentlemen , "" added he , pointing to the bodies , "" can not hear us . """,7,"('point', 'montrer', 'señalar')",1
""" then , what induced you to take charge of such a little doll as that ? "" ( pointing to adele ) . "" where did you pick her up ? "" "" i did not pick her up ; she was left on my hands . "" "" you should have sent her to school . """,19,"('point', 'montrer', 'señalar')",1
"this point , settled , the duke turned to d’artagnan .",1,"('point', 'point', 'punto')",0
"at the beach , on which lay the body of the dugong , the water was tolerably shallow , but from this point the bottom of the lake sloped gradually , and it was probable that the depth was considerable in the center .",22,"('point', 'point', 'punto')",0
"he followed the current , and arrived at the south point of the lake .",10,"('point', 'pointe', 'punta')",2
""" you have said , my lord ; for truly , at this moment when there is question of war , i confess to you that i see nothing in your grace but an englishman , and consequently an enemy whom i should have much greater pleasure in meeting on the field of battle than in the park at windsor or the corridors of the louvre -- all which , however , will not prevent me from executing to the very point my commission or from laying down my life , if there be need of it , to accomplish it ; but i repeat it to your grace , without your having personally on that account more to thank me for in this second interview than for what i did for you in the first . """,81,"('point', 'point', 'punto')",0
"i must thus arrive at the point where i had left the stream , that fatal turn in the road . with the stream at my feet , i might hope to regain the summit of snæfell .",6,"('point', 'point', 'punto')",0
"i again began to listen . passing my ear over the wall from one place to another , i found the point where the voices seemed to be best heard . the word ' _ forlorad _ ' again returned ; then the rolling of thunder which had roused me from my lethargy .",21,"('point', 'point', 'punto')",0
""" one moment ! "" said i. "" you have , no doubt , described the sequence of events correctly , but there is one point which you have left unexplained . what became of the hound when its master was in london ? """,25,"('point', 'point', 'punto')",0
"as to the question of knowing where this channel ended , at what point of the shore , and at what depth beneath the water , it could not be answered .",13,"('point', 'point', 'punto')",0
"an isolated rock , thirty feet in length , twenty in breadth , scarcely ten from the water 's edge , such was the only solid point which the waves of the pacific had not engulfed .",26,"('point', 'point', 'punto')",0
"the wall had fallen headlong and been then shattered to fragments , and a few of the rocks of the large room were piled one above another to form this point .",30,"('point', 'point', 'punto')",0
"the next day , the 21st of may , at daybreak , the miners went to the point which formed the eastern shore of lake grant , and was only five hundred feet from the coast .",17,"('point', 'pointe', 'punta')",2
"this wonderful underground conversation , carried on with a distance of four miles and a quarter between us , concluded with these words of hope . i thanked god from my heart , for it was he who had conducted me through those vast solitudes to the point where , alone of all others perhaps , the voices of my companions could have reached me .",47,"('point', 'point', 'punto')",0
"an hour after , the henrietta passed the lighthouse which marks the entrance of the hudson , turned the point of sandy hook , and put to sea . during the day she skirted long island , passed fire island , and directed her course rapidly eastward .",19,"('point', 'pointe', 'punta')",2
"passepartout was on the point of vigorously resenting the epithet , the reason of which he could not for the life of him comprehend ; but he reflected that the unfortunate fix was probably very much disappointed and humiliated in his self - esteem , after having so awkwardly followed a false scent around the world , and refrained .",4,"('point', 'point', 'punto')",0
""" grimaud , "" said athos , pointing to the bodies which lay under the wall of the bastion , "" take those gentlemen , set them up against the wall , put their hats upon their heads , and their guns in their hands . """,7,"('point', 'montrer', 'señalar')",1
""" it is he whom we must warn . we will have him informed that his sister - in - law is on the point of having someone assassinated , and beg him not to lose sight of her .",24,"('point', 'point', 'punto')",0
"d’artagnan raised her by passing his arm round her waist ; but as he felt by her weight she was on the point of fainting , he made haste to reassure her by protestations of devotedness .",22,"('point', 'point', 'punto')",0
"grimaud made a sign in the affirmative , and pointed to a dozen bodies which he had set up in the most picturesque attitudes . some carried arms , others seemed to be taking aim , and the remainder appeared merely to be sword in hand .",9,"('point', 'montrer', 'mostrar')",3
""" ah , ah ! "" said aramis , "" the black points and the red points are visibly enlarging . i am of d’artagnan ’s opinion ; we have no time to lose in regaining our camp . """,12,"('point', 'point', 'punto')",0
"this promontory , of which they had turned the point , must be attached to the mainland .",9,"('point', 'pointe', 'punta')",2
"what was their disappointment , when , after trudging nearly two miles , having reached an elevated point composed of slippery rocks , they found themselves again stopped by the sea .",17,"('point', 'pointe', 'punta')",2
"the reporter then proposed to light a fire on a point of the islet , which would serve as a signal to the engineer .",10,"('point', 'point', 'punto')",0
"either the engineer had been able to save himself , and had already found a refuge on some point of the coast , or he was lost for ever !",18,"('point', 'point', 'punto')",0
"it took more than half an hour to cross from the islet to the land , and he reached the shore several hundred feet from the place which was opposite to the point from which he had started .",32,"('point', 'point', 'punto')",0
"the opposite coast formed one vast bay , terminating on the south by a very sharp point , which was destitute of all vegetation , and was of a very wild aspect .",16,"('point', 'pointe', 'punta')",2
this point abutted on the shore in a grotesque outline of high granite rocks .,1,"('point', 'pointe', 'punta')",2
"herbert was deadly pale , and his pulse so feeble that spilett only felt it beat at long intervals , as if it was on the point of stopping .",26,"('point', 'point', 'punto')",0
"a whirlwind had apparently collected its force in our vicinity ; for there were frequent and violent alterations in the direction of the wind ; and the exceeding density of the clouds ( which hung so low as to press upon the turrets of the house ) did not prevent our perceiving the life - like velocity with which they flew careering from all points against each other , without passing away into the distance .",64,"('point', 'point', 'punto')",0
"an hour after their departure they arrived on the southern point of the islet , terminated by a sharp cape , and proceeded towards the north along the western coast , equally formed by sand and rocks , the background bordered with thick woods .",10,"('point', 'pointe', 'punta')",2
"from this point its course was pursued through a forest of magnificent trees . these trees still retained their verdure , notwithstanding the advanced season , for they belonged to the family of "" coniferae , "" which is spread over all the regions of the globe , from northern climates to the tropics .",2,"('point', 'point', 'punto')",0
"suddenly hans rises , and pointing with his finger at the menacing object , he says :",5,"('point', 'montrer', 'señalar')",1
"just then the chief officer drew the captain 's attention anew . the latter interrupted his strolling and aimed his spyglass at the point indicated . he observed it a good while . as for me , deeply puzzled , i went below to the lounge and brought back an excellent long - range telescope i habitually used . leaning my elbows on the beacon housing , which jutted from the stern of the platform , i got set to scour that whole stretch of sky and sea . but no sooner had i peered into the eyepiece than the instrument was snatched from my hands .",23,"('point', 'point', 'punto')",0
no ! i was n't the subject of his hate because he was n't even looking at me ; his eyes stayed stubbornly focused on that inscrutable point of the horizon .,27,"('point', 'point', 'punto')",0
"this was the wisest course , and it was about to be followed when herbert , pointing to a confused mass among the trees , exclaimed,--",16,"('point', 'montrer', 'mostrar')",3
"d’artagnan was on the point of telling athos all ; but one consideration restrained him . athos was a gentleman , punctilious in points of honor ; and there were in the plan which our lover had devised for milady , he was sure , certain things that would not obtain the assent of this puritan . he was therefore silent ; and as athos was the least inquisitive of any man on earth , d’artagnan ’s confidence stopped there .",4,"('point', 'point', 'punto')",0
"beyond that hedge , that garden , and that cottage , a dark mist enveloped with its folds that immensity where paris slept -- a vast void from which glittered a few luminous points , the funeral stars of that hell !",33,"('point', 'point', 'punto')",0
"he must have reached some point of the shore ; do n't you think so , pencroft ? """,5,"('point', 'point', 'punto')",0
"at the point where the sailor had left his raft of wood , it began to run between the two high granite walls ; but if on the left bank the wall remained clear and abrupt , on the right bank , on the contrary , it sank gradually , the massive sides changed to isolated rocks , the rocks to stones , the stones to shingle running to the extremity of the point .",2,"('point', 'point', 'punto')",0
"now , this point was settled ; mme . bonacieux , without any suspicion , accompanied her . once concealed with her at armentieres , it would be easy to make her believe that d’artagnan had not come to bethune .",3,"('point', 'point', 'punto')",0
"' but who is to give the prizes ? ' quite a chorus of voices asked . ' why , she , of course , ' said the dodo , pointing to alice with one finger ; and the whole party at once crowded round her , calling out in a confused way , ' prizes ! prizes ! '",30,"('point', 'montrer', 'señalar')",1
"from this point , by following the right bank of the watercourse , they would arrive at the spurs of mount franklin , among which they would naturally seek a retreat , and they could not have been long in discovering the corral , then uninhabited .",2,"('point', 'point', 'punto')",0
""" very well , "" answered my uncle ; "" let us start from that point and count four days ' storm , during which our rate can not have been less than eighty leagues in the twenty - four hours . """,15,"('point', 'point', 'punto')",0
""" are they good to eat ? "" asked pencroft , who only regarded the representatives of the fauna in the island from one special point of view .",25,"('point', 'point', 'punto')",0
"after having turned the point , the settlers saw a long beach washed by the open sea .",4,"('point', 'pointe', 'punta')",2
to the left the edge of the marsh was abruptly ended by a little point .,14,"('point', 'pointe', 'punta')",2
"when this species of summons was made the officer inquired aloud the point of the brig ’s departure , its route , its landings ; and to all these questions the captain replied without difficulty and without hesitation .",12,"('point', 'point', 'punto')",0
porthos wept ; aramis pointed toward heaven ; athos made the sign of the cross .,4,"('point', 'montrer', 'mostrar')",3
""" you see ! "" said athos , pointing to mme . bonacieux dead , and to d’artagnan , whom porthos and aramis were trying to recall to life .",8,"('point', 'montrer', 'señalar')",1
""" and that 's just the point , "" added pencroft , "" i do n't know if we have done right to bring him here . """,6,"('point', 'point', 'punto')",0
""" this one ? "" conseil said , pointing to a magnificent jewel in its glass case .",8,"('point', 'montrer', 'mostrar')",3
it would be wrong to judge the actions of one period from the point of view of another .,13,"('point', 'point', 'punto')",0
"athos repeated to him the same question he had asked the first person he met . the night watch evinced the same terror , refused , in his turn , to accompany athos , and only pointed with his hand to the road he was to take .",36,"('point', 'montrer', 'mostrar')",3
"arrived at the angle of a street , he pointed to a small house , isolated , solitary , and dismal . athos went toward the house , while the mendicant , who had received his reward , left as fast as his legs could carry him .",9,"('point', 'montrer', 'mostrar')",3
"at the point of the lake which projected to the north , they had discovered an osier - bed in which grew a large number of purple osiers .",2,"('point', 'pointe', 'punta')",2
"and he pointed to a thick smoke rising from the mill , the sheds , and the buildings at the poultry - yard .",2,"('point', 'montrer', 'mostrar')",3
"and , indeed , the poor creature was on the point of springing into the creek which separated him from the forest , and his legs were bent for an instant as if for a spring , but almost immediately he stepped back , half sank down , and a large tear fell from his eyes .",10,"('point', 'point', 'punto')",0
""" my friend the cardinal ! "" cried milady , seeing that on this point as on the other lord de winter seemed well instructed .",14,"('point', 'point', 'punto')",0
at this moment a man who had been crouching in a ditch jumped up and came towards them . it was mousqueton . he pointed his finger to the lighted window .,24,"('point', 'montrer', 'señalar')",1
"the stranger placed the point of his sword at his throat ; and monsieur porthos , finding himself at the mercy of his adversary , acknowledged himself conquered .",4,"('point', 'pointe', 'punta')",2
"i was convinced that when captain nemo reached this point , he would back out again ; but i was mistaken , and much to my surprise , he did nothing of the sort .",9,"('point', 'point', 'punto')",0
"the red sea : that great lake so famous in biblical traditions , seldom replenished by rains , fed by no important rivers , continually drained by a high rate of evaporation , its water level dropping a meter and a half every year ! if it were fully landlocked like a lake , this odd gulf might dry up completely ; on this score it 's inferior to its neighbors , the caspian sea and the dead sea , whose levels lower only to the point where their evaporation exactly equals the amounts of water they take to their hearts .",86,"('point', 'point', 'punto')",0
this point can only be cleared up later .,1,"('point', 'point', 'punto')",0
"suddenly pencroft , uttering a cry , pointed to the table . on it lay a little oblong box , of which the cover bore these words:--""sulphate of quinine . """,7,"('point', 'montrer', 'mostrar')",3
"ere i had gathered my wits , the classes were again seated : but as all eyes were now turned to one point , mine followed the general direction , and encountered the personage who had received me last night .",22,"('point', 'point', 'punto')",0
"leaning against the sides of the skiff , we were chatting of one thing and another , when ned land stretched his hand toward a point in the water , saying to me :",25,"('point', 'point', 'punto')",0
"immediately m. de treville opened and pointed the way to porthos and aramis , who bore their comrade in their arms .",6,"('point', 'montrer', 'mostrar')",3
grimaud contented himself with pointing d’artagnan out to his master with his finger .,4,"('point', 'montrer', 'mostrar')",3
""" you arrive in good time , monsieur , "" said the king , who , when his passions were raised to a certain point , could not dissemble ; "" i have learned some fine things concerning your musketeers . """,24,"('point', 'point', 'punto')",0
""" this gentleman , who is my friend , has just escaped from a serious danger , "" continued aramis , with unction , pointing to d’artagnan with his hand , and addressing the two ecclesiastics .",24,"('point', 'montrer', 'señalar')",1
"pencroft soon brought the canoe to the shore by a narrow passage among the rocks , and it was agreed that they should make a trial of the boat that day by following the shore as far as the first point at which the rocks of the south ended .",40,"('point', 'pointe', 'punta')",2
"the sailor first crossed the channel , and steered close to the southern point of the islet .",13,"('point', 'pointe', 'punta')",2
"this point , of which the distance was increased by the irregularity of the coast , was nearly three miles from the mercy .",1,"('point', 'pointe', 'punta')",2
the cliff gradually sloped away from the mouth of the river to the point .,13,"('point', 'pointe', 'punta')",2
"in the meantime , after a voyage of three - quarters of an hour , the canoe reached the extremity of the point , and pencroft was preparing to return , when herbert , rising , pointed to a black object , saying,--",22,"('point', 'pointe', 'punta')",2
"in the meantime , after a voyage of three - quarters of an hour , the canoe reached the extremity of the point , and pencroft was preparing to return , when herbert , rising , pointed to a black object , saying,--",36,"('point', 'montrer', 'señalar')",1
all eyes turned towards the point indicated .,5,"('point', 'point', 'punto')",0
"before she went to bed she had pondered , analyzed , turned on all sides , examined on all points , the words , the steps , the gestures , the signs , and even the silence of her interlocutors ; and of this profound , skillful , and anxious study the result was that felton , everything considered , appeared the more vulnerable of her two persecutors .",19,"('point', 'point', 'punto')",0
""" you approach that famous point of free will which is a mortal rock .",5,"('point', 'point', 'punto')",0
"vice and virtue are to the artist materials for an art . from the point of view of form , the type of all the arts is the art of the musician . from the point of view of feeling , the actor 's craft is the type .",14,"('point', 'point', 'punto')",0
"vice and virtue are to the artist materials for an art . from the point of view of form , the type of all the arts is the art of the musician . from the point of view of feeling , the actor 's craft is the type .",35,"('point', 'point', 'punto')",0
"pencroft and neb then dug away the sand with their oars , so as to facilitate the moving of the chest , towing which the boat soon began to double the point , to which the name of flotsam point was given .",31,"('point', 'pointe', 'punta')",2
"this point settled , there was nothing to be done but to return to the cart , where they would consult .",1,"('point', 'point', 'punto')",0
"the same with the bible printed in english , in quarto , remarkable from a typographic point of view , and which appeared to have been often used .",16,"('point', 'point', 'punto')",0
