text,ind,sense,label
""" well , if you are really afraid , monsieur planchet , "" resumed d’artagnan , "" i will go without you . i prefer traveling alone to having a companion who entertains the least fear . """,13,"('resume', 'reprendre', 'proseguir')",1
""" as i was anxious to repair the wrongs i had done the prisoner , "" resumed the innkeeper , "" i took my way straight to the cellar in order to set him at liberty .",16,"('resume', 'reprendre', 'proseguir')",1
""" the day after that , you received a visit from cavois , "" resumed the cardinal . "" he went to desire you to come to the palace . you have not returned that visit , and you were wrong . """,14,"('resume', 'reprendre', 'proseguir')",1
"before felton replied , and before she should be forced to resume this conversation , so difficult to be sustained in the same exalted tone , she let her hands fall ; and as if the weakness of the woman overpowered the enthusiasm of the inspired fanatic , she said : "" but no , it is not for me to be the judith to deliver bethulia from this holofernes .",11,"('resume', 'reprendre', 'proseguir')",1
""" ah ! "" said my uncle between his clenched teeth , "" you are afraid . but do n't alarm yourself -- this lull can not last long . it has lasted now five minutes , and in a short time we shall resume our journey to the mouth of the crater . """,44,"('resume', 'reprendre', 'reanudar')",4
""" well , "" resumed gideon spilett , "" i ask again , what object could the convicts have had in using the ' bonadventure , ' and why , after they had made use of her , should they have brought her back to port ? """,4,"('resume', 'reprendre', 'reponer')",3
""" well , gentlemen , "" resumed andrew stuart , "" if phileas fogg had come in the 7:23 train , he would have got here by this time . we can , therefore , regard the bet as won . """,6,"('resume', 'reprendre', 'reponer')",3
""" the fact is , "" resumed thomas flanagan , "" mr . fogg 's project was absurdly foolish . whatever his punctuality , he could not prevent the delays which were certain to occur ; and a delay of only two or three days would be fatal to his tour . """,6,"('resume', 'reprendre', 'reponer')",3
"his eyes burned strangely , and he had quite resumed the wild aspect of his worst days .",9,"('resume', 'reprendre', 'recobrar')",5
"mr . fogg and his servant went ashore at aden to have the passport again visaed ; fix , unobserved , followed them . the visa procured , mr . fogg returned on board to resume his former habits ; while passepartout , according to custom , sauntered about among the mixed population of somalis , banyans , parsees , jews , arabs , and europeans who comprise the twenty - five thousand inhabitants of aden . he gazed with wonder upon the fortifications which make this place the gibraltar of the indian ocean , and the vast cisterns where the english engineers were still at work , two thousand years after the engineers of solomon . "" very curious , very curious , "" said passepartout to himself , on returning to the steamer . "" i see that it is by no means useless to travel , if a man wants to see something new . """,35,"('resume', 'reprendre', 'proseguir')",1
"during the night of march 13 - 14 , the nautilus resumed its southward heading . once it was abreast of cape horn , i thought it would strike west of the cape , make for pacific seas , and complete its tour of the world . it did nothing of the sort and kept moving toward the southernmost regions . so where was it bound ? the pole ? that was insanity . i was beginning to think that the captain 's recklessness more than justified ned land 's worst fears .",11,"('resume', 'reprendre', 'proseguir')",1
"the professor nodded slowly and uneasily like a man that declines to be convinced . i tried to resume the conversation . he answered not a word , and gave the signal for a start . i saw that his silence was nothing but ill - humour .",18,"('resume', 'reprendre', 'reanudar')",4
""" sire , "" resumed treville , "" as i told you , monsieur d’artagnan is little more than a boy ; and as he has not the honor of being a musketeer , he was dressed as a citizen . the guards of the cardinal , perceiving his youth and that he did not belong to the corps , invited him to retire before they attacked . """,4,"('resume', 'reprendre', 'proseguir')",1
""" which we can resume now without anybody suspecting us , for , with the help of god , we shall henceforth pass for cardinalists . """,4,"('resume', 'reprendre', 'proseguir')",1
""" besides , what did i ask of you ? "" resumed porthos , with a movement of the shoulders full of good fellowship . "" a loan , nothing more !",11,"('resume', 'reprendre', 'proseguir')",1
""" then , "" resumed he , "" mad , desperate , determined to get rid of an existence from which she had stolen everything , honor and happiness , my poor brother returned to lille , and learning the sentence which had condemned me in his place , surrendered himself , and hanged himself that same night from the iron bar of the loophole of his prison .",4,"('resume', 'reprendre', 'proseguir')",1
""" well ! "" resumed mme . bonacieux , in a voice almost caressing , and pressing the hand of d’artagnan , who had not relinquished hers , "" well : i will not say as much as you do ; what is lost for today may not be lost forever .",4,"('resume', 'reprendre', 'proseguir')",1
""" well , my friends , "" resumed the engineer , "" a last fact has just been added to these , and it is no less incomprehensible than the others ! """,7,"('resume', 'reprendre', 'añadir')",2
""" but , a propos , "" resumed m. de treville , "" what has become of your three companions ? """,7,"('resume', 'reprendre', 'proseguir')",1
""" pardieu , "" resumed the latter , twisting his mustache , "" look at me as long as you like , my little gentleman ! i have said what i have said . """,4,"('resume', 'reprendre', 'proseguir')",1
""" that ’s wise -- not for the lackeys , "" resumed aramis , "" but for the master -- for the masters , we may say .",11,"('resume', 'reprendre', 'proseguir')",1
""" the subterranean fires have therefore been smoldering for ten weeks , "" resumed gideon spilett , "" and it is not to be wondered at that they now break out with such violence ! """,13,"('resume', 'reprendre', 'añadir')",2
""" in that case , let there be no more question of what ’s past , and let aramis resume the letter from his cousin where the cardinal interrupted him . """,19,"('resume', 'reprendre', 'proseguir')",1
""" and now , "" said athos , resuming his cloak and putting on his hat , "" now that i have drawn your teeth , viper , bite if you can . """,8,"('resume', 'reprendre', 'recobrar')",5
"all the same , "" resumed he , after having clicked his tongue against his palate , "" they are brave fellows !",5,"('resume', 'reprendre', 'proseguir')",1
""" i will continue , then , "" resumed aramis .",8,"('resume', 'reprendre', 'proseguir')",1
"having breakfasted , mr . fogg and his companions resumed their places in the car , and observed the varied landscape which unfolded itself as they passed along the vast prairies , the mountains lining the horizon , and the creeks , with their frothy , foaming streams . sometimes a great herd of buffaloes , massing together in the distance , seemed like a moveable dam . these innumerable multitudes of ruminating beasts often form an insurmountable obstacle to the passage of the trains ; thousands of them have been seen passing over the track for hours together , in compact ranks . the locomotive is then forced to stop and wait till the road is once more clear .",9,"('resume', 'reprendre', 'volver')",0
""" you were in the habit of playing whist , "" resumed fix , "" on the steamers . """,11,"('resume', 'reprendre', 'reponer')",3
""" which means , "" resumed aramis , that he might perfectly understand , "" ’ the two hands are indispensable for priests of the inferior orders , when they bestow the benediction . ’ """,5,"('resume', 'reprendre', 'proseguir')",1
"the influence to which the priests of pillaji had subjected aouda began gradually to yield , and she became more herself , so that her fine eyes resumed all their soft indian expression .",27,"('resume', 'reprendre', 'recobrar')",5
""" by the way , "" resumed de winter , stopping at the threshold of the door , "" you must not , milady , let this check take away your appetite .",6,"('resume', 'reprendre', 'proseguir')",1
""" the fingers , "" resumed the jesuit , "" st . peter blessed with the fingers .",5,"('resume', 'reprendre', 'proseguir')",1
"while we were walking , i thought the lights of our ruhmkorff devices would automatically attract some inhabitants of these dark strata . but if they did approach us , at least they kept at a distance regrettable from the hunter 's standpoint . several times i saw captain nemo stop and take aim with his rifle ; then , after sighting down its barrel for a few seconds , he would straighten up and resume his walk .",75,"('resume', 'reprendre', 'reanudar')",4
""" but , "" resumed the sailor , "" can you tell us what happened after you were carried off by the sea ? """,4,"('resume', 'reprendre', 'reponer')",3
""" but listen to me , then , "" resumed aramis with politeness mingled with a little impatience . "" i do not say i regret ; no , i will never pronounce that sentence , which would not be orthodox . """,9,"('resume', 'reprendre', 'proseguir')",1
""" listen , pencroft , "" resumed the engineer , "" i will tell you what captain nemo communicated to me , and which i myself confirmed yesterday , during the exploration of dakkar grotto .",6,"('resume', 'reprendre', 'reponer')",3
"after its fishing was finished and its air supply renewed , i thought the nautilus would resume its underwater excursion , and i was getting ready to return to my stateroom , when captain nemo turned to me and said without further preamble :",16,"('resume', 'reprendre', 'proseguir')",1
"he began to reassure aouda , telling her that blusterers were never to be feared , and begged fix to be his second at the approaching duel , a request which the detective could not refuse . mr . fogg resumed the interrupted game with perfect calmness .",40,"('resume', 'reprendre', 'proseguir')",1
""" but , my good gentleman , "" resumed the old man , upon whom this mute despair certainly produced a greater effect than cries and tears would have done , "" do not take on so ; they did not kill her , and that ’s a comfort . """,8,"('resume', 'reprendre', 'proseguir')",1
""" my friends , "" resumed harding , "" you remember that before she foundered the brig rose on the summit of a regular waterspout ? """,5,"('resume', 'reprendre', 'reponer')",3
