text,ind,sense,label
"milady remained still in bed , petrified by surprise ; so many unexpected things happened to her all at once that for the first time she was at a loss .",8,"('surprise', 'surprise', 'sorpresa')",0
"at half - past ten , to the great surprise of cyrus harding , herbert , who was a little in front , suddenly stopped and exclaimed,--",9,"('surprise', 'surprise', 'sorpresa')",0
"the lift once raised , this sure and comfortable retreat would be safe from any surprise .",15,"('surprise', 'surprise', 'sorpresa')",0
"and , really , had any one told pencroft and neb that a ship of 300 tons was waiting for them in shark gulf or at port balloon , they would not even have made a gesture of surprise .",38,"('surprise', 'surprise', 'sorpresa')",0
"the dwellers in saville row would have been surprised the next day , if they had been told that phileas fogg had returned home . his doors and windows were still closed , no appearance of change was visible .",8,"('surprise', 'surprendre', 'sorprender')",1
"i was convinced that when captain nemo reached this point , he would back out again ; but i was mistaken , and much to my surprise , he did nothing of the sort .",26,"('surprise', 'surprise', 'sorpresa')",0
"d’artagnan , a little recovered from his first surprise , had now leisure to study costumes and physiognomy .",8,"('surprise', 'surprise', 'sorpresa')",0
i neither expressed surprise at this resolution nor attempted to dissuade her from it .,3,"('surprise', 'surprise', 'sorpresa')",0
"we stood stock - still , not knowing what surprise was waiting for us , whether pleasant or unpleasant . but a sliding sound became audible . you could tell that some panels were shifting over the nautilus 's sides .",9,"('surprise', 'surprise', 'sorpresa')",0
"before i had time to express the surprise this new proposition caused me , a camera was carried into the lounge at captain nemo 's request . the liquid setting , electrically lit , unfolded with perfect clarity through the wide - open panels . no shadows , no blurs , thanks to our artificial light . not even sunshine could have been better for our purposes . with the thrust of its propeller curbed by the slant of its fins , the nautilus stood still . the camera was aimed at the scenery on the ocean floor , and in a few seconds we had a perfect negative .",7,"('surprise', 'surprise', 'sorpresa')",0
"after half an hour 's walking , on the other side of the promontory which formed the little natural harbour , i perceived hans at work . in a few more steps i was at his side . to my great surprise a half - finished raft was already lying on the sand , made of a peculiar kind of wood , and a great number of planks , straight and bent , and of frames , were covering the ground , enough almost for a little fleet .",41,"('surprise', 'surprise', 'sorpresa')",0
""" you have some ! "" cried the procurator ’s wife , in a transport that surprised even herself .",16,"('surprise', 'surprendre', 'sorprender')",1
"the first advantage had been gained by buckingham . arriving unexpectedly in sight of the isle of re with ninety vessels and nearly twenty thousand men , he had surprised the comte de toiras , who commanded for the king in the isle , and he had , after a bloody conflict , effected his landing .",29,"('surprise', 'surprendre', 'sorprender')",1
"aouda , leaning upon mr . fogg 's arm , observed the tumultuous scene with surprise , while fix asked a man near him what the cause of it all was . before the man could reply , a fresh agitation arose ; hurrahs and excited shouts were heard ; the staffs of the banners began to be used as offensive weapons ; and fists flew about in every direction . thumps were exchanged from the tops of the carriages and omnibuses which had been blocked up in the crowd . boots and shoes went whirling through the air , and mr . fogg thought he even heard the crack of revolvers mingling in the din , the rout approached the stairway , and flowed over the lower step . one of the parties had evidently been repulsed ; but the mere lookers - on could not tell whether mandiboy or camerfield had gained the upper hand .",15,"('surprise', 'surprise', 'sorpresa')",0
"d’artagnan ’s plan was very simple . by kitty ’s chamber he could gain that of her mistress . he would take advantage of the first moment of surprise , shame , and terror , to triumph over her . he might fail , but something must be left to chance .",28,"('surprise', 'surprise', 'sorpresa')",0
"the imprudent young man expected a surprise , mixed with shame -- a slight storm which would resolve itself into tears ; but he was strangely deceived , and his error was not of long duration .",6,"('surprise', 'surprise', 'sorpresa')",0
"gideon spilett was at first surprised at the odor which exhaled from certain plants with straight stalks , round and branchy , bearing grape - like clusters of flowers and very small berries .",5,"('surprise', 'surprendre', 'sorprender')",1
"all approached , and saw to their extreme surprise , a boat floating down the current .",8,"('surprise', 'surprise', 'sorpresa')",0
""" the unhappy man has been surprised , "" said harding , "" and as he was a man to defend himself , he must have been overpowered . """,6,"('surprise', 'surprendre', 'sorprender')",1
""" she is still décolletée , "" he answered , taking an olive in his long fingers ; "" and when she is in a very smart gown she looks like an édition de luxe of a bad french novel . she is really wonderful , and full of surprises . her capacity for family affection is extraordinary . when her third husband died , her hair turned quite gold from grief . """,49,"('surprise', 'surprise', 'sorpresa')",0
"the mormon looked at him with undisguised astonishment — indeed , it was difficult to recognize in this tattered , unkempt wanderer , with ghastly white face and fierce , wild eyes , the spruce young hunter of former days . having , however , at last , satisfied himself as to his identity , the man 's surprise changed to consternation .",58,"('surprise', 'surprise', 'sorpresa')",0
"the next day i woke up with my head unusually clear . much to my surprise , i was in my stateroom . no doubt my companions had been put back in their cabin without noticing it any more than i had . like me , they would have no idea what took place during the night , and to unravel this mystery i could count only on some future happenstance .",15,"('surprise', 'surprise', 'sorpresa')",0
""" the irishman had never heard of this wreck , but , to the great surprise of the bystanders , one of his servants came forward and said,--",15,"('surprise', 'surprise', 'sorpresa')",0
it was evident that the intruders had wished to guard themselves against a surprise .,13,"('surprise', 'surprise', 'sorpresa')",0
"over a species of altar , and beneath a canopy of blue velvet , surmounted by white and red plumes , was a full - length portrait of anne of austria , so perfect in its resemblance that d’artagnan uttered a cry of surprise on beholding it . one might believe the queen was about to speak .",43,"('surprise', 'surprise', 'sorpresa')",0
"d’artagnan uttered a cry of surprise , which was not quite free from joy .",5,"('surprise', 'surprise', 'sorpresa')",0
"and there is another thing which surprised me ; i find , in settling accounts with the housekeeper , that a lunch , consisting of bread and cheese , has twice been served out to the girls during the past fortnight . how is this ?",6,"('surprise', 'surprendre', 'sorprender')",1
"nevertheless , he did n't waste an instant . at his signal , the chief officer appeared . the two men held a quick exchange in their incomprehensible language , and either the chief officer had been alerted previously or he found the plan feasible , because he showed no surprise .",50,"('surprise', 'surprise', 'sorpresa')",0
"nevertheless , if the convicts were there , they must have posted one of their number to guard against any surprise .",20,"('surprise', 'surprise', 'sorpresa')",0
"but great precautions must be taken , for just now the wretches had the advantage on their side , seeing , and not being seen , being able to surprise by the suddenness of their attack , yet not to be surprised themselves .",41,"('surprise', 'surprendre', 'sorprender')",1
"ayrton 's arrival had surprised them , but they had managed to overpower the unfortunate man , and -- the rest may be easily imagined !",4,"('surprise', 'surprendre', 'sorprender')",1
"there the ocean floor formed a valley 120 kilometers wide , into which you could fit mt . blanc without its summit poking above the surface of the waves . this valley is closed off to the east by a sheer wall 2,000 meters high . we arrived there on may 28 , and the nautilus lay no farther than 150 kilometers from ireland . would captain nemo head up north and beach us on the british isles ? no . much to my surprise , he went back down south and returned to european seas . as we swung around the emerald isle , i spotted cape clear for an instant , plus the lighthouse on fastnet rock that guides all those thousands of ships setting out from glasgow or liverpool .",84,"('surprise', 'surprise', 'sorpresa')",0
"the old lady , had been reading her morning portion of scripture -- the lesson for the day ; her bible lay open before her , and her spectacles were upon it . her occupation , suspended by mr . rochester 's announcement , seemed now forgotten : her eyes , fixed on the blank wall opposite , expressed the surprise of a quiet mind stirred by unwonted tidings .",60,"('surprise', 'surprise', 'sorpresa')",0
"alice watched the white rabbit as he fumbled over the list , feeling very curious to see what the next witness would be like , ' --for they have n't got much evidence yet , ' she said to herself . imagine her surprise , when the white rabbit read out , at the top of his shrill little voice , the name ' alice ! '",43,"('surprise', 'surprise', 'sorpresa')",0
"pencroft , to his extreme surprise , found that the terrible storm had quite altered the aspect of the place .",5,"('surprise', 'surprise', 'sorpresa')",0
"alice noticed with some surprise that the pebbles were all turning into little cakes as they lay on the floor , and a bright idea came into her head . ' if i eat one of these cakes , ' she thought , ' it 's sure to make some change in my size ; and as it ca n't possibly make me larger , it must make me smaller , i suppose . '",4,"('surprise', 'surprise', 'sorpresa')",0
"fix emerged from his cabin and went on deck . passepartout was promenading up and down in the forward part of the steamer . the detective rushed forward with every appearance of extreme surprise , and exclaimed , "" you here , on the rangoon ? """,33,"('surprise', 'surprise', 'sorpresa')",0
i looked at him with surprise .,5,"('surprise', 'surprise', 'sorpresa')",0
