text,ind,sense,label
""" right , "" i said . "" ned promised us cutlets , which seems highly questionable to me . """,9,"('promise', 'promettre', 'prometer')",1
""" i am much obliged to monsieur for the crown he had given me , and i promise him to follow his instructions exactly ; but it is not the less true that letters which come in this way into shut - up houses-- """,17,"('promise', 'promettre', 'prometer')",1
"notwithstanding all his inquiries respecting mme . bonacieux , he could obtain no intelligence of her . m. de treville had spoken of her to the queen . the queen was ignorant where the mercer ’s young wife was , but had promised to have her sought for ; but this promise was very vague and did not at all reassure d’artagnan .",42,"('promise', 'promettre', 'prometer')",1
"notwithstanding all his inquiries respecting mme . bonacieux , he could obtain no intelligence of her . m. de treville had spoken of her to the queen . the queen was ignorant where the mercer ’s young wife was , but had promised to have her sought for ; but this promise was very vague and did not at all reassure d’artagnan .",51,"('promise', 'promesse', 'promesa')",0
"this promise was given on november 2 . it had the immediate effect of reviving the crew 's failing spirits . the ocean was observed with renewed care . each man wanted one last look with which to sum up his experience . spyglasses functioned with feverish energy . a supreme challenge had been issued to the giant narwhale , and the latter had no acceptable excuse for ignoring this summons to appear !",1,"('promise', 'promesse', 'promesa')",0
"at noon the next day , november 5 , the agreed - upon delay expired . after a position fix , true to his promise , commander farragut would have to set his course for the southeast and leave the northerly regions of the pacific decisively behind .",24,"('promise', 'promesse', 'promesa')",0
"they hunted much in the second part of september , which led pencroft to again entreat for the firearms , which he asserted had been promised by cyrus harding .",25,"('promise', 'promettre', 'prometer')",1
""" well , i have twice done you a wrong which i regret now . one was in breaking the promise which i gave my husband to bring you up as my own child ; the other-- "" she stopped .",20,"('promise', 'promesse', 'promesa')",0
"the duke has had many affairs of gallantry ; and if he has fostered his amours by promises of eternal constancy , he must likewise have sown the seeds of hatred by his eternal infidelities . """,17,"('promise', 'promesse', 'promesa')",0
"at this demand d’artagnan gave his name very modestly , emphasized the title of compatriot , and begged the servant who had put the question to him to request a moment ’s audience of m. de treville -- a request which the other , with an air of protection , promised to transmit in due season .",50,"('promise', 'promettre', 'prometer')",1
"all three remounted their horses , and set out at a good pace , while porthos was promising his adversary to perforate him with all the thrusts known in the fencing schools .",17,"('promise', 'promettre', 'prometer')",1
"' what did they draw ? ' said alice , quite forgetting her promise .",13,"('promise', 'promesse', 'promesa')",0
"but what i know is that i promise to do all you wish if you allow me to accompany you where you are going . """,7,"('promise', 'promettre', 'prometer')",1
""" monsieur has promised me not to open his mouth about the procurator ’s wife , and not to say a word of the wound ? """,3,"('promise', 'promettre', 'prometer')",1
"in truth , my dear captain , i have a great mind to take away your commission and give it to mademoiselle de chemerault , to whom i promised an abbey .",28,"('promise', 'promettre', 'prometer')",1
"one day in this month of march , pencroft , talking to the engineer , reminded cyrus harding of a promise which the latter had not as yet had time to fulfil .",20,"('promise', 'promesse', 'promesa')",0
""" young man , "" said richelieu , "" if i shall be able to say to you at another time what i have said to you today , i promise you to do so . """,30,"('promise', 'promettre', 'prometer')",1
"now i never had , as the reader knows , either given any formal promise or entered into any engagement ; and this language was all much too hard and much too despotic for the occasion .",14,"('promise', 'promesse', 'promesa')",0
""" but i thought you had promised basil hallward to go and see him , "" answered lord henry .",6,"('promise', 'promettre', 'prometer')",1
""" there is no dishonour , no breach of promise , no desertion in the case . i am not under the slightest obligation to go to india , especially with strangers .",9,"('promise', 'promesse', 'promesa')",0
""" i am afraid i must be going , "" exclaimed lady henry , breaking an awkward silence with her silly sudden laugh . "" i have promised to drive with the duchess . good - bye , mr . gray . good - bye , harry . you are dining out , i suppose ? so am i. perhaps i shall see you at lady thornbury 's . """,27,"('promise', 'promettre', 'prometer')",1
"phileas fogg , thus kidnapped , without having time to think , left his house , jumped into a cab , promised a hundred pounds to the cabman , and , having run over two dogs and overturned five carriages , reached the reform club .",21,"('promise', 'promettre', 'prometer')",1
"no doubt , ayrton might have sent a telegram which had not arrived , but this was not the reason why his companions were so uneasy , for , a more unaccountable circumstance , ayrton , who had promised to return the evening before , had not reappeared .",38,"('promise', 'promettre', 'prometer')",1
""" and will you make the same promise to my love ? "" cried d’artagnan , beside himself with joy .",7,"('promise', 'promesse', 'promesa')",0
"seeing d’artagnan about to leave her , milady recalled his promise to avenge her on the comte de wardes .",10,"('promise', 'promesse', 'promesa')",0
"do not forget this evening -- do not forget that promise . """,10,"('promise', 'promesse', 'promesa')",0
"unfortunately for d’artagnan , among the spectators was one of his eminence ’s guardsmen , who , still irritated by the defeat of his companions , which had happened only the day before , had promised himself to seize the first opportunity of avenging it .",35,"('promise', 'promettre', 'prometer')",1
d’artagnan made kitty promise to bring him that letter on the following morning . the poor girl promised all her lover desired ; she was mad .,17,"('promise', 'promettre', 'prometer')",1
""" they will promise everything for the sake of the money , and on the road fear will prevent them from acting .",3,"('promise', 'promettre', 'prometer')",1
"i still waited for a while , then i made my way to the main lounge . its timepiece marked 2:30 . in ten minutes the tide would reach its maximum elevation , and if captain nemo had n't made a rash promise , the nautilus would immediately break free . if not , many months might pass before it could leave its coral bed .",42,"('promise', 'promesse', 'promesa')",0
"cyrus harding proposed that he should come to spend the bad season with them in granite house , where he would be better lodged than at the corral , and ayrton promised to do so , as soon as the last work at the corral was finished .",31,"('promise', 'promettre', 'prometer')",1
""" i promised to come , "" said felton , "" and i have come . """,2,"('promise', 'promettre', 'prometer')",1
""" you promised me something else . """,2,"('promise', 'promettre', 'prometer')",1
""" you promised to bring a knife , and to leave it with me after our interview . """,2,"('promise', 'promettre', 'prometer')",1
""" here is the knife , "" said felton , drawing from his pocket the weapon which he had brought , according to his promise , but which he hesitated to give to his prisoner .",24,"('promise', 'promesse', 'promesa')",0
"finally he promised that he would leave her mistress ’s presence at an early hour that evening , and that when he left the mistress he would ascend with the maid .",2,"('promise', 'promettre', 'prometer')",1
this promise completed poor kitty ’s consolation .,1,"('promise', 'promesse', 'promesa')",0
""" well , he was up in the loft at the time , so that i could not put it into his own hands , but i gave it into mrs . barrymore 's hands , and she promised to deliver it at once . """,38,"('promise', 'promettre', 'prometer')",1
"d’artagnan did not reflect that he had only known the mercer ’s pretty wife for three hours ; that she owed him nothing but a little gratitude for having delivered her from the men in black , who wished to carry her off , and that she had promised him nothing .",48,"('promise', 'promettre', 'prometer')",1
""" professor aronnax , "" the captain told me , "" i beg you to share my breakfast without formality . we can chat while we eat . because , although i promised you a stroll in my forests , i made no pledge to arrange for your encountering a restaurant there . accordingly , eat your breakfast like a man who 'll probably eat dinner only when it 's extremely late . """,32,"('promise', 'promettre', 'prometer')",1
"and i , who have answered for him to the queen -- i , who have promised my poor mistress -- ah , my god , my god !",16,"('promise', 'promettre', 'prometer')",1
"pencroft prepared to keep his promise by constructing a sort of raft , on which to make the passage of the mercy .",5,"('promise', 'promesse', 'promesa')",0
"the daily - renewed promise of the young man that the moment would not long be delayed , had alone kept him in the service of a musketeer -- a service in which , he said , his soul was in constant jeopardy .",4,"('promise', 'promesse', 'promesa')",0
"on the sixth of the following month the king , in compliance with the promise he had made the cardinal to return to la rochelle , left his capital still in amazement at the news which began to spread itself of buckingham ’s assassination .",14,"('promise', 'promesse', 'promesa')",0
""" and i , madame ! "" said d’artagnan , embarrassed ; "" you promised me-- """,14,"('promise', 'promettre', 'prometer')",1
""" it is the ball that went through herbert 's chest , and i promise you it wo n't miss its mark ! """,14,"('promise', 'promettre', 'prometer')",1
""" excellent ! "" said stapleton . "" you are perfectly right to be wary and discreet . i am justly reproved for what i feel was an unjustifiable intrusion , and i promise you that i will not mention the matter again . """,33,"('promise', 'promettre', 'prometer')",1
""" silence ! "" "" but you promised me-- "" whispered the poor mercer .",7,"('promise', 'promettre', 'prometer')",1
"pencroft had kept his promise , and a light boat , the shell of which was joined together by the flexible twigs of the crejimba , had been constructed in five days .",4,"('promise', 'promesse', 'promesa')",0
""" gentlemen , "" said he , "" if monsieur d’artagnan will surrender his sword to me and join his word to yours , i shall be satisfied with your promise to convey monsieur d’artagnan to the quarters of monseigneur the cardinal . """,30,"('promise', 'promesse', 'promesa')",0
"he was rather sorry he had come , till lady narborough , looking at the great ormolu gilt clock that sprawled in gaudy curves on the mauve - draped mantelshelf , exclaimed : "" how horrid of henry wotton to be so late ! i sent round to him this morning on chance and he promised faithfully not to disappoint me . """,55,"('promise', 'promettre', 'prometer')",1
""" i 've been moping in the house all day since watson went off in the morning , "" said the baronet . "" i guess i should have some credit , for i have kept my promise . if i had n't sworn not to go about alone i might have had a more lively evening , for i had a message from stapleton asking me over there . """,37,"('promise', 'promesse', 'promesa')",0
"i have sworn to tell you all , and i will tell you all . i have promised you the truth ; i will tell it , were it to destroy me . """,17,"('promise', 'promettre', 'prometer')",1
"the cardinal , who sometimes became weary of the king , granted this leave of absence with great pleasure to his royal lieutenant , who promised to return about the fifteenth of september .",25,"('promise', 'promettre', 'prometer')",1
"mounted on an excellent horse , which he was to leave at the end of twenty leagues in order to take the post , planchet set off at a gallop , his spirits a little depressed by the triple promise made him by the musketeers , but otherwise as light - hearted as possible .",39,"('promise', 'promesse', 'promesa')",0
"i had my own reasons for being dismayed at this apparition ; too well i remembered the perfidious hints given by mrs . reed about my disposition , & c. ; the promise pledged by mr . brocklehurst to apprise miss temple and the teachers of my vicious nature .",32,"('promise', 'promesse', 'promesa')",0
"some time after this , the boat was ordered on shore , the tide being up , with the things promised to the men ; to which the captain , at my intercession , caused their chests and clothes to be added , which they took , and were very thankful for . i also encouraged them , by telling them that if it lay in my power to send any vessel to take them in , i would not forget them .",20,"('promise', 'promettre', 'prometer')",1
""" no , no . i remember the thrill in your voice . i remember the look in your eyes . please , please , be frank with me , miss stapleton , for ever since i have been here i have been conscious of shadows all round me . life has become like that great grimpen mire , with little green patches everywhere into which one may sink and with no guide to point the track . tell me then what it was that you meant , and i will promise to convey your warning to sir henry . """,91,"('promise', 'promettre', 'prometer')",1
""" exactly ! "" replied mousqueton . "" you may well believe that we will not accept such steeds as these in exchange for those which had been promised to us . """,28,"('promise', 'promettre', 'prometer')",1
"then d’artagnan ceased knocking , and prayed with an accent so full of anxiety and promises , terror and cajolery , that his voice was of a nature to reassure the most fearful .",15,"('promise', 'promesse', 'promesa')",0
""" ’ well , ’ said a voice which vibrated in too terrible a manner in my ear not to be recognized , ’ well ! are we softened a little ? will we not pay for our liberty with a single promise of silence ?",42,"('promise', 'promesse', 'promesa')",0
"wait quietly , then ; in two hours , in four , in six hours at latest , planchet will be here . he promised to be here , and i have very great faith in planchet , who appears to me to be a very good lad . """,24,"('promise', 'promettre', 'prometer')",1
"four horses were to be placed at our disposal -- two to carry him and me , two for the baggage . hams , as was his custom , would go on foot . he knew all that part of the coast perfectly , and promised to take us the shortest way .",45,"('promise', 'promettre', 'prometer')",1
""" you have promised to be secret , my good monsieur ? "" said the old man .",3,"('promise', 'promettre', 'prometer')",1
""" and i renew my promise . be easy , i am a gentleman .",5,"('promise', 'promesse', 'promesa')",0
""" right , "" said mr . st . john , quite coolly . "" if such is your spirit , i promise to aid you , in my own time and way . """,22,"('promise', 'promettre', 'prometer')",1
"he promised to be back by eight o’clock , and eight is striking .",1,"('promise', 'promettre', 'prometer')",1
""" you have promised me to go , "" said the queen .",3,"('promise', 'promettre', 'prometer')",1
